concepto,elemento,estadistico,desglose,categoria,unidadMedida,ola,valor,errorEstandar
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,EDAD,Entre 65 y 79,%,2021,9.6938591,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,EDAD,Entre 65 y 79,%,2021,54.66377258,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,EDAD,Entre 65 y 79,%,2021,23.6870842,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,EDAD,Entre 65 y 79,%,2021,9.877331734,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,EDAD,Entre 65 y 79,%,2021,2.734156132,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,22.91320038,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,12.01708126,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,8.136258125,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,57.5905304,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,31.44414139,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,10.9197979,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SEXO,Hombre,%,2021,4.119484425,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,27.60816765,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,14.84151649,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,8.101775169,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,53.21130753,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,36.98221588,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,14.7969141,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SEXO,Mujer,%,2021,1.809710264,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,32.06126404,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,11.3175106,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,6.064209461,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,47.37043381,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,38.70466232,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,15.47201443,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,EDUCACION,Inferior a bachillerato,%,2021,3.725308895,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,25.98529816,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,16.27118874,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,11.53635883,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,55.65153885,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,34.70449066,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,11.89336395,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,EDUCACION,Bachillerato,%,2021,1.917194366,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,16.57447052,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,16.03672028,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,9.292085648,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,73.02855682,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,24.41420937,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,8.654218674,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,EDUCACION,Universitaria o equivalente,%,2021,1.742151618,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,25.28823853,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,17.23021889,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,6.519958496,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,62.29214478,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,27.38947296,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,11.42763901,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta propia,%,2021,5.275468826,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,22.4533062,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,17.85419083,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,9.033293724,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,57.76951981,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,37.26278305,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,11.13258839,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Cuenta ajena,%,2021,2.834576368,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,43.08004379,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,5.843464375,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,5.069896221,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,43.0722847,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,44.76805115,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,21.45349884,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Desempleo,%,2021,4.110871315,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,19.99743271,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,11.00657463,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,8.547763824,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,59.07169724,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,17.39567947,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,10.03181744,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Jubilacion,%,2021,1.881439447,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,26.43474579,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,11.36709785,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,9.88745594,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,55.10742569,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,32.98552704,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,11.68523026,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,SITUACION LABORAL,Otros inactivos,%,2021,0.687497258,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,24.85249901,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,13.91210747,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,8.371682167,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,58.46688843,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,32.82963181,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,11.74218845,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,Vive con su pareja,%,2021,3.09842515,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,24.62163353,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,13.8870554,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,8.512075424,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,49.85932541,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,36.30719376,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,17.09134674,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,"Vive con otros adultos, sin pareja",%,2021,2.693141699,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,28.18321037,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,11.94668102,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,6.650038719,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,49.7510643,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,38.45389175,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,12.76535797,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,ESTRUCTURA FAMILIAR,No vive con otros adultos,%,2021,2.066592216,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,42.57841873,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,9.363630295,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,5.781446934,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,42.44636154,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,45.25268173,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,17.41483498,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 1 (baja),%,2021,3.245426655,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,25.76741219,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,17.00576782,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,11.27295971,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,60.30931091,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,27.93421364,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,13.35576344,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 2,%,2021,3.303561926,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,17.5969696,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,18.97610092,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_PRESTAMOS PERSONALES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,6.829424858,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AHORROS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,68.71485138,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO INFORMAL,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,23.32979012,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_USO NO AUTORIZADO DESCUBIERTOS O POSPONER PAGOS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,5.501852036,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_AYUDAS PUBLICAS O PRIVADAS,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 3,%,2021,1.740375042,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_SUS GASTOS HAN SIDO MAYORES QUE SUS INGRESOS EN LOS ULTIMOS 12 MESES,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2021,9.623208046,0
GASTOS MAYORES QUE INGRESOS,GASTOS MAYORES QUE INGRESOS_CREDITO CON GARANTIA REAL O TARJETA DE CREDITO,PORCENTAJE DE RESPUESTAS,RENTA TOTAL DEL HOGAR,Grupo 4 (alta),%,2021,12.79854107,0
