Tipo de alojamiento,Total Nacional,Comunidades y Ciudades Autónomas,Residencia: Nivel 2,Viajeros y pernoctaciones,Periodo,Total,año,mes,cod_comunidad,nombre_comunidad
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M11,,2021,11,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M10,8996,2021,10,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M09,16248,2021,9,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M08,26849,2021,8,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M07,26672,2021,7,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M06,9556,2021,6,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M05,1435,2021,5,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M04,,2021,4,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M03,,2021,3,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M02,,2021,2,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,"04 Balears, Illes",Residentes en el Extranjero,Pernoctaciones,2021M01,,2021,1,04,"Balears, Illes"
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M12,,2025,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M11,,2025,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M10,,2025,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M09,,2025,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M08,4582,2025,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M07,3914,2025,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M06,,2025,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M05,2778,2025,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M04,,2025,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M03,,2025,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M02,,2025,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2025M01,1445,2025,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M12,,2024,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M11,,2024,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M10,,2024,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M09,2528,2024,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M08,6369,2024,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M07,3951,2024,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M06,3316,2024,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M05,2884,2024,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M04,2834,2024,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M03,4508,2024,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M02,2498,2024,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2024M01,2878,2024,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M12,3155,2023,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M11,2836,2023,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M10,3375,2023,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M09,3151,2023,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M08,5861,2023,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M07,4270,2023,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M06,4109,2023,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M05,3532,2023,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M04,4128,2023,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M03,2791,2023,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M02,2749,2023,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2023M01,2554,2023,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M12,2704,2022,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M11,2962,2022,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M10,2547,2022,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M09,3004,2022,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M08,5766,2022,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M07,4824,2022,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M06,3340,2022,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M05,3003,2022,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M04,3455,2022,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M03,1507,2022,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M02,1210,2022,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2022M01,1530,2022,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M12,1825,2021,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M11,1982,2021,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M10,2572,2021,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M09,1434,2021,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M08,1368,2021,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M07,1252,2021,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M06,2174,2021,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M05,2228,2021,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M04,359,2021,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M03,1093,2021,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M02,943,2021,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Viajero,2021M01,735,2021,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M12,,2025,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M11,,2025,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M10,,2025,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M09,,2025,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M08,13439,2025,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M07,18284,2025,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M06,,2025,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M05,10953,2025,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M04,,2025,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M03,,2025,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M02,,2025,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2025M01,8387,2025,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M12,,2024,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M11,,2024,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M10,,2024,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M09,9557,2024,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M08,19263,2024,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M07,17138,2024,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M06,12576,2024,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M05,10733,2024,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M04,11950,2024,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M03,16469,2024,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M02,13995,2024,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2024M01,14739,2024,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M12,15923,2023,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M11,12863,2023,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M10,12934,2023,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M09,13680,2023,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M08,23185,2023,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M07,16490,2023,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M06,14132,2023,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M05,13596,2023,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M04,16918,2023,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M03,13615,2023,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M02,13940,2023,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2023M01,14211,2023,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M12,14703,2022,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M11,12428,2022,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M10,9246,2022,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M09,10663,2022,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M08,20716,2022,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M07,17904,2022,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M06,9909,2022,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M05,9755,2022,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M04,13541,2022,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M03,8529,2022,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M02,7941,2022,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2022M01,8616,2022,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M12,8774,2021,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M11,8273,2021,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M10,8500,2021,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M09,6425,2021,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M08,6974,2021,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M07,8316,2021,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M06,8150,2021,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M05,7653,2021,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M04,5285,2021,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M03,6151,2021,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M02,5914,2021,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,,Pernoctaciones,2021M01,5703,2021,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M12,,2025,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M11,,2025,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M10,,2025,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M09,,2025,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M08,4495,2025,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M07,3864,2025,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M06,,2025,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M05,2699,2025,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M04,,2025,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M03,,2025,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M02,,2025,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2025M01,1108,2025,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M12,,2024,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M11,,2024,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M10,,2024,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M09,2456,2024,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M08,6068,2024,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M07,3635,2024,7,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M06,3081,2024,6,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M05,2734,2024,5,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M04,2359,2024,4,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M03,3306,2024,3,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M02,2058,2024,2,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2024M01,1262,2024,1,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M12,2071,2023,12,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M11,1696,2023,11,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M10,2998,2023,10,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M09,2954,2023,9,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M08,5537,2023,8,05,Canarias
Encuesta de Ocupación en Campings,Total Nacional,05 Canarias,Residentes en España,Viajero,2023M07,3802,2023,7,05,Canarias
