Puntos turísticos,Viajeros y pernoctaciones,Residencia,Periodo,Total,año,mes,cod_postal_ciudad,nombre_ciudad
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M08,229084,2024,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M07,227449,2024,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M06,117721,2024,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M05,97841,2024,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M04,70512,2024,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M03,52266,2024,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M02,,2024,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2024M01,,2024,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M12,,2023,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M11,,2023,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M10,,2023,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M09,,2023,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M08,,2023,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M07,,2023,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M06,,2023,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M05,,2023,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M04,,2023,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M03,,2023,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M02,,2023,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2023M01,,2023,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M12,,2022,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M11,,2022,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M10,,2022,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M09,,2022,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M08,,2022,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M07,,2022,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M06,,2022,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M05,,2022,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M04,,2022,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M03,,2022,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M02,,2022,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2022M01,,2022,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M12,,2021,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M11,,2021,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M10,,2021,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M09,,2021,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M08,,2021,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M07,,2021,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M06,,2021,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M05,,2021,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M04,,2021,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M03,,2021,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M02,,2021,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en España,2021M01,,2021,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M12,,2025,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M11,,2025,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M10,179627,2025,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M09,166965,2025,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M08,108243,2025,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M07,122717,2025,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M06,151684,2025,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M05,147207,2025,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M04,96612,2025,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M03,38695,2025,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M02,,2025,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2025M01,,2025,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M12,,2024,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M11,,2024,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M10,153926,2024,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M09,153766,2024,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M08,105779,2024,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M07,124075,2024,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M06,161908,2024,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M05,156282,2024,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M04,105898,2024,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M03,42084,2024,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M02,,2024,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2024M01,,2024,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M12,,2023,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M11,,2023,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M10,,2023,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M09,,2023,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M08,,2023,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M07,,2023,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M06,,2023,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M05,,2023,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M04,,2023,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M03,,2023,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M02,,2023,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2023M01,,2023,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M12,,2022,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M11,,2022,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M10,,2022,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M09,,2022,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M08,,2022,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M07,,2022,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M06,,2022,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M05,,2022,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M04,,2022,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M03,,2022,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M02,,2022,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2022M01,,2022,1,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M12,,2021,12,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M11,,2021,11,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M10,,2021,10,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M09,,2021,9,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M08,,2021,8,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M07,,2021,7,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M06,,2021,6,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M05,,2021,5,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M04,,2021,4,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M03,,2021,3,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M02,,2021,2,11015,Chiclana de la Frontera
11015 Chiclana de la Frontera,Pernoctaciones,Residentes en el Extranjero,2021M01,,2021,1,11015,Chiclana de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M12,21202,2025,12,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M11,15992,2025,11,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M10,16441,2025,10,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M09,18421,2025,9,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M08,26366,2025,8,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M07,22986,2025,7,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M06,17778,2025,6,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M05,22360,2025,5,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M04,12061,2025,4,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M03,15750,2025,3,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M02,13011,2025,2,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2025M01,9104,2025,1,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M12,21141,2024,12,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M11,16883,2024,11,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M10,16640,2024,10,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M09,16628,2024,9,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M08,25658,2024,8,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M07,23675,2024,7,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M06,19466,2024,6,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M05,19736,2024,5,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M04,14043,2024,4,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M03,17066,2024,3,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M02,13304,2024,2,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2024M01,11583,2024,1,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M12,21909,2023,12,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M11,16418,2023,11,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M10,16844,2023,10,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M09,19682,2023,9,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M08,24541,2023,8,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M07,24085,2023,7,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M06,14581,2023,6,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M05,18236,2023,5,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M04,15350,2023,4,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M03,17200,2023,3,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M02,13429,2023,2,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2023M01,11150,2023,1,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M12,20098,2022,12,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M11,16529,2022,11,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M10,15720,2022,10,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M09,19772,2022,9,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M08,26232,2022,8,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M07,22590,2022,7,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M06,19126,2022,6,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M05,18707,2022,5,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M04,15656,2022,4,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M03,14277,2022,3,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M02,12395,2022,2,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2022M01,8368,2022,1,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2021M12,14634,2021,12,11020,Jerez de la Frontera
11020 Jerez de la Frontera,Viajero,Residentes en España,2021M11,12584,2021,11,11020,Jerez de la Frontera
