apartment_id,grupo_valoracion
23680492,Notables (7-9)
23681534,Notables (7-9)
23681560,Insuficiente Bajo (0-3)
23681570,Insuficiente Bajo (0-3)
23683437,Excelentes (9-10)
23685767,Excelentes (9-10)
23690882,Excelentes (9-10)
23691705,Excelentes (9-10)
23692786,Insuficiente Bajo (0-3)
23693251,Excelentes (9-10)
23696598,Excelentes (9-10)
23700889,Excelentes (9-10)
23703736,Notables (7-9)
23705486,Excelentes (9-10)
23705809,Excelentes (9-10)
23713086,Excelentes (9-10)
23713242,Excelentes (9-10)
23719759,Excelentes (9-10)
23721004,Excelentes (9-10)
23722178,Excelentes (9-10)
23723324,Notables (7-9)
23726136,Excelentes (9-10)
23726971,Excelentes (9-10)
23727792,Insuficiente Bajo (0-3)
23728063,Insuficiente Bajo (0-3)
23739309,Excelentes (9-10)
23739530,Insuficiente Bajo (0-3)
23744025,Excelentes (9-10)
23744119,Excelentes (9-10)
23744155,Insuficiente Bajo (0-3)
23744978,Insuficiente Bajo (0-3)
23749559,Notables (7-9)
23757365,Excelentes (9-10)
23757508,Insuficiente Bajo (0-3)
23758038,Notables (7-9)
23759000,Excelentes (9-10)
23759217,Insuficiente Bajo (0-3)
23761249,Excelentes (9-10)
23766788,Excelentes (9-10)
23775258,Insuficiente Bajo (0-3)
23775569,Notables (7-9)
23776716,Excelentes (9-10)
23782265,Excelentes (9-10)
23782890,Notables (7-9)
23783093,Notables (7-9)
23784003,Excelentes (9-10)
23785508,Excelentes (9-10)
23785933,Excelentes (9-10)
23796558,Notables (7-9)
23797007,Notables (7-9)
23798204,Excelentes (9-10)
23800192,Excelentes (9-10)
23803074,Insuficiente Bajo (0-3)
23810425,Notables (7-9)
23813227,Excelentes (9-10)
23815177,Insuficiente Bajo (0-3)
23815892,Insuficiente Bajo (0-3)
23817596,Notables (7-9)
23818160,Notables (7-9)
23818961,Insuficiente Bajo (0-3)
23821516,Insuficiente Bajo (0-3)
23823065,Insuficiente Bajo (0-3)
23824059,Excelentes (9-10)
23828193,Excelentes (9-10)
23839343,Excelentes (9-10)
23848930,Excelentes (9-10)
23850453,Excelentes (9-10)
23864280,Excelentes (9-10)
23869446,Excelentes (9-10)
23872048,Excelentes (9-10)
23872258,Excelentes (9-10)
23874678,Excelentes (9-10)
23874949,Excelentes (9-10)
23875277,Excelentes (9-10)
23877792,Excelentes (9-10)
23886908,Excelentes (9-10)
23887963,Excelentes (9-10)
23888078,Insuficiente Bajo (0-3)
23888185,Excelentes (9-10)
23891218,Notables (7-9)
23891422,Insuficiente Bajo (0-3)
23891537,Notables (7-9)
23909862,Insuficiente Bajo (0-3)
23909985,Excelentes (9-10)
23910202,Notables (7-9)
23910745,Excelentes (9-10)
23910780,Excelentes (9-10)
23912031,Excelentes (9-10)
23913059,Excelentes (9-10)
23913151,Insuficiente Bajo (0-3)
23914529,Notables (7-9)
23918793,Insuficiente Bajo (0-3)
23921327,Excelentes (9-10)
23922267,Excelentes (9-10)
23931219,Insuficiente Bajo (0-3)
23932397,Insuficiente Bajo (0-3)
23934983,Insuficiente Bajo (0-3)
23938595,Excelentes (9-10)
23939910,Notables (7-9)
23942204,Excelentes (9-10)
23942457,Insuficiente Bajo (0-3)
23942935,Insuficiente Bajo (0-3)
23942964,Excelentes (9-10)
23945385,Excelentes (9-10)
23949877,Insuficiente Bajo (0-3)
23952016,Excelentes (9-10)
23953689,Insuficiente Bajo (0-3)
23954092,Insuficiente Bajo (0-3)
23955335,Insuficiente Bajo (0-3)
23955482,Notables (7-9)
23956219,Excelentes (9-10)
23957110,Excelentes (9-10)
23957403,Excelentes (9-10)
23958253,Insuficiente Bajo (0-3)
23958330,Notables (7-9)
23960122,Excelentes (9-10)
23967999,Notables (7-9)
23969825,Excelentes (9-10)
23974568,Excelentes (9-10)
23975809,Notables (7-9)
23975842,Excelentes (9-10)
23976338,Insuficiente Bajo (0-3)
23979099,Excelentes (9-10)
23983659,Excelentes (9-10)
23987036,Excelentes (9-10)
23989315,Insuficiente Bajo (0-3)
23991007,Excelentes (9-10)
23995813,Insuficiente Bajo (0-3)
23996618,Excelentes (9-10)
24002206,Insuficiente Bajo (0-3)
24010145,Excelentes (9-10)
24011492,Excelentes (9-10)
24014063,Excelentes (9-10)
24015405,Excelentes (9-10)
24026540,Excelentes (9-10)
24028342,Excelentes (9-10)
24028744,Insuficiente Bajo (0-3)
24029619,Excelentes (9-10)
24035294,Notables (7-9)
24036895,Excelentes (9-10)
24038577,Excelentes (9-10)
24041862,Notables (7-9)
24049397,Excelentes (9-10)
24053428,Excelentes (9-10)
24061320,Excelentes (9-10)
24063016,Excelentes (9-10)
24064337,Excelentes (9-10)
24071050,Insuficiente Bajo (0-3)
24072879,Excelentes (9-10)
24076629,Insuficiente Bajo (0-3)
24077307,Excelentes (9-10)
24077453,Notables (7-9)
24081992,Excelentes (9-10)
24091304,Excelentes (9-10)
24092592,Insuficiente Bajo (0-3)
24096540,Notables (7-9)
24111724,Excelentes (9-10)
24113256,Notables (7-9)
24114647,Excelentes (9-10)
24118300,Insuficiente Bajo (0-3)
24119132,Notables (7-9)
24128845,Insuficiente Bajo (0-3)
24129100,Excelentes (9-10)
24131521,Excelentes (9-10)
24132906,Excelentes (9-10)
24152709,Insuficiente Bajo (0-3)
24154025,Excelentes (9-10)
24154779,Notables (7-9)
24155166,Notables (7-9)
24170917,Excelentes (9-10)
24171576,Excelentes (9-10)
24171715,Excelentes (9-10)
24174966,Insuficiente Bajo (0-3)
24175076,Insuficiente Bajo (0-3)
24182384,Excelentes (9-10)
24191631,Excelentes (9-10)
24193821,Insuficiente Bajo (0-3)
24195458,Insuficiente Bajo (0-3)
24198132,Excelentes (9-10)
24200381,Insuficiente Bajo (0-3)
24200848,Excelentes (9-10)
24206158,Notables (7-9)
24217165,Excelentes (9-10)
24218366,Notables (7-9)
24219071,Notables (7-9)
24219194,Insuficiente Bajo (0-3)
24219322,Insuficiente Bajo (0-3)
24221622,Insuficiente Bajo (0-3)
24221794,Excelentes (9-10)
24223980,Excelentes (9-10)
24224594,Notables (7-9)
24228191,Excelentes (9-10)
24236748,Insuficiente Bajo (0-3)
24236959,Insuficiente Bajo (0-3)
24239205,Insuficiente Bajo (0-3)
24239211,Insuficiente Bajo (0-3)
24244191,Insuficiente Bajo (0-3)
24249549,Notables (7-9)
24253884,Notables (7-9)
24260016,Excelentes (9-10)
24260229,Excelentes (9-10)
24295968,Notables (7-9)
24298993,Notables (7-9)
24299785,Excelentes (9-10)
24306190,Excelentes (9-10)
24307252,Insuficiente Bajo (0-3)
24309006,Excelentes (9-10)
24317653,Excelentes (9-10)
24319134,Insuficiente Bajo (0-3)
24319543,Excelentes (9-10)
24319577,Excelentes (9-10)
24320725,Notables (7-9)
24328986,Suficientes (5-7)
24330863,Excelentes (9-10)
24332276,Excelentes (9-10)
24335958,Insuficiente Bajo (0-3)
24339475,Insuficiente Bajo (0-3)
24341066,Insuficiente Bajo (0-3)
24342447,Notables (7-9)
24343004,Notables (7-9)
24344354,Excelentes (9-10)
24348022,Excelentes (9-10)
24348581,Notables (7-9)
24348702,Notables (7-9)
24350858,Excelentes (9-10)
24362246,Excelentes (9-10)
24368095,Insuficiente Bajo (0-3)
24369154,Notables (7-9)
24370133,Insuficiente Bajo (0-3)
24370440,Suficientes (5-7)
24370750,Notables (7-9)
24376153,Excelentes (9-10)
24376264,Excelentes (9-10)
24383985,Insuficiente Bajo (0-3)
24384019,Excelentes (9-10)
24384600,Notables (7-9)
24385362,Insuficiente Alto (3-5)
24388232,Insuficiente Bajo (0-3)
24391361,Excelentes (9-10)
24392079,Insuficiente Bajo (0-3)
24393658,Notables (7-9)
24402981,Insuficiente Bajo (0-3)
24407462,Notables (7-9)
24416076,Excelentes (9-10)
24418977,Notables (7-9)
24419054,Notables (7-9)
24426210,Excelentes (9-10)
24426690,Excelentes (9-10)
24428148,Notables (7-9)
24435994,Excelentes (9-10)
24437144,Excelentes (9-10)
24437410,Insuficiente Bajo (0-3)
24444860,Insuficiente Bajo (0-3)
24444900,Excelentes (9-10)
24444913,Insuficiente Bajo (0-3)
24447031,Insuficiente Bajo (0-3)
24447564,Insuficiente Bajo (0-3)
24448222,Insuficiente Bajo (0-3)
24448879,Excelentes (9-10)
24449942,Excelentes (9-10)
24462362,Notables (7-9)
24462522,Excelentes (9-10)
24463013,Excelentes (9-10)
24463484,Notables (7-9)
24467999,Excelentes (9-10)
24469383,Insuficiente Bajo (0-3)
24476428,Insuficiente Bajo (0-3)
24478640,Suficientes (5-7)
24488517,Notables (7-9)
24494484,Excelentes (9-10)
24508130,Excelentes (9-10)
24509880,Excelentes (9-10)
24509903,Excelentes (9-10)
24513128,Insuficiente Bajo (0-3)
24513154,Excelentes (9-10)
24513158,Excelentes (9-10)
24514035,Excelentes (9-10)
24514996,Insuficiente Bajo (0-3)
24516968,Excelentes (9-10)
24520266,Notables (7-9)
24520554,Excelentes (9-10)
24520907,Notables (7-9)
24521762,Excelentes (9-10)
24527990,Insuficiente Bajo (0-3)
24530686,Notables (7-9)
24533436,Excelentes (9-10)
24535651,Notables (7-9)
24537065,Insuficiente Bajo (0-3)
24539639,Excelentes (9-10)
24539721,Insuficiente Bajo (0-3)
24542897,Excelentes (9-10)
24548507,Excelentes (9-10)
24554607,Notables (7-9)
24555168,Insuficiente Bajo (0-3)
24572335,Excelentes (9-10)
24573390,Excelentes (9-10)
24586318,Excelentes (9-10)
24589238,Excelentes (9-10)
24589255,Notables (7-9)
24589911,Insuficiente Bajo (0-3)
24590040,Excelentes (9-10)
24596987,Notables (7-9)
24599116,Excelentes (9-10)
24599766,Excelentes (9-10)
24600973,Excelentes (9-10)
24605394,Excelentes (9-10)
24613065,Notables (7-9)
24613238,Notables (7-9)
24614824,Excelentes (9-10)
24614926,Excelentes (9-10)
24616180,Excelentes (9-10)
24623649,Insuficiente Bajo (0-3)
24626723,Insuficiente Bajo (0-3)
24628705,Notables (7-9)
24629879,Insuficiente Bajo (0-3)
24630661,Excelentes (9-10)
24635035,Insuficiente Bajo (0-3)
24636302,Insuficiente Bajo (0-3)
24640474,Notables (7-9)
24647213,Excelentes (9-10)
24649658,Excelentes (9-10)
24650389,Excelentes (9-10)
24650680,Excelentes (9-10)
24654740,Excelentes (9-10)
24661861,Insuficiente Bajo (0-3)
24662715,Excelentes (9-10)
24664773,Insuficiente Bajo (0-3)
24667206,Notables (7-9)
24671202,Insuficiente Bajo (0-3)
24672820,Notables (7-9)
24675936,Insuficiente Bajo (0-3)
24677555,Excelentes (9-10)
24678578,Excelentes (9-10)
24681321,Excelentes (9-10)
24682759,Insuficiente Bajo (0-3)
24684626,Insuficiente Bajo (0-3)
24686395,Insuficiente Bajo (0-3)
24686494,Insuficiente Bajo (0-3)
24688159,Suficientes (5-7)
24689035,Insuficiente Bajo (0-3)
24689070,Insuficiente Bajo (0-3)
24694493,Notables (7-9)
24698950,Notables (7-9)
24706447,Excelentes (9-10)
24707742,Insuficiente Bajo (0-3)
24712893,Insuficiente Bajo (0-3)
24712927,Excelentes (9-10)
24713733,Excelentes (9-10)
24731557,Excelentes (9-10)
24733326,Excelentes (9-10)
24742078,Insuficiente Bajo (0-3)
24745888,Notables (7-9)
24746387,Insuficiente Bajo (0-3)
24747049,Excelentes (9-10)
24747496,Insuficiente Bajo (0-3)
24747700,Excelentes (9-10)
24749761,Excelentes (9-10)
24751348,Excelentes (9-10)
24752653,Excelentes (9-10)
24753110,Excelentes (9-10)
24753780,Notables (7-9)
24754917,Insuficiente Bajo (0-3)
24761985,Excelentes (9-10)
24762192,Excelentes (9-10)
24765214,Insuficiente Bajo (0-3)
24767736,Excelentes (9-10)
24768209,Excelentes (9-10)
24769581,Excelentes (9-10)
24776027,Notables (7-9)
24776198,Notables (7-9)
24787391,Excelentes (9-10)
24794780,Insuficiente Bajo (0-3)
24796633,Excelentes (9-10)
24797439,Excelentes (9-10)
24799307,Excelentes (9-10)
24799497,Excelentes (9-10)
24800101,Excelentes (9-10)
24800530,Insuficiente Bajo (0-3)
24806503,Excelentes (9-10)
24807289,Excelentes (9-10)
24813961,Excelentes (9-10)
24816210,Excelentes (9-10)
24817748,Insuficiente Bajo (0-3)
24819177,Notables (7-9)
24820116,Notables (7-9)
24821215,Excelentes (9-10)
24821841,Notables (7-9)
24821982,Insuficiente Bajo (0-3)
24823132,Excelentes (9-10)
24826385,Insuficiente Bajo (0-3)
24832271,Excelentes (9-10)
24832484,Insuficiente Bajo (0-3)
24841608,Notables (7-9)
24841791,Insuficiente Bajo (0-3)
24842808,Excelentes (9-10)
24845210,Excelentes (9-10)
24847533,Insuficiente Bajo (0-3)
24853568,Excelentes (9-10)
24859912,Notables (7-9)
24866097,Excelentes (9-10)
24869952,Excelentes (9-10)
24870129,Insuficiente Bajo (0-3)
24872161,Excelentes (9-10)
24887503,Excelentes (9-10)
24888213,Excelentes (9-10)
24889262,Excelentes (9-10)
24898801,Insuficiente Bajo (0-3)
24901763,Insuficiente Bajo (0-3)
24903688,Insuficiente Bajo (0-3)
24909187,Excelentes (9-10)
24913906,Excelentes (9-10)
24914332,Insuficiente Bajo (0-3)
24914994,Excelentes (9-10)
24915381,Excelentes (9-10)
24927033,Notables (7-9)
24929325,Insuficiente Bajo (0-3)
24929443,Notables (7-9)
24930010,Insuficiente Bajo (0-3)
24933050,Insuficiente Bajo (0-3)
24935624,Insuficiente Bajo (0-3)
24949772,Insuficiente Bajo (0-3)
24954903,Notables (7-9)
24954938,Notables (7-9)
24956159,Excelentes (9-10)
24957949,Excelentes (9-10)
24960670,Excelentes (9-10)
24960837,Excelentes (9-10)
24964820,Excelentes (9-10)
24967594,Excelentes (9-10)
24979086,Insuficiente Bajo (0-3)
24979591,Insuficiente Bajo (0-3)
24981829,Insuficiente Bajo (0-3)
24982258,Excelentes (9-10)
24999781,Excelentes (9-10)
25002270,Notables (7-9)
25002750,Notables (7-9)
25005996,Excelentes (9-10)
25008807,Excelentes (9-10)
25020370,Insuficiente Bajo (0-3)
25025564,Notables (7-9)
25027606,Excelentes (9-10)
25032234,Insuficiente Bajo (0-3)
25041079,Excelentes (9-10)
25045965,Excelentes (9-10)
25050194,Notables (7-9)
25051663,Excelentes (9-10)
25059708,Excelentes (9-10)
25060006,Insuficiente Bajo (0-3)
25063330,Excelentes (9-10)
25067794,Excelentes (9-10)
25068675,Insuficiente Bajo (0-3)
25069074,Notables (7-9)
25069670,Excelentes (9-10)
25073510,Notables (7-9)
25074266,Insuficiente Bajo (0-3)
25093377,Insuficiente Bajo (0-3)
25115788,Insuficiente Bajo (0-3)
25116135,Excelentes (9-10)
25116518,Insuficiente Bajo (0-3)
25118562,Notables (7-9)
25118801,Excelentes (9-10)
25121045,Insuficiente Bajo (0-3)
25125251,Insuficiente Bajo (0-3)
25125892,Excelentes (9-10)
25127261,Insuficiente Bajo (0-3)
25127489,Insuficiente Bajo (0-3)
25127509,Notables (7-9)
25150033,Insuficiente Bajo (0-3)
25157955,Excelentes (9-10)
25162141,Excelentes (9-10)
25166034,Excelentes (9-10)
25181143,Excelentes (9-10)
25181770,Excelentes (9-10)
25185445,Excelentes (9-10)
25200094,Excelentes (9-10)
25204332,Excelentes (9-10)
25204415,Notables (7-9)
25216053,Excelentes (9-10)
25218268,Excelentes (9-10)
25224962,Excelentes (9-10)
25225942,Excelentes (9-10)
25229522,Excelentes (9-10)
25230976,Excelentes (9-10)
25232579,Excelentes (9-10)
25232910,Excelentes (9-10)
25234088,Excelentes (9-10)
25241388,Excelentes (9-10)
25241946,Insuficiente Bajo (0-3)
25244544,Insuficiente Bajo (0-3)
25249874,Notables (7-9)
25252459,Excelentes (9-10)
25272074,Excelentes (9-10)
25272547,Insuficiente Bajo (0-3)
25273892,Excelentes (9-10)
25280928,Excelentes (9-10)
25287991,Notables (7-9)
25288343,Notables (7-9)
25304839,Notables (7-9)
25305773,Insuficiente Bajo (0-3)
25309225,Excelentes (9-10)
25309242,Excelentes (9-10)
25313103,Insuficiente Bajo (0-3)
25314093,Insuficiente Bajo (0-3)
25333936,Insuficiente Bajo (0-3)
25335962,Excelentes (9-10)
25338259,Excelentes (9-10)
25342306,Excelentes (9-10)
25344252,Insuficiente Bajo (0-3)
25360593,Insuficiente Bajo (0-3)
25362217,Insuficiente Bajo (0-3)
25366780,Excelentes (9-10)
25368513,Excelentes (9-10)
25369411,Excelentes (9-10)
25370511,Notables (7-9)
25371389,Notables (7-9)
25372941,Excelentes (9-10)
25386038,Insuficiente Bajo (0-3)
25386833,Excelentes (9-10)
25387196,Excelentes (9-10)
25387596,Excelentes (9-10)
25389428,Insuficiente Bajo (0-3)
25389553,Excelentes (9-10)
25389648,Notables (7-9)
25391623,Notables (7-9)
25398665,Excelentes (9-10)
25402379,Insuficiente Bajo (0-3)
25410151,Notables (7-9)
25422170,Excelentes (9-10)
25425500,Suficientes (5-7)
25435100,Excelentes (9-10)
25435426,Notables (7-9)
25439989,Notables (7-9)
25445989,Suficientes (5-7)
25452407,Insuficiente Bajo (0-3)
25453975,Insuficiente Bajo (0-3)
25466525,Excelentes (9-10)
25467449,Insuficiente Bajo (0-3)
25468435,Insuficiente Bajo (0-3)
25468472,Insuficiente Bajo (0-3)
25469197,Excelentes (9-10)
25469355,Excelentes (9-10)
25470605,Excelentes (9-10)
25471570,Excelentes (9-10)
25474892,Notables (7-9)
25475935,Excelentes (9-10)
25502663,Insuficiente Bajo (0-3)
25508901,Excelentes (9-10)
25513409,Notables (7-9)
25525637,Excelentes (9-10)
25528643,Excelentes (9-10)
25529495,Insuficiente Bajo (0-3)
25529608,Insuficiente Bajo (0-3)
25531738,Insuficiente Bajo (0-3)
25532907,Excelentes (9-10)
25533254,Excelentes (9-10)
25535365,Notables (7-9)
25537212,Suficientes (5-7)
25539375,Excelentes (9-10)
25541322,Insuficiente Bajo (0-3)
25543867,Excelentes (9-10)
25559303,Excelentes (9-10)
25565957,Insuficiente Bajo (0-3)
25569883,Insuficiente Bajo (0-3)
25575730,Insuficiente Bajo (0-3)
25604805,Excelentes (9-10)
25610120,Excelentes (9-10)
25616661,Insuficiente Bajo (0-3)
25617731,Notables (7-9)
25636074,Insuficiente Bajo (0-3)
25647978,Excelentes (9-10)
25656652,Excelentes (9-10)
25659452,Notables (7-9)
25668152,Excelentes (9-10)
25705741,Notables (7-9)
25711907,Excelentes (9-10)
25714805,Excelentes (9-10)
25716251,Insuficiente Bajo (0-3)
25716690,Excelentes (9-10)
25723928,Notables (7-9)
25732701,Excelentes (9-10)
25734841,Notables (7-9)
25761424,Insuficiente Bajo (0-3)
25761607,Notables (7-9)
25761885,Notables (7-9)
25768915,Excelentes (9-10)
25769801,Excelentes (9-10)
25775053,Excelentes (9-10)
25778931,Insuficiente Bajo (0-3)
25793701,Excelentes (9-10)
25795620,Excelentes (9-10)
25797801,Suficientes (5-7)
25803053,Excelentes (9-10)
25822876,Excelentes (9-10)
25823209,Notables (7-9)
25823539,Excelentes (9-10)
25823763,Excelentes (9-10)
25825184,Excelentes (9-10)
25827557,Notables (7-9)
25830432,Insuficiente Bajo (0-3)
25833586,Suficientes (5-7)
25841900,Notables (7-9)
25852240,Insuficiente Bajo (0-3)
25853337,Excelentes (9-10)
25853542,Excelentes (9-10)
25860875,Excelentes (9-10)
25864590,Excelentes (9-10)
25866242,Insuficiente Bajo (0-3)
25872071,Insuficiente Bajo (0-3)
25872708,Excelentes (9-10)
25875127,Insuficiente Bajo (0-3)
25876177,Excelentes (9-10)
25880882,Excelentes (9-10)
25881568,Excelentes (9-10)
25886998,Excelentes (9-10)
25891941,Insuficiente Bajo (0-3)
25892061,Excelentes (9-10)
25897554,Excelentes (9-10)
25900726,Excelentes (9-10)
25909165,Notables (7-9)
25915998,Notables (7-9)
25927780,Notables (7-9)
25929692,Notables (7-9)
25929940,Excelentes (9-10)
25934177,Notables (7-9)
25939951,Notables (7-9)
25956365,Excelentes (9-10)
25958669,Notables (7-9)
25959928,Excelentes (9-10)
25966258,Excelentes (9-10)
25971808,Insuficiente Bajo (0-3)
25987994,Notables (7-9)
25988063,Notables (7-9)
25992288,Insuficiente Bajo (0-3)
25996203,Excelentes (9-10)
25997139,Excelentes (9-10)
26002097,Excelentes (9-10)
26007283,Excelentes (9-10)
26009304,Notables (7-9)
26021884,Excelentes (9-10)
26024567,Excelentes (9-10)
26025131,Excelentes (9-10)
26030842,Excelentes (9-10)
26050062,Notables (7-9)
26054796,Insuficiente Bajo (0-3)
26055728,Insuficiente Bajo (0-3)
26058907,Excelentes (9-10)
26059282,Excelentes (9-10)
26060053,Notables (7-9)
26073262,Excelentes (9-10)
26073267,Excelentes (9-10)
26077552,Insuficiente Bajo (0-3)
26079747,Insuficiente Bajo (0-3)
26081631,Excelentes (9-10)
26094258,Notables (7-9)
26115033,Excelentes (9-10)
26115219,Insuficiente Alto (3-5)
26118019,Excelentes (9-10)
26123945,Notables (7-9)
26125080,Insuficiente Bajo (0-3)
26127343,Excelentes (9-10)
26127795,Insuficiente Bajo (0-3)
26133785,Insuficiente Bajo (0-3)
26145363,Insuficiente Bajo (0-3)
26146331,Insuficiente Bajo (0-3)
26146335,Insuficiente Bajo (0-3)
26147196,Insuficiente Bajo (0-3)
26149153,Insuficiente Bajo (0-3)
26155526,Insuficiente Bajo (0-3)
26155664,Notables (7-9)
26160087,Insuficiente Bajo (0-3)
26160173,Insuficiente Bajo (0-3)
26160980,Excelentes (9-10)
26163484,Excelentes (9-10)
26172596,Insuficiente Bajo (0-3)
26180556,Excelentes (9-10)
26193654,Insuficiente Bajo (0-3)
26207763,Excelentes (9-10)
26209412,Insuficiente Bajo (0-3)
26210147,Insuficiente Bajo (0-3)
26212612,Notables (7-9)
26212637,Notables (7-9)
26213529,Excelentes (9-10)
26216092,Insuficiente Bajo (0-3)
26220384,Insuficiente Bajo (0-3)
26224658,Excelentes (9-10)
26238907,Excelentes (9-10)
26243253,Insuficiente Bajo (0-3)
26243764,Insuficiente Bajo (0-3)
26247694,Insuficiente Bajo (0-3)
26249086,Excelentes (9-10)
26253080,Excelentes (9-10)
26253970,Notables (7-9)
26264931,Excelentes (9-10)
26274545,Excelentes (9-10)
26275618,Excelentes (9-10)
26282483,Insuficiente Bajo (0-3)
26303108,Notables (7-9)
26313903,Insuficiente Bajo (0-3)
26315312,Excelentes (9-10)
26316367,Insuficiente Bajo (0-3)
26317155,Insuficiente Bajo (0-3)
26317219,Insuficiente Bajo (0-3)
26318112,Insuficiente Bajo (0-3)
26318196,Insuficiente Bajo (0-3)
26318807,Insuficiente Bajo (0-3)
26320782,Insuficiente Bajo (0-3)
26321760,Excelentes (9-10)
26322985,Excelentes (9-10)
26331426,Excelentes (9-10)
26332441,Excelentes (9-10)
26333049,Excelentes (9-10)
26333744,Excelentes (9-10)
26333840,Insuficiente Bajo (0-3)
26342152,Excelentes (9-10)
26358319,Insuficiente Bajo (0-3)
26358753,Excelentes (9-10)
26360246,Excelentes (9-10)
26366403,Excelentes (9-10)
26375236,Excelentes (9-10)
26375868,Excelentes (9-10)
26381253,Excelentes (9-10)
26382667,Notables (7-9)
26382853,Insuficiente Bajo (0-3)
26385625,Notables (7-9)
26385875,Insuficiente Bajo (0-3)
26388001,Excelentes (9-10)
26388528,Excelentes (9-10)
26388772,Excelentes (9-10)
26407707,Insuficiente Bajo (0-3)
26408709,Insuficiente Bajo (0-3)
26412460,Insuficiente Bajo (0-3)
26413808,Excelentes (9-10)
26414817,Excelentes (9-10)
26415270,Insuficiente Bajo (0-3)
26421778,Excelentes (9-10)
26422873,Insuficiente Bajo (0-3)
26423753,Notables (7-9)
26424500,Suficientes (5-7)
26436645,Notables (7-9)
26439260,Excelentes (9-10)
26440549,Insuficiente Bajo (0-3)
26442547,Excelentes (9-10)
26473798,Insuficiente Bajo (0-3)
26481079,Notables (7-9)
26483421,Insuficiente Bajo (0-3)
26490596,Insuficiente Bajo (0-3)
26494321,Insuficiente Bajo (0-3)
26495318,Insuficiente Bajo (0-3)
26498632,Excelentes (9-10)
26500221,Excelentes (9-10)
26510091,Notables (7-9)
26516873,Notables (7-9)
26518996,Notables (7-9)
26527760,Notables (7-9)
26546841,Insuficiente Bajo (0-3)
26547072,Insuficiente Bajo (0-3)
26547472,Insuficiente Bajo (0-3)
26548116,Insuficiente Bajo (0-3)
26549176,Excelentes (9-10)
26556936,Notables (7-9)
26558058,Excelentes (9-10)
26560186,Notables (7-9)
26560430,Excelentes (9-10)
26567333,Excelentes (9-10)
26567697,Excelentes (9-10)
26578841,Excelentes (9-10)
26579896,Notables (7-9)
26583404,Notables (7-9)
26584020,Insuficiente Bajo (0-3)
26584440,Insuficiente Bajo (0-3)
26587444,Insuficiente Bajo (0-3)
26593251,Notables (7-9)
26593307,Notables (7-9)
26593574,Notables (7-9)
26596322,Insuficiente Bajo (0-3)
26598601,Excelentes (9-10)
26601188,Excelentes (9-10)
26612038,Notables (7-9)
26614633,Notables (7-9)
26616483,Excelentes (9-10)
26620739,Excelentes (9-10)
26622821,Notables (7-9)
26623248,Excelentes (9-10)
26628356,Excelentes (9-10)
26638091,Excelentes (9-10)
26651496,Excelentes (9-10)
26655134,Insuficiente Bajo (0-3)
26655794,Excelentes (9-10)
26656777,Excelentes (9-10)
26661851,Excelentes (9-10)
26666106,Notables (7-9)
26672190,Excelentes (9-10)
26675466,Excelentes (9-10)
26675652,Excelentes (9-10)
26683278,Excelentes (9-10)
26702873,Notables (7-9)
26706681,Excelentes (9-10)
26709242,Excelentes (9-10)
26710336,Excelentes (9-10)
26711006,Excelentes (9-10)
26729906,Excelentes (9-10)
26732787,Notables (7-9)
26736941,Excelentes (9-10)
26740338,Excelentes (9-10)
26750759,Excelentes (9-10)
26751702,Excelentes (9-10)
26756528,Excelentes (9-10)
26765071,Excelentes (9-10)
26772282,Excelentes (9-10)
26772799,Insuficiente Bajo (0-3)
26774405,Insuficiente Bajo (0-3)
26781254,Excelentes (9-10)
26794038,Notables (7-9)
26794530,Excelentes (9-10)
26799272,Insuficiente Bajo (0-3)
26800184,Excelentes (9-10)
26800315,Insuficiente Bajo (0-3)
26800622,Excelentes (9-10)
26810396,Excelentes (9-10)
26810582,Excelentes (9-10)
26811703,Excelentes (9-10)
26813129,Excelentes (9-10)
26827843,Insuficiente Bajo (0-3)
26830349,Notables (7-9)
26831697,Excelentes (9-10)
26840346,Excelentes (9-10)
26845836,Notables (7-9)
26853206,Excelentes (9-10)
26855289,Insuficiente Bajo (0-3)
26857797,Suficientes (5-7)
26862170,Excelentes (9-10)
26863298,Insuficiente Bajo (0-3)
26864022,Excelentes (9-10)
26866186,Excelentes (9-10)
26868673,Excelentes (9-10)
26869739,Excelentes (9-10)
26883809,Excelentes (9-10)
26889462,Excelentes (9-10)
26894166,Notables (7-9)
26915869,Excelentes (9-10)
26933370,Insuficiente Bajo (0-3)
26936967,Insuficiente Bajo (0-3)
26937412,Insuficiente Bajo (0-3)
26938036,Excelentes (9-10)
26938834,Excelentes (9-10)
26939341,Notables (7-9)
26942581,Excelentes (9-10)
26946907,Excelentes (9-10)
26946993,Notables (7-9)
26947092,Excelentes (9-10)
26954098,Notables (7-9)
26956885,Excelentes (9-10)
26982540,Notables (7-9)
26986075,Excelentes (9-10)
26987062,Insuficiente Bajo (0-3)
26987853,Insuficiente Bajo (0-3)
26988157,Excelentes (9-10)
27011181,Excelentes (9-10)
27013617,Excelentes (9-10)
27019994,Excelentes (9-10)
27026653,Excelentes (9-10)
27028034,Excelentes (9-10)
27030253,Insuficiente Bajo (0-3)
27047776,Excelentes (9-10)
27051994,Insuficiente Bajo (0-3)
27056906,Excelentes (9-10)
27056958,Notables (7-9)
27082262,Notables (7-9)
27086038,Suficientes (5-7)
27089383,Notables (7-9)
27099510,Insuficiente Bajo (0-3)
