año,mes,tipo_acomodacion,provincia,pais_residencia,pernoctaciones,total_viajeros
2017,Abril,apartamentos,Sevilla,Resto del mundo,2.53,6567.0
2017,Agosto,hoteles,Sevilla,España,1.81,106002.0
2017,Agosto,hoteles,Sevilla,No residentes en España,2.04,0.0
2017,Agosto,apartamentos,Sevilla,España,2.45,34491.0
2017,Agosto,apartamentos,Sevilla,Alemania,2.45,2540.0
2017,Agosto,apartamentos,Sevilla,Austria,2.45,161.0
2017,Agosto,apartamentos,Sevilla,Bélgica,2.45,921.0
2017,Agosto,apartamentos,Sevilla,Dinamarca,2.45,106.0
2017,Agosto,apartamentos,Sevilla,Finlandia,2.45,0.0
2017,Agosto,apartamentos,Sevilla,Francia,2.45,10702.0
2017,Agosto,apartamentos,Sevilla,Grecia,2.45,31.0
2017,Agosto,apartamentos,Sevilla,Irlanda,2.45,475.0
2017,Agosto,apartamentos,Sevilla,Italia,2.45,7874.0
2017,Agosto,apartamentos,Sevilla,Luxemburgo,2.45,69.0
2017,Agosto,apartamentos,Sevilla,Países Bajos,2.45,2525.0
2017,Agosto,apartamentos,Sevilla,Polonia,2.45,541.0
2017,Agosto,apartamentos,Sevilla,Portugal,2.45,5741.0
2017,Agosto,apartamentos,Sevilla,Reino Unido,2.45,2763.0
2017,Agosto,apartamentos,Sevilla,República Checa,2.45,0.0
2017,Agosto,apartamentos,Sevilla,Suecia,2.45,193.0
2017,Agosto,apartamentos,Sevilla,Resto de la UE,2.45,1364.0
2017,Agosto,apartamentos,Sevilla,Noruega,2.45,33.0
2017,Agosto,apartamentos,Sevilla,Rusia,2.45,631.0
2017,Agosto,apartamentos,Sevilla,Suiza,2.45,329.0
2017,Agosto,apartamentos,Sevilla,Resto de Europa,2.45,2329.0
2017,Agosto,apartamentos,Sevilla,Estados Unidos,2.45,2207.0
2017,Agosto,apartamentos,Sevilla,Resto de América,2.45,1875.0
2017,Agosto,apartamentos,Sevilla,Países africanos,2.45,4016.0
2017,Agosto,apartamentos,Sevilla,Resto del mundo,2.45,7846.0
2017,Diciembre,hoteles,Sevilla,España,1.94,136418.0
2017,Diciembre,hoteles,Sevilla,No residentes en España,2.07,0.0
2017,Diciembre,apartamentos,Sevilla,España,2.38,40832.0
2017,Diciembre,apartamentos,Sevilla,Alemania,2.38,1412.0
2017,Diciembre,apartamentos,Sevilla,Austria,2.38,103.0
2017,Diciembre,apartamentos,Sevilla,Bélgica,2.38,435.0
2017,Diciembre,apartamentos,Sevilla,Dinamarca,2.38,315.0
2017,Diciembre,apartamentos,Sevilla,Finlandia,2.38,0.0
2017,Diciembre,apartamentos,Sevilla,Francia,2.38,3657.0
2017,Diciembre,apartamentos,Sevilla,Grecia,2.38,37.0
2017,Diciembre,apartamentos,Sevilla,Irlanda,2.38,312.0
2017,Diciembre,apartamentos,Sevilla,Italia,2.38,4620.0
2017,Diciembre,apartamentos,Sevilla,Luxemburgo,2.38,0.0
2017,Diciembre,apartamentos,Sevilla,Países Bajos,2.38,1735.0
2017,Diciembre,apartamentos,Sevilla,Polonia,2.38,446.0
2017,Diciembre,apartamentos,Sevilla,Portugal,2.38,928.0
2017,Diciembre,apartamentos,Sevilla,Reino Unido,2.38,2049.0
2017,Diciembre,apartamentos,Sevilla,República Checa,2.38,31.0
2017,Diciembre,apartamentos,Sevilla,Suecia,2.38,70.0
2017,Diciembre,apartamentos,Sevilla,Resto de la UE,2.38,565.0
2017,Diciembre,apartamentos,Sevilla,Noruega,2.38,78.0
2017,Diciembre,apartamentos,Sevilla,Rusia,2.38,638.0
2017,Diciembre,apartamentos,Sevilla,Suiza,2.38,253.0
2017,Diciembre,apartamentos,Sevilla,Resto de Europa,2.38,441.0
2017,Diciembre,apartamentos,Sevilla,Estados Unidos,2.38,2315.0
2017,Diciembre,apartamentos,Sevilla,Resto de América,2.38,2738.0
2017,Diciembre,apartamentos,Sevilla,Países africanos,2.38,542.0
2017,Diciembre,apartamentos,Sevilla,Resto del mundo,2.38,7140.0
2017,Enero,hoteles,Sevilla,España,1.69,108185.0
2017,Enero,hoteles,Sevilla,No residentes en España,1.94,0.0
2017,Enero,apartamentos,Sevilla,España,2.3,29662.0
2017,Enero,apartamentos,Sevilla,Alemania,2.3,1188.0
2017,Enero,apartamentos,Sevilla,Austria,2.3,58.0
2017,Enero,apartamentos,Sevilla,Bélgica,2.3,366.0
2017,Enero,apartamentos,Sevilla,Dinamarca,2.3,43.0
2017,Enero,apartamentos,Sevilla,Finlandia,2.3,211.0
2017,Enero,apartamentos,Sevilla,Francia,2.3,2602.0
2017,Enero,apartamentos,Sevilla,Grecia,2.3,35.0
2017,Enero,apartamentos,Sevilla,Irlanda,2.3,446.0
2017,Enero,apartamentos,Sevilla,Italia,2.3,4573.0
2017,Enero,apartamentos,Sevilla,Luxemburgo,2.3,0.0
2017,Enero,apartamentos,Sevilla,Países Bajos,2.3,1369.0
2017,Enero,apartamentos,Sevilla,Polonia,2.3,307.0
2017,Enero,apartamentos,Sevilla,Portugal,2.3,505.0
2017,Enero,apartamentos,Sevilla,Reino Unido,2.3,1724.0
2017,Enero,apartamentos,Sevilla,República Checa,2.3,0.0
2017,Enero,apartamentos,Sevilla,Suecia,2.3,210.0
2017,Enero,apartamentos,Sevilla,Resto de la UE,2.3,237.0
2017,Enero,apartamentos,Sevilla,Noruega,2.3,29.0
2017,Enero,apartamentos,Sevilla,Rusia,2.3,752.0
2017,Enero,apartamentos,Sevilla,Suiza,2.3,102.0
2017,Enero,apartamentos,Sevilla,Resto de Europa,2.3,236.0
2017,Enero,apartamentos,Sevilla,Estados Unidos,2.3,933.0
2017,Enero,apartamentos,Sevilla,Resto de América,2.3,3562.0
2017,Enero,apartamentos,Sevilla,Países africanos,2.3,1468.0
2017,Enero,apartamentos,Sevilla,Resto del mundo,2.3,12479.0
2017,Febrero,hoteles,Sevilla,España,1.69,123524.0
2017,Febrero,hoteles,Sevilla,No residentes en España,1.98,0.0
2017,Febrero,apartamentos,Sevilla,España,2.47,31131.0
2017,Febrero,apartamentos,Sevilla,Alemania,2.47,1571.0
2017,Febrero,apartamentos,Sevilla,Austria,2.47,156.0
2017,Febrero,apartamentos,Sevilla,Bélgica,2.47,1098.0
2017,Febrero,apartamentos,Sevilla,Dinamarca,2.47,155.0
2017,Febrero,apartamentos,Sevilla,Finlandia,2.47,430.0
2017,Febrero,apartamentos,Sevilla,Francia,2.47,6459.0
2017,Febrero,apartamentos,Sevilla,Grecia,2.47,82.0
2017,Febrero,apartamentos,Sevilla,Irlanda,2.47,527.0
2017,Febrero,apartamentos,Sevilla,Italia,2.47,2172.0
2017,Febrero,apartamentos,Sevilla,Luxemburgo,2.47,35.0
2017,Febrero,apartamentos,Sevilla,Países Bajos,2.47,3449.0
2017,Febrero,apartamentos,Sevilla,Polonia,2.47,523.0
2017,Febrero,apartamentos,Sevilla,Portugal,2.47,794.0
2017,Febrero,apartamentos,Sevilla,Reino Unido,2.47,4966.0
2017,Febrero,apartamentos,Sevilla,República Checa,2.47,90.0
2017,Febrero,apartamentos,Sevilla,Suecia,2.47,184.0
2017,Febrero,apartamentos,Sevilla,Resto de la UE,2.47,486.0
2017,Febrero,apartamentos,Sevilla,Noruega,2.47,63.0
2017,Febrero,apartamentos,Sevilla,Rusia,2.47,193.0
2017,Febrero,apartamentos,Sevilla,Suiza,2.47,489.0
2017,Febrero,apartamentos,Sevilla,Resto de Europa,2.47,602.0
2017,Febrero,apartamentos,Sevilla,Estados Unidos,2.47,1921.0
2017,Febrero,apartamentos,Sevilla,Resto de América,2.47,3150.0
2017,Febrero,apartamentos,Sevilla,Países africanos,2.47,761.0
2017,Febrero,apartamentos,Sevilla,Resto del mundo,2.47,8061.0
2017,Julio,hoteles,Sevilla,España,1.86,106433.0
2017,Julio,hoteles,Sevilla,No residentes en España,1.96,0.0
2017,Julio,apartamentos,Sevilla,España,2.41,26620.0
2017,Julio,apartamentos,Sevilla,Alemania,2.41,1601.0
2017,Julio,apartamentos,Sevilla,Austria,2.41,304.0
2017,Julio,apartamentos,Sevilla,Bélgica,2.41,1216.0
2017,Julio,apartamentos,Sevilla,Dinamarca,2.41,702.0
2017,Julio,apartamentos,Sevilla,Finlandia,2.41,215.0
2017,Julio,apartamentos,Sevilla,Francia,2.41,8775.0
2017,Julio,apartamentos,Sevilla,Grecia,2.41,30.0
2017,Julio,apartamentos,Sevilla,Irlanda,2.41,597.0
2017,Julio,apartamentos,Sevilla,Italia,2.41,5640.0
2017,Julio,apartamentos,Sevilla,Luxemburgo,2.41,92.0
2017,Julio,apartamentos,Sevilla,Países Bajos,2.41,1192.0
2017,Julio,apartamentos,Sevilla,Polonia,2.41,846.0
2017,Julio,apartamentos,Sevilla,Portugal,2.41,3056.0
2017,Julio,apartamentos,Sevilla,Reino Unido,2.41,3479.0
2017,Julio,apartamentos,Sevilla,República Checa,2.41,148.0
2017,Julio,apartamentos,Sevilla,Suecia,2.41,83.0
2017,Julio,apartamentos,Sevilla,Resto de la UE,2.41,935.0
2017,Julio,apartamentos,Sevilla,Noruega,2.41,390.0
2017,Julio,apartamentos,Sevilla,Rusia,2.41,808.0
2017,Julio,apartamentos,Sevilla,Suiza,2.41,380.0
2017,Julio,apartamentos,Sevilla,Resto de Europa,2.41,1326.0
2017,Julio,apartamentos,Sevilla,Estados Unidos,2.41,3853.0
2017,Julio,apartamentos,Sevilla,Resto de América,2.41,2950.0
2017,Julio,apartamentos,Sevilla,Países africanos,2.41,1456.0
2017,Julio,apartamentos,Sevilla,Resto del mundo,2.41,8477.0
2017,Junio,hoteles,Sevilla,España,1.6,135232.0
2017,Junio,hoteles,Sevilla,No residentes en España,1.91,0.0
2017,Junio,apartamentos,Sevilla,España,2.35,31618.0
2017,Junio,apartamentos,Sevilla,Alemania,2.35,2040.0
2017,Junio,apartamentos,Sevilla,Austria,2.35,257.0
2017,Junio,apartamentos,Sevilla,Bélgica,2.35,312.0
2017,Junio,apartamentos,Sevilla,Dinamarca,2.35,155.0
2017,Junio,apartamentos,Sevilla,Finlandia,2.35,410.0
2017,Junio,apartamentos,Sevilla,Francia,2.35,3726.0
2017,Junio,apartamentos,Sevilla,Grecia,2.35,165.0
2017,Junio,apartamentos,Sevilla,Irlanda,2.35,844.0
2017,Junio,apartamentos,Sevilla,Italia,2.35,4804.0
2017,Junio,apartamentos,Sevilla,Luxemburgo,2.35,270.0
2017,Junio,apartamentos,Sevilla,Países Bajos,2.35,1568.0
2017,Junio,apartamentos,Sevilla,Polonia,2.35,471.0
2017,Junio,apartamentos,Sevilla,Portugal,2.35,1839.0
2017,Junio,apartamentos,Sevilla,Reino Unido,2.35,5064.0
2017,Junio,apartamentos,Sevilla,República Checa,2.35,70.0
2017,Junio,apartamentos,Sevilla,Suecia,2.35,177.0
2017,Junio,apartamentos,Sevilla,Resto de la UE,2.35,1253.0
2017,Junio,apartamentos,Sevilla,Noruega,2.35,119.0
2017,Junio,apartamentos,Sevilla,Rusia,2.35,792.0
2017,Junio,apartamentos,Sevilla,Suiza,2.35,630.0
2017,Junio,apartamentos,Sevilla,Resto de Europa,2.35,976.0
2017,Junio,apartamentos,Sevilla,Estados Unidos,2.35,4661.0
2017,Junio,apartamentos,Sevilla,Resto de América,2.35,3467.0
2017,Junio,apartamentos,Sevilla,Países africanos,2.35,490.0
2017,Junio,apartamentos,Sevilla,Resto del mundo,2.35,9943.0
2017,Marzo,hoteles,Sevilla,España,1.76,137742.0
2017,Marzo,hoteles,Sevilla,No residentes en España,2.02,0.0
2017,Marzo,apartamentos,Sevilla,España,2.62,33417.0
2017,Marzo,apartamentos,Sevilla,Alemania,2.62,2592.0
2017,Marzo,apartamentos,Sevilla,Austria,2.62,167.0
2017,Marzo,apartamentos,Sevilla,Bélgica,2.62,893.0
2017,Marzo,apartamentos,Sevilla,Dinamarca,2.62,147.0
2017,Marzo,apartamentos,Sevilla,Finlandia,2.62,291.0
2017,Marzo,apartamentos,Sevilla,Francia,2.62,5417.0
2017,Marzo,apartamentos,Sevilla,Grecia,2.62,0.0
2017,Marzo,apartamentos,Sevilla,Irlanda,2.62,528.0
2017,Marzo,apartamentos,Sevilla,Italia,2.62,3448.0
2017,Marzo,apartamentos,Sevilla,Luxemburgo,2.62,0.0
2017,Marzo,apartamentos,Sevilla,Países Bajos,2.62,3480.0
2017,Marzo,apartamentos,Sevilla,Polonia,2.62,218.0
2017,Marzo,apartamentos,Sevilla,Portugal,2.62,453.0
2017,Marzo,apartamentos,Sevilla,Reino Unido,2.62,4955.0
2017,Marzo,apartamentos,Sevilla,República Checa,2.62,68.0
2017,Marzo,apartamentos,Sevilla,Suecia,2.62,132.0
2017,Marzo,apartamentos,Sevilla,Resto de la UE,2.62,1194.0
2017,Marzo,apartamentos,Sevilla,Noruega,2.62,205.0
2017,Marzo,apartamentos,Sevilla,Rusia,2.62,794.0
2017,Marzo,apartamentos,Sevilla,Suiza,2.62,1220.0
2017,Marzo,apartamentos,Sevilla,Resto de Europa,2.62,258.0
2017,Marzo,apartamentos,Sevilla,Estados Unidos,2.62,3526.0
2017,Marzo,apartamentos,Sevilla,Resto de América,2.62,2147.0
2017,Marzo,apartamentos,Sevilla,Países africanos,2.62,347.0
2017,Marzo,apartamentos,Sevilla,Resto del mundo,2.62,7783.0
2017,Mayo,hoteles,Sevilla,España,1.88,127760.0
2017,Mayo,hoteles,Sevilla,No residentes en España,1.99,0.0
2017,Mayo,apartamentos,Sevilla,España,2.41,33561.0
2017,Mayo,apartamentos,Sevilla,Alemania,2.41,2775.0
2017,Mayo,apartamentos,Sevilla,Austria,2.41,196.0
2017,Mayo,apartamentos,Sevilla,Bélgica,2.41,688.0
2017,Mayo,apartamentos,Sevilla,Dinamarca,2.41,269.0
2017,Mayo,apartamentos,Sevilla,Finlandia,2.41,716.0
2017,Mayo,apartamentos,Sevilla,Francia,2.41,8421.0
2017,Mayo,apartamentos,Sevilla,Grecia,2.41,0.0
2017,Mayo,apartamentos,Sevilla,Irlanda,2.41,343.0
2017,Mayo,apartamentos,Sevilla,Italia,2.41,5036.0
2017,Mayo,apartamentos,Sevilla,Luxemburgo,2.41,60.0
2017,Mayo,apartamentos,Sevilla,Países Bajos,2.41,1971.0
2017,Mayo,apartamentos,Sevilla,Polonia,2.41,464.0
2017,Mayo,apartamentos,Sevilla,Portugal,2.41,1067.0
2017,Mayo,apartamentos,Sevilla,Reino Unido,2.41,4743.0
2017,Mayo,apartamentos,Sevilla,República Checa,2.41,70.0
2017,Mayo,apartamentos,Sevilla,Suecia,2.41,273.0
2017,Mayo,apartamentos,Sevilla,Resto de la UE,2.41,1024.0
2017,Mayo,apartamentos,Sevilla,Noruega,2.41,0.0
2017,Mayo,apartamentos,Sevilla,Rusia,2.41,991.0
2017,Mayo,apartamentos,Sevilla,Suiza,2.41,690.0
2017,Mayo,apartamentos,Sevilla,Resto de Europa,2.41,1495.0
2017,Mayo,apartamentos,Sevilla,Estados Unidos,2.41,5210.0
2017,Mayo,apartamentos,Sevilla,Resto de América,2.41,3926.0
2017,Mayo,apartamentos,Sevilla,Países africanos,2.41,173.0
2017,Mayo,apartamentos,Sevilla,Resto del mundo,2.41,10066.0
2017,Noviembre,hoteles,Sevilla,España,1.77,134054.0
2017,Noviembre,hoteles,Sevilla,No residentes en España,2.12,0.0
2017,Noviembre,apartamentos,Sevilla,España,2.45,34228.0
2017,Noviembre,apartamentos,Sevilla,Alemania,2.45,2829.0
2017,Noviembre,apartamentos,Sevilla,Austria,2.45,276.0
2017,Noviembre,apartamentos,Sevilla,Bélgica,2.45,616.0
2017,Noviembre,apartamentos,Sevilla,Dinamarca,2.45,325.0
2017,Noviembre,apartamentos,Sevilla,Finlandia,2.45,95.0
2017,Noviembre,apartamentos,Sevilla,Francia,2.45,4316.0
2017,Noviembre,apartamentos,Sevilla,Grecia,2.45,141.0
2017,Noviembre,apartamentos,Sevilla,Irlanda,2.45,638.0
2017,Noviembre,apartamentos,Sevilla,Italia,2.45,5209.0
2017,Noviembre,apartamentos,Sevilla,Luxemburgo,2.45,111.0
2017,Noviembre,apartamentos,Sevilla,Países Bajos,2.45,1935.0
2017,Noviembre,apartamentos,Sevilla,Polonia,2.45,1267.0
2017,Noviembre,apartamentos,Sevilla,Portugal,2.45,436.0
2017,Noviembre,apartamentos,Sevilla,Reino Unido,2.45,5951.0
2017,Noviembre,apartamentos,Sevilla,República Checa,2.45,201.0
2017,Noviembre,apartamentos,Sevilla,Suecia,2.45,126.0
2017,Noviembre,apartamentos,Sevilla,Resto de la UE,2.45,564.0
2017,Noviembre,apartamentos,Sevilla,Noruega,2.45,112.0
2017,Noviembre,apartamentos,Sevilla,Rusia,2.45,918.0
2017,Noviembre,apartamentos,Sevilla,Suiza,2.45,250.0
2017,Noviembre,apartamentos,Sevilla,Resto de Europa,2.45,2238.0
2017,Noviembre,apartamentos,Sevilla,Estados Unidos,2.45,2381.0
2017,Noviembre,apartamentos,Sevilla,Resto de América,2.45,1473.0
2017,Noviembre,apartamentos,Sevilla,Países africanos,2.45,1007.0
2017,Noviembre,apartamentos,Sevilla,Resto del mundo,2.45,7614.0
2017,Octubre,hoteles,Sevilla,España,1.84,128858.0
2017,Octubre,hoteles,Sevilla,No residentes en España,2.03,0.0
2017,Octubre,apartamentos,Sevilla,España,2.3,35496.0
2017,Octubre,apartamentos,Sevilla,Alemania,2.3,2968.0
2017,Octubre,apartamentos,Sevilla,Austria,2.3,191.0
2017,Octubre,apartamentos,Sevilla,Bélgica,2.3,466.0
2017,Octubre,apartamentos,Sevilla,Dinamarca,2.3,218.0
2017,Octubre,apartamentos,Sevilla,Finlandia,2.3,0.0
2017,Octubre,apartamentos,Sevilla,Francia,2.3,10753.0
2017,Octubre,apartamentos,Sevilla,Grecia,2.3,0.0
2017,Octubre,apartamentos,Sevilla,Irlanda,2.3,462.0
2017,Octubre,apartamentos,Sevilla,Italia,2.3,5715.0
2017,Octubre,apartamentos,Sevilla,Luxemburgo,2.3,46.0
2017,Octubre,apartamentos,Sevilla,Países Bajos,2.3,2615.0
2017,Octubre,apartamentos,Sevilla,Polonia,2.3,342.0
2017,Octubre,apartamentos,Sevilla,Portugal,2.3,920.0
2017,Octubre,apartamentos,Sevilla,Reino Unido,2.3,4378.0
2017,Octubre,apartamentos,Sevilla,República Checa,2.3,250.0
2017,Octubre,apartamentos,Sevilla,Suecia,2.3,208.0
2017,Octubre,apartamentos,Sevilla,Resto de la UE,2.3,697.0
2017,Octubre,apartamentos,Sevilla,Noruega,2.3,72.0
2017,Octubre,apartamentos,Sevilla,Rusia,2.3,1157.0
2017,Octubre,apartamentos,Sevilla,Suiza,2.3,1414.0
2017,Octubre,apartamentos,Sevilla,Resto de Europa,2.3,2231.0
2017,Octubre,apartamentos,Sevilla,Estados Unidos,2.3,3863.0
2017,Octubre,apartamentos,Sevilla,Resto de América,2.3,3760.0
2017,Octubre,apartamentos,Sevilla,Países africanos,2.3,263.0
2017,Octubre,apartamentos,Sevilla,Resto del mundo,2.3,12707.0
2017,Septiembre,hoteles,Sevilla,España,1.72,116989.0
2017,Septiembre,hoteles,Sevilla,No residentes en España,2.07,0.0
2017,Septiembre,apartamentos,Sevilla,España,2.25,34540.0
2017,Septiembre,apartamentos,Sevilla,Alemania,2.25,3492.0
2017,Septiembre,apartamentos,Sevilla,Austria,2.25,92.0
2017,Septiembre,apartamentos,Sevilla,Bélgica,2.25,973.0
2017,Septiembre,apartamentos,Sevilla,Dinamarca,2.25,119.0
2017,Septiembre,apartamentos,Sevilla,Finlandia,2.25,0.0
2017,Septiembre,apartamentos,Sevilla,Francia,2.25,4983.0
2017,Septiembre,apartamentos,Sevilla,Grecia,2.25,78.0
2017,Septiembre,apartamentos,Sevilla,Irlanda,2.25,707.0
2017,Septiembre,apartamentos,Sevilla,Italia,2.25,5361.0
2017,Septiembre,apartamentos,Sevilla,Luxemburgo,2.25,0.0
2017,Septiembre,apartamentos,Sevilla,Países Bajos,2.25,2002.0
2017,Septiembre,apartamentos,Sevilla,Polonia,2.25,742.0
2017,Septiembre,apartamentos,Sevilla,Portugal,2.25,2803.0
2017,Septiembre,apartamentos,Sevilla,Reino Unido,2.25,4048.0
2017,Septiembre,apartamentos,Sevilla,República Checa,2.25,93.0
2017,Septiembre,apartamentos,Sevilla,Suecia,2.25,80.0
2017,Septiembre,apartamentos,Sevilla,Resto de la UE,2.25,928.0
2017,Septiembre,apartamentos,Sevilla,Noruega,2.25,132.0
2017,Septiembre,apartamentos,Sevilla,Rusia,2.25,858.0
2017,Septiembre,apartamentos,Sevilla,Suiza,2.25,368.0
2017,Septiembre,apartamentos,Sevilla,Resto de Europa,2.25,1759.0
2017,Septiembre,apartamentos,Sevilla,Estados Unidos,2.25,3776.0
2017,Septiembre,apartamentos,Sevilla,Resto de América,2.25,4722.0
2017,Septiembre,apartamentos,Sevilla,Países africanos,2.25,1002.0
2017,Septiembre,apartamentos,Sevilla,Resto del mundo,2.25,10753.0
2015,Abril,hoteles,Valencia,España,2.26,148843.0
2015,Abril,hoteles,Valencia,No residentes en España,2.14,0.0
2015,Agosto,hoteles,Valencia,España,2.73,192898.0
2015,Agosto,hoteles,Valencia,No residentes en España,2.59,0.0
2015,Diciembre,hoteles,Valencia,España,1.81,117412.0
2015,Diciembre,hoteles,Valencia,No residentes en España,1.98,0.0
2015,Enero,hoteles,Valencia,España,1.75,85482.0
2015,Enero,hoteles,Valencia,No residentes en España,1.98,0.0
2015,Febrero,hoteles,Valencia,España,1.76,116458.0
2015,Febrero,hoteles,Valencia,No residentes en España,2.09,0.0
2015,Julio,hoteles,Valencia,España,2.52,183604.0
2015,Julio,hoteles,Valencia,No residentes en España,2.32,0.0
2015,Junio,hoteles,Valencia,España,2.24,170037.0
2015,Junio,hoteles,Valencia,No residentes en España,2.21,0.0
2015,Marzo,hoteles,Valencia,España,2.05,151987.0
2015,Marzo,hoteles,Valencia,No residentes en España,2.14,0.0
2015,Mayo,hoteles,Valencia,España,2.07,157627.0
2015,Mayo,hoteles,Valencia,No residentes en España,2.21,0.0
2015,Noviembre,hoteles,Valencia,España,1.82,122249.0
2015,Noviembre,hoteles,Valencia,No residentes en España,2.19,0.0
2015,Octubre,hoteles,Valencia,España,2.0,143607.0
2015,Octubre,hoteles,Valencia,No residentes en España,2.31,0.0
2015,Septiembre,hoteles,Valencia,España,2.36,148877.0
2015,Septiembre,hoteles,Valencia,No residentes en España,2.46,0.0
2016,Abril,hoteles,Valencia,España,1.92,136788.0
2016,Abril,hoteles,Valencia,No residentes en España,2.51,0.0
2016,Agosto,hoteles,Valencia,España,2.91,185785.0
2016,Agosto,hoteles,Valencia,No residentes en España,2.77,0.0
2016,Diciembre,hoteles,Valencia,España,1.84,106461.0
2016,Diciembre,hoteles,Valencia,No residentes en España,2.11,0.0
2016,Enero,hoteles,Valencia,España,1.87,92201.0
2016,Enero,hoteles,Valencia,No residentes en España,2.21,0.0
2016,Febrero,hoteles,Valencia,España,1.87,118830.0
2016,Febrero,hoteles,Valencia,No residentes en España,2.23,0.0
2016,Julio,hoteles,Valencia,España,2.62,194643.0
2016,Julio,hoteles,Valencia,No residentes en España,2.55,0.0
2016,Junio,hoteles,Valencia,España,2.06,169354.0
2016,Junio,hoteles,Valencia,No residentes en España,2.34,0.0
2016,Marzo,hoteles,Valencia,España,2.09,162411.0
2016,Marzo,hoteles,Valencia,No residentes en España,2.46,0.0
2016,Mayo,hoteles,Valencia,España,1.96,151554.0
2016,Mayo,hoteles,Valencia,No residentes en España,2.39,0.0
2016,Noviembre,hoteles,Valencia,España,1.89,128838.0
2016,Noviembre,hoteles,Valencia,No residentes en España,2.35,0.0
2016,Octubre,hoteles,Valencia,España,1.95,147516.0
2016,Octubre,hoteles,Valencia,No residentes en España,2.43,0.0
2016,Septiembre,hoteles,Valencia,España,2.38,162219.0
2016,Septiembre,hoteles,Valencia,No residentes en España,2.51,0.0
2017,Abril,hoteles,Valencia,España,2.28,168033.0
2017,Abril,hoteles,Valencia,No residentes en España,2.5,0.0
2017,Agosto,hoteles,Valencia,España,2.84,192748.0
2017,Agosto,hoteles,Valencia,No residentes en España,2.63,0.0
2017,Diciembre,hoteles,Valencia,España,1.92,116578.0
2017,Diciembre,hoteles,Valencia,No residentes en España,2.18,0.0
2017,Enero,hoteles,Valencia,España,1.75,92346.0
2017,Enero,hoteles,Valencia,No residentes en España,2.22,0.0
2017,Febrero,hoteles,Valencia,España,1.73,119494.0
2017,Febrero,hoteles,Valencia,No residentes en España,2.31,0.0
2017,Julio,hoteles,Valencia,España,2.68,194681.0
2017,Julio,hoteles,Valencia,No residentes en España,2.62,0.0
2017,Junio,hoteles,Valencia,España,2.37,178121.0
2017,Junio,hoteles,Valencia,No residentes en España,2.38,0.0
2017,Marzo,hoteles,Valencia,España,2.09,154701.0
2017,Marzo,hoteles,Valencia,No residentes en España,2.38,0.0
2017,Mayo,hoteles,Valencia,España,2.05,159837.0
2017,Mayo,hoteles,Valencia,No residentes en España,2.34,0.0
2017,Noviembre,hoteles,Valencia,España,1.87,132318.0
2017,Noviembre,hoteles,Valencia,No residentes en España,2.43,0.0
2017,Octubre,hoteles,Valencia,España,2.02,143188.0
2017,Octubre,hoteles,Valencia,No residentes en España,2.35,0.0
2017,Septiembre,hoteles,Valencia,España,2.53,157052.0
2017,Septiembre,hoteles,Valencia,No residentes en España,2.59,0.0
2015,Abril,apartamentos,Valencia,España,4.27,11176.0
2015,Abril,apartamentos,Valencia,Alemania,4.27,377.0
2015,Abril,apartamentos,Valencia,Austria,4.27,24.0
2015,Abril,apartamentos,Valencia,Bélgica,4.27,446.0
2015,Abril,apartamentos,Valencia,Dinamarca,4.27,36.0
2015,Abril,apartamentos,Valencia,Finlandia,4.27,75.0
2015,Abril,apartamentos,Valencia,Francia,4.27,871.0
2015,Abril,apartamentos,Valencia,Grecia,4.27,14.0
2015,Abril,apartamentos,Valencia,Irlanda,4.27,52.0
2015,Abril,apartamentos,Valencia,Italia,4.27,1551.0
2015,Abril,apartamentos,Valencia,Luxemburgo,4.27,0.0
2015,Abril,apartamentos,Valencia,Países Bajos,4.27,921.0
2015,Abril,apartamentos,Valencia,Polonia,4.27,114.0
2015,Abril,apartamentos,Valencia,Portugal,4.27,20.0
2015,Abril,apartamentos,Valencia,Reino Unido,4.27,680.0
2015,Abril,apartamentos,Valencia,República Checa,4.27,65.0
2015,Abril,apartamentos,Valencia,Suecia,4.27,43.0
2015,Abril,apartamentos,Valencia,Resto de la UE,4.27,257.0
2015,Abril,apartamentos,Valencia,Noruega,4.27,305.0
2015,Abril,apartamentos,Valencia,Rusia,4.27,439.0
2015,Abril,apartamentos,Valencia,Suiza,4.27,240.0
2015,Abril,apartamentos,Valencia,Resto de Europa,4.27,154.0
2015,Abril,apartamentos,Valencia,Estados Unidos,4.27,149.0
2015,Abril,apartamentos,Valencia,Resto de América,4.27,300.0
2015,Abril,apartamentos,Valencia,Países africanos,4.27,80.0
2015,Abril,apartamentos,Valencia,Resto del mundo,4.27,395.0
2015,Agosto,apartamentos,Valencia,España,9.14,32912.0
2015,Agosto,apartamentos,Valencia,Alemania,9.14,751.0
2015,Agosto,apartamentos,Valencia,Austria,9.14,94.0
2015,Agosto,apartamentos,Valencia,Bélgica,9.14,565.0
2015,Agosto,apartamentos,Valencia,Dinamarca,9.14,39.0
2015,Agosto,apartamentos,Valencia,Finlandia,9.14,60.0
2015,Agosto,apartamentos,Valencia,Francia,9.14,5631.0
2015,Agosto,apartamentos,Valencia,Grecia,9.14,62.0
2015,Agosto,apartamentos,Valencia,Irlanda,9.14,130.0
2015,Agosto,apartamentos,Valencia,Italia,9.14,2848.0
2015,Agosto,apartamentos,Valencia,Luxemburgo,9.14,29.0
