Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M06;6.738
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M05;8.701
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M04;5.301
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M03;4.203
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M02;2.894
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2009M01;3.155
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M12;3.343
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M11;5.292
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M10;6.372
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M09;17.199
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M08;13.945
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M07;11.243
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M06;14.109
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M05;12.855
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M04;6.024
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M03;4.506
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M02;4.618
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2008M01;4.003
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M12;4.493
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M11;4.609
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M10;5.399
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M09;10.462
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M08;10.404
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M07;8.645
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M06;7.259
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M05;11.377
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M04;5.862
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M03;7.470
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M02;3.768
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2007M01;3.719
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M12;3.823
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M11;4.784
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M10;5.626
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M09;7.093
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M08;9.862
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M07;7.759
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M06;7.995
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M05;6.965
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M04;5.889
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M03;3.921
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M02;4.794
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2006M01;3.695
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M12;3.145
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M11;4.952
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M10;7.338
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M09;4.718
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M08;5.928
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M07;6.454
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M06;4.482
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M05;4.363
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M04;3.634
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M03;2.554
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M02;2.291
33024 Gijón;Pernoctaciones;Residentes en el Extranjero;2005M01;1.343
33036 Llanes;Viajero;Residentes en España;2026M05;8.509
33036 Llanes;Viajero;Residentes en España;2026M04;7.144
33036 Llanes;Viajero;Residentes en España;2026M03;.
33036 Llanes;Viajero;Residentes en España;2026M02;.
33036 Llanes;Viajero;Residentes en España;2026M01;.
33036 Llanes;Viajero;Residentes en España;2025M12;.
33036 Llanes;Viajero;Residentes en España;2025M11;.
33036 Llanes;Viajero;Residentes en España;2025M10;10.386
33036 Llanes;Viajero;Residentes en España;2025M09;14.123
33036 Llanes;Viajero;Residentes en España;2025M08;20.327
33036 Llanes;Viajero;Residentes en España;2025M07;20.022
33036 Llanes;Viajero;Residentes en España;2025M06;14.053
33036 Llanes;Viajero;Residentes en España;2025M05;8.295
33036 Llanes;Viajero;Residentes en España;2025M04;8.911
33036 Llanes;Viajero;Residentes en España;2025M03;.
33036 Llanes;Viajero;Residentes en España;2025M02;.
33036 Llanes;Viajero;Residentes en España;2025M01;.
33036 Llanes;Viajero;Residentes en España;2024M12;.
33036 Llanes;Viajero;Residentes en España;2024M11;.
33036 Llanes;Viajero;Residentes en España;2024M10;6.883
33036 Llanes;Viajero;Residentes en España;2024M09;11.471
33036 Llanes;Viajero;Residentes en España;2024M08;20.899
33036 Llanes;Viajero;Residentes en España;2024M07;18.382
33036 Llanes;Viajero;Residentes en España;2024M06;11.314
33036 Llanes;Viajero;Residentes en España;2024M05;6.325
33036 Llanes;Viajero;Residentes en España;2024M04;5.935
33036 Llanes;Viajero;Residentes en España;2024M03;5.426
33036 Llanes;Viajero;Residentes en España;2024M02;.
33036 Llanes;Viajero;Residentes en España;2024M01;.
33036 Llanes;Viajero;Residentes en España;2023M12;.
33036 Llanes;Viajero;Residentes en España;2023M11;.
33036 Llanes;Viajero;Residentes en España;2023M10;9.043
33036 Llanes;Viajero;Residentes en España;2023M09;13.693
33036 Llanes;Viajero;Residentes en España;2023M08;19.990
33036 Llanes;Viajero;Residentes en España;2023M07;19.052
33036 Llanes;Viajero;Residentes en España;2023M06;12.489
33036 Llanes;Viajero;Residentes en España;2023M05;6.518
33036 Llanes;Viajero;Residentes en España;2023M04;10.647
33036 Llanes;Viajero;Residentes en España;2023M03;3.156
33036 Llanes;Viajero;Residentes en España;2023M02;.
33036 Llanes;Viajero;Residentes en España;2023M01;.
33036 Llanes;Viajero;Residentes en España;2022M12;.
33036 Llanes;Viajero;Residentes en España;2022M11;.
33036 Llanes;Viajero;Residentes en España;2022M10;6.081
33036 Llanes;Viajero;Residentes en España;2022M09;14.428
33036 Llanes;Viajero;Residentes en España;2022M08;17.019
33036 Llanes;Viajero;Residentes en España;2022M07;16.918
33036 Llanes;Viajero;Residentes en España;2022M06;11.686
33036 Llanes;Viajero;Residentes en España;2022M05;7.417
33036 Llanes;Viajero;Residentes en España;2022M04;9.522
33036 Llanes;Viajero;Residentes en España;2022M03;2.386
33036 Llanes;Viajero;Residentes en España;2022M02;.
33036 Llanes;Viajero;Residentes en España;2022M01;.
33036 Llanes;Viajero;Residentes en España;2021M12;1.856
33036 Llanes;Viajero;Residentes en España;2021M11;2.439
33036 Llanes;Viajero;Residentes en España;2021M10;8.014
33036 Llanes;Viajero;Residentes en España;2021M09;15.755
33036 Llanes;Viajero;Residentes en España;2021M08;20.928
33036 Llanes;Viajero;Residentes en España;2021M07;18.634
33036 Llanes;Viajero;Residentes en España;2021M06;9.187
33036 Llanes;Viajero;Residentes en España;2021M05;3.490
33036 Llanes;Viajero;Residentes en España;2021M04;.
33036 Llanes;Viajero;Residentes en España;2021M03;.
33036 Llanes;Viajero;Residentes en España;2021M02;.
33036 Llanes;Viajero;Residentes en España;2021M01;.
33036 Llanes;Viajero;Residentes en España;2020M12;.
33036 Llanes;Viajero;Residentes en España;2020M11;.
33036 Llanes;Viajero;Residentes en España;2020M10;2.278
33036 Llanes;Viajero;Residentes en España;2020M09;10.299
33036 Llanes;Viajero;Residentes en España;2020M08;14.933
33036 Llanes;Viajero;Residentes en España;2020M07;13.695
33036 Llanes;Viajero;Residentes en España;2020M06;.
33036 Llanes;Viajero;Residentes en España;2020M05;.
33036 Llanes;Viajero;Residentes en España;2020M04;0
33036 Llanes;Viajero;Residentes en España;2020M03;.
33036 Llanes;Viajero;Residentes en España;2020M02;2.097
33036 Llanes;Viajero;Residentes en España;2020M01;1.321
33036 Llanes;Viajero;Residentes en España;2019M12;1.541
33036 Llanes;Viajero;Residentes en España;2019M11;1.748
33036 Llanes;Viajero;Residentes en España;2019M10;3.953
33036 Llanes;Viajero;Residentes en España;2019M09;12.414
33036 Llanes;Viajero;Residentes en España;2019M08;17.488
33036 Llanes;Viajero;Residentes en España;2019M07;16.313
33036 Llanes;Viajero;Residentes en España;2019M06;9.179
33036 Llanes;Viajero;Residentes en España;2019M05;5.158
33036 Llanes;Viajero;Residentes en España;2019M04;5.370
33036 Llanes;Viajero;Residentes en España;2019M03;1.489
33036 Llanes;Viajero;Residentes en España;2019M02;1.245
33036 Llanes;Viajero;Residentes en España;2019M01;1.025
33036 Llanes;Viajero;Residentes en España;2018M12;.
33036 Llanes;Viajero;Residentes en España;2018M11;.
33036 Llanes;Viajero;Residentes en España;2018M10;4.848
33036 Llanes;Viajero;Residentes en España;2018M09;13.243
33036 Llanes;Viajero;Residentes en España;2018M08;16.294
33036 Llanes;Viajero;Residentes en España;2018M07;13.432
33036 Llanes;Viajero;Residentes en España;2018M06;8.211
33036 Llanes;Viajero;Residentes en España;2018M05;5.563
33036 Llanes;Viajero;Residentes en España;2018M04;6.065
33036 Llanes;Viajero;Residentes en España;2018M03;4.822
33036 Llanes;Viajero;Residentes en España;2018M02;.
33036 Llanes;Viajero;Residentes en España;2018M01;.
33036 Llanes;Viajero;Residentes en España;2017M12;.
33036 Llanes;Viajero;Residentes en España;2017M11;.
33036 Llanes;Viajero;Residentes en España;2017M10;5.922
33036 Llanes;Viajero;Residentes en España;2017M09;12.083
33036 Llanes;Viajero;Residentes en España;2017M08;17.371
33036 Llanes;Viajero;Residentes en España;2017M07;15.098
33036 Llanes;Viajero;Residentes en España;2017M06;9.583
33036 Llanes;Viajero;Residentes en España;2017M05;5.646
33036 Llanes;Viajero;Residentes en España;2017M04;9.328
33036 Llanes;Viajero;Residentes en España;2017M03;1.717
33036 Llanes;Viajero;Residentes en España;2017M02;.
33036 Llanes;Viajero;Residentes en España;2017M01;.
33036 Llanes;Viajero;Residentes en España;2016M12;.
33036 Llanes;Viajero;Residentes en España;2016M11;.
33036 Llanes;Viajero;Residentes en España;2016M10;6.739
33036 Llanes;Viajero;Residentes en España;2016M09;14.646
33036 Llanes;Viajero;Residentes en España;2016M08;17.422
33036 Llanes;Viajero;Residentes en España;2016M07;17.638
33036 Llanes;Viajero;Residentes en España;2016M06;9.828
33036 Llanes;Viajero;Residentes en España;2016M05;5.946
33036 Llanes;Viajero;Residentes en España;2016M04;4.493
33036 Llanes;Viajero;Residentes en España;2016M03;4.726
33036 Llanes;Viajero;Residentes en España;2016M02;.
33036 Llanes;Viajero;Residentes en España;2016M01;.
33036 Llanes;Viajero;Residentes en España;2015M12;.
33036 Llanes;Viajero;Residentes en España;2015M11;.
33036 Llanes;Viajero;Residentes en España;2015M10;5.420
33036 Llanes;Viajero;Residentes en España;2015M09;14.233
33036 Llanes;Viajero;Residentes en España;2015M08;19.831
33036 Llanes;Viajero;Residentes en España;2015M07;17.517
33036 Llanes;Viajero;Residentes en España;2015M06;10.096
33036 Llanes;Viajero;Residentes en España;2015M05;5.089
33036 Llanes;Viajero;Residentes en España;2015M04;6.499
33036 Llanes;Viajero;Residentes en España;2015M03;1.874
33036 Llanes;Viajero;Residentes en España;2015M02;.
33036 Llanes;Viajero;Residentes en España;2015M01;.
33036 Llanes;Viajero;Residentes en España;2014M12;.
33036 Llanes;Viajero;Residentes en España;2014M11;.
33036 Llanes;Viajero;Residentes en España;2014M10;3.244
33036 Llanes;Viajero;Residentes en España;2014M09;14.152
33036 Llanes;Viajero;Residentes en España;2014M08;19.948
33036 Llanes;Viajero;Residentes en España;2014M07;15.886
33036 Llanes;Viajero;Residentes en España;2014M06;8.556
33036 Llanes;Viajero;Residentes en España;2014M05;4.269
33036 Llanes;Viajero;Residentes en España;2014M04;4.269
33036 Llanes;Viajero;Residentes en España;2014M03;.
33036 Llanes;Viajero;Residentes en España;2014M02;.
33036 Llanes;Viajero;Residentes en España;2014M01;.
33036 Llanes;Viajero;Residentes en España;2013M12;..
33036 Llanes;Viajero;Residentes en España;2013M11;461
33036 Llanes;Viajero;Residentes en España;2013M10;2.900
33036 Llanes;Viajero;Residentes en España;2013M09;7.796
33036 Llanes;Viajero;Residentes en España;2013M08;18.243
33036 Llanes;Viajero;Residentes en España;2013M07;14.255
33036 Llanes;Viajero;Residentes en España;2013M06;6.659
33036 Llanes;Viajero;Residentes en España;2013M05;2.559
33036 Llanes;Viajero;Residentes en España;2013M04;1.565
33036 Llanes;Viajero;Residentes en España;2013M03;3.561
33036 Llanes;Viajero;Residentes en España;2013M02;..
33036 Llanes;Viajero;Residentes en España;2013M01;..
33036 Llanes;Viajero;Residentes en España;2012M12;1.650
33036 Llanes;Viajero;Residentes en España;2012M11;1.440
33036 Llanes;Viajero;Residentes en España;2012M10;3.164
33036 Llanes;Viajero;Residentes en España;2012M09;9.695
33036 Llanes;Viajero;Residentes en España;2012M08;17.162
33036 Llanes;Viajero;Residentes en España;2012M07;15.575
33036 Llanes;Viajero;Residentes en España;2012M06;7.372
33036 Llanes;Viajero;Residentes en España;2012M05;4.605
33036 Llanes;Viajero;Residentes en España;2012M04;6.318
33036 Llanes;Viajero;Residentes en España;2012M03;3.306
33036 Llanes;Viajero;Residentes en España;2012M02;881
33036 Llanes;Viajero;Residentes en España;2012M01;771
33036 Llanes;Viajero;Residentes en España;2011M12;1.810
33036 Llanes;Viajero;Residentes en España;2011M11;1.529
33036 Llanes;Viajero;Residentes en España;2011M10;4.362
33036 Llanes;Viajero;Residentes en España;2011M09;8.759
33036 Llanes;Viajero;Residentes en España;2011M08;19.728
33036 Llanes;Viajero;Residentes en España;2011M07;12.664
33036 Llanes;Viajero;Residentes en España;2011M06;9.354
33036 Llanes;Viajero;Residentes en España;2011M05;5.004
33036 Llanes;Viajero;Residentes en España;2011M04;5.501
33036 Llanes;Viajero;Residentes en España;2011M03;1.974
33036 Llanes;Viajero;Residentes en España;2011M02;""
33036 Llanes;Viajero;Residentes en España;2011M01;""
33036 Llanes;Viajero;Residentes en España;2010M12;1.336
33036 Llanes;Viajero;Residentes en España;2010M11;1.685
33036 Llanes;Viajero;Residentes en España;2010M10;4.668
33036 Llanes;Viajero;Residentes en España;2010M09;10.061
33036 Llanes;Viajero;Residentes en España;2010M08;20.695
33036 Llanes;Viajero;Residentes en España;2010M07;16.169
33036 Llanes;Viajero;Residentes en España;2010M06;8.295
33036 Llanes;Viajero;Residentes en España;2010M05;5.005
33036 Llanes;Viajero;Residentes en España;2010M04;6.869
33036 Llanes;Viajero;Residentes en España;2010M03;3.230
33036 Llanes;Viajero;Residentes en España;2010M02;""
33036 Llanes;Viajero;Residentes en España;2010M01;""
33036 Llanes;Viajero;Residentes en España;2009M12;2.512
33036 Llanes;Viajero;Residentes en España;2009M11;4.109
33036 Llanes;Viajero;Residentes en España;2009M10;6.487
33036 Llanes;Viajero;Residentes en España;2009M09;10.067
33036 Llanes;Viajero;Residentes en España;2009M08;19.515
33036 Llanes;Viajero;Residentes en España;2009M07;15.304
33036 Llanes;Viajero;Residentes en España;2009M06;9.008
33036 Llanes;Viajero;Residentes en España;2009M05;6.348
33036 Llanes;Viajero;Residentes en España;2009M04;5.454
33036 Llanes;Viajero;Residentes en España;2009M03;4.157
33036 Llanes;Viajero;Residentes en España;2009M02;3.139
33036 Llanes;Viajero;Residentes en España;2009M01;..
33036 Llanes;Viajero;Residentes en España;2008M12;1.999
33036 Llanes;Viajero;Residentes en España;2008M11;3.100
33036 Llanes;Viajero;Residentes en España;2008M10;4.688
33036 Llanes;Viajero;Residentes en España;2008M09;9.388
33036 Llanes;Viajero;Residentes en España;2008M08;17.108
33036 Llanes;Viajero;Residentes en España;2008M07;13.295
33036 Llanes;Viajero;Residentes en España;2008M06;7.249
33036 Llanes;Viajero;Residentes en España;2008M05;6.481
33036 Llanes;Viajero;Residentes en España;2008M04;4.660
33036 Llanes;Viajero;Residentes en España;2008M03;7.502
33036 Llanes;Viajero;Residentes en España;2008M02;4.029
33036 Llanes;Viajero;Residentes en España;2008M01;..
33036 Llanes;Viajero;Residentes en España;2007M12;3.566
33036 Llanes;Viajero;Residentes en España;2007M11;4.924
33036 Llanes;Viajero;Residentes en España;2007M10;6.169
33036 Llanes;Viajero;Residentes en España;2007M09;10.556
33036 Llanes;Viajero;Residentes en España;2007M08;17.858
33036 Llanes;Viajero;Residentes en España;2007M07;13.085
33036 Llanes;Viajero;Residentes en España;2007M06;9.839
33036 Llanes;Viajero;Residentes en España;2007M05;6.193
33036 Llanes;Viajero;Residentes en España;2007M04;8.695
33036 Llanes;Viajero;Residentes en España;2007M03;4.067
33036 Llanes;Viajero;Residentes en España;2007M02;3.420
33036 Llanes;Viajero;Residentes en España;2007M01;.
33036 Llanes;Viajero;Residentes en España;2006M12;3.483
33036 Llanes;Viajero;Residentes en España;2006M11;2.648
33036 Llanes;Viajero;Residentes en España;2006M10;5.309
33036 Llanes;Viajero;Residentes en España;2006M09;9.691
33036 Llanes;Viajero;Residentes en España;2006M08;14.568
33036 Llanes;Viajero;Residentes en España;2006M07;13.532
33036 Llanes;Viajero;Residentes en España;2006M06;8.539
33036 Llanes;Viajero;Residentes en España;2006M05;4.123
33036 Llanes;Viajero;Residentes en España;2006M04;9.095
33036 Llanes;Viajero;Residentes en España;2006M03;3.854
33036 Llanes;Viajero;Residentes en España;2006M02;2.093
33036 Llanes;Viajero;Residentes en España;2006M01;1.586
33036 Llanes;Viajero;Residentes en España;2005M12;1.911
33036 Llanes;Viajero;Residentes en España;2005M11;2.467
33036 Llanes;Viajero;Residentes en España;2005M10;4.687
33036 Llanes;Viajero;Residentes en España;2005M09;10.685
33036 Llanes;Viajero;Residentes en España;2005M08;13.775
33036 Llanes;Viajero;Residentes en España;2005M07;12.584
33036 Llanes;Viajero;Residentes en España;2005M06;8.156
33036 Llanes;Viajero;Residentes en España;2005M05;4.748
33036 Llanes;Viajero;Residentes en España;2005M04;3.958
33036 Llanes;Viajero;Residentes en España;2005M03;5.760
33036 Llanes;Viajero;Residentes en España;2005M02;1.279
33036 Llanes;Viajero;Residentes en España;2005M01;1.113
33036 Llanes;Viajero;Residentes en el Extranjero;2026M05;3.581
33036 Llanes;Viajero;Residentes en el Extranjero;2026M04;1.810
33036 Llanes;Viajero;Residentes en el Extranjero;2026M03;.
33036 Llanes;Viajero;Residentes en el Extranjero;2026M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2026M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2025M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2025M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2025M10;2.528
33036 Llanes;Viajero;Residentes en el Extranjero;2025M09;4.252
33036 Llanes;Viajero;Residentes en el Extranjero;2025M08;4.160
33036 Llanes;Viajero;Residentes en el Extranjero;2025M07;3.877
33036 Llanes;Viajero;Residentes en el Extranjero;2025M06;4.941
33036 Llanes;Viajero;Residentes en el Extranjero;2025M05;4.077
33036 Llanes;Viajero;Residentes en el Extranjero;2025M04;2.319
33036 Llanes;Viajero;Residentes en el Extranjero;2025M03;.
33036 Llanes;Viajero;Residentes en el Extranjero;2025M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2025M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2024M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2024M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2024M10;2.302
33036 Llanes;Viajero;Residentes en el Extranjero;2024M09;4.697
33036 Llanes;Viajero;Residentes en el Extranjero;2024M08;3.358
33036 Llanes;Viajero;Residentes en el Extranjero;2024M07;4.063
33036 Llanes;Viajero;Residentes en el Extranjero;2024M06;3.746
33036 Llanes;Viajero;Residentes en el Extranjero;2024M05;3.443
33036 Llanes;Viajero;Residentes en el Extranjero;2024M04;1.811
33036 Llanes;Viajero;Residentes en el Extranjero;2024M03;654
33036 Llanes;Viajero;Residentes en el Extranjero;2024M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2024M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2023M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2023M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2023M10;2.432
33036 Llanes;Viajero;Residentes en el Extranjero;2023M09;6.066
33036 Llanes;Viajero;Residentes en el Extranjero;2023M08;4.004
33036 Llanes;Viajero;Residentes en el Extranjero;2023M07;3.777
33036 Llanes;Viajero;Residentes en el Extranjero;2023M06;4.702
33036 Llanes;Viajero;Residentes en el Extranjero;2023M05;3.401
33036 Llanes;Viajero;Residentes en el Extranjero;2023M04;2.380
33036 Llanes;Viajero;Residentes en el Extranjero;2023M03;741
33036 Llanes;Viajero;Residentes en el Extranjero;2023M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2023M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2022M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2022M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2022M10;1.655
33036 Llanes;Viajero;Residentes en el Extranjero;2022M09;4.982
33036 Llanes;Viajero;Residentes en el Extranjero;2022M08;3.188
33036 Llanes;Viajero;Residentes en el Extranjero;2022M07;3.060
33036 Llanes;Viajero;Residentes en el Extranjero;2022M06;3.813
33036 Llanes;Viajero;Residentes en el Extranjero;2022M05;2.030
33036 Llanes;Viajero;Residentes en el Extranjero;2022M04;1.252
33036 Llanes;Viajero;Residentes en el Extranjero;2022M03;448
33036 Llanes;Viajero;Residentes en el Extranjero;2022M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2022M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2021M12;144
33036 Llanes;Viajero;Residentes en el Extranjero;2021M11;201
33036 Llanes;Viajero;Residentes en el Extranjero;2021M10;1.116
33036 Llanes;Viajero;Residentes en el Extranjero;2021M09;2.964
33036 Llanes;Viajero;Residentes en el Extranjero;2021M08;1.686
33036 Llanes;Viajero;Residentes en el Extranjero;2021M07;2.180
33036 Llanes;Viajero;Residentes en el Extranjero;2021M06;487
33036 Llanes;Viajero;Residentes en el Extranjero;2021M05;202
33036 Llanes;Viajero;Residentes en el Extranjero;2021M04;.
33036 Llanes;Viajero;Residentes en el Extranjero;2021M03;.
33036 Llanes;Viajero;Residentes en el Extranjero;2021M02;""
33036 Llanes;Viajero;Residentes en el Extranjero;2021M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M10;110
33036 Llanes;Viajero;Residentes en el Extranjero;2020M09;339
33036 Llanes;Viajero;Residentes en el Extranjero;2020M08;742
33036 Llanes;Viajero;Residentes en el Extranjero;2020M07;700
33036 Llanes;Viajero;Residentes en el Extranjero;2020M06;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M05;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M04;0
33036 Llanes;Viajero;Residentes en el Extranjero;2020M03;.
33036 Llanes;Viajero;Residentes en el Extranjero;2020M02;18
33036 Llanes;Viajero;Residentes en el Extranjero;2020M01;82
33036 Llanes;Viajero;Residentes en el Extranjero;2019M12;162
33036 Llanes;Viajero;Residentes en el Extranjero;2019M11;220
33036 Llanes;Viajero;Residentes en el Extranjero;2019M10;1.131
33036 Llanes;Viajero;Residentes en el Extranjero;2019M09;2.543
33036 Llanes;Viajero;Residentes en el Extranjero;2019M08;2.252
33036 Llanes;Viajero;Residentes en el Extranjero;2019M07;2.964
33036 Llanes;Viajero;Residentes en el Extranjero;2019M06;3.482
33036 Llanes;Viajero;Residentes en el Extranjero;2019M05;2.952
33036 Llanes;Viajero;Residentes en el Extranjero;2019M04;898
33036 Llanes;Viajero;Residentes en el Extranjero;2019M03;294
33036 Llanes;Viajero;Residentes en el Extranjero;2019M02;76
33036 Llanes;Viajero;Residentes en el Extranjero;2019M01;91
33036 Llanes;Viajero;Residentes en el Extranjero;2018M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2018M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2018M10;1.279
33036 Llanes;Viajero;Residentes en el Extranjero;2018M09;1.588
33036 Llanes;Viajero;Residentes en el Extranjero;2018M08;3.130
33036 Llanes;Viajero;Residentes en el Extranjero;2018M07;2.539
33036 Llanes;Viajero;Residentes en el Extranjero;2018M06;2.701
33036 Llanes;Viajero;Residentes en el Extranjero;2018M05;2.158
33036 Llanes;Viajero;Residentes en el Extranjero;2018M04;861
33036 Llanes;Viajero;Residentes en el Extranjero;2018M03;234
33036 Llanes;Viajero;Residentes en el Extranjero;2018M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2018M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2017M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2017M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2017M10;718
33036 Llanes;Viajero;Residentes en el Extranjero;2017M09;3.295
33036 Llanes;Viajero;Residentes en el Extranjero;2017M08;3.102
33036 Llanes;Viajero;Residentes en el Extranjero;2017M07;3.724
33036 Llanes;Viajero;Residentes en el Extranjero;2017M06;2.861
33036 Llanes;Viajero;Residentes en el Extranjero;2017M05;2.749
33036 Llanes;Viajero;Residentes en el Extranjero;2017M04;647
33036 Llanes;Viajero;Residentes en el Extranjero;2017M03;125
33036 Llanes;Viajero;Residentes en el Extranjero;2017M02;.
33036 Llanes;Viajero;Residentes en el Extranjero;2017M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2016M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2016M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2016M10;866
33036 Llanes;Viajero;Residentes en el Extranjero;2016M09;3.774
33036 Llanes;Viajero;Residentes en el Extranjero;2016M08;2.656
33036 Llanes;Viajero;Residentes en el Extranjero;2016M07;3.834
33036 Llanes;Viajero;Residentes en el Extranjero;2016M06;2.275
33036 Llanes;Viajero;Residentes en el Extranjero;2016M05;2.119
33036 Llanes;Viajero;Residentes en el Extranjero;2016M04;855
33036 Llanes;Viajero;Residentes en el Extranjero;2016M03;214
33036 Llanes;Viajero;Residentes en el Extranjero;2016M02;""
33036 Llanes;Viajero;Residentes en el Extranjero;2016M01;""
33036 Llanes;Viajero;Residentes en el Extranjero;2015M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2015M11;.
33036 Llanes;Viajero;Residentes en el Extranjero;2015M10;935
33036 Llanes;Viajero;Residentes en el Extranjero;2015M09;3.589
33036 Llanes;Viajero;Residentes en el Extranjero;2015M08;3.536
33036 Llanes;Viajero;Residentes en el Extranjero;2015M07;3.742
33036 Llanes;Viajero;Residentes en el Extranjero;2015M06;3.114
33036 Llanes;Viajero;Residentes en el Extranjero;2015M05;2.058
33036 Llanes;Viajero;Residentes en el Extranjero;2015M04;740
33036 Llanes;Viajero;Residentes en el Extranjero;2015M03;113
33036 Llanes;Viajero;Residentes en el Extranjero;2015M02;""
33036 Llanes;Viajero;Residentes en el Extranjero;2015M01;.
33036 Llanes;Viajero;Residentes en el Extranjero;2014M12;.
33036 Llanes;Viajero;Residentes en el Extranjero;2014M11;.
