Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M08;18.859
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M07;15.780
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M06;10.297
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M05;5.331
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M04;3.105
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M03;2.612
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M02;1.608
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2021M01;2.491
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M12;2.155
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M11;2.455
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M10;5.694
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M09;7.934
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M08;10.132
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M07;8.630
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M06;.
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M05;.
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M04;0
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M03;7.235
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M02;12.913
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2020M01;10.431
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M12;9.319
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M11;12.994
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M10;28.775
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M09;42.684
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M08;50.196
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M07;49.487
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M06;41.887
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M05;35.211
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M04;21.565
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M03;14.408
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M02;10.734
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2019M01;9.103
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M12;8.194
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M11;11.265
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M10;33.031
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M09;46.098
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M08;55.177
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M07;47.723
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M06;42.903
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M05;38.336
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M04;21.698
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M03;15.714
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M02;11.318
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2018M01;9.310
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M12;10.117
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M11;12.178
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M10;32.981
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M09;52.072
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M08;49.655
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M07;48.638
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M06;40.910
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M05;35.877
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M04;21.552
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M03;12.448
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M02;10.333
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2017M01;8.798
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M12;8.424
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M11;11.342
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M10;29.624
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M09;44.161
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M08;44.116
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M07;46.105
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M06;35.732
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M05;31.486
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M04;18.021
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M03;13.237
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M02;10.008
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2016M01;7.577
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M12;6.855
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M11;9.154
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M10;19.236
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M09;34.726
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M08;32.013
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M07;35.153
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M06;26.505
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M05;21.406
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M04;14.976
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M03;10.667
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M02;7.721
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2015M01;7.171
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M12;7.758
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M11;8.106
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M10;19.968
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M09;31.928
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M08;33.257
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M07;30.617
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M06;26.621
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M05;20.472
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M04;16.085
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M03;9.372
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M02;7.105
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2014M01;6.013
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M12;6.267
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M11;6.397
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M10;17.846
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M09;27.854
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M08;32.866
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M07;29.128
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M06;25.959
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M05;22.449
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M04;11.856
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M03;10.398
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M02;6.956
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2013M01;6.047
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M12;5.238
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M11;6.239
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M10;12.620
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M09;22.186
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M08;22.286
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M07;22.512
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M06;19.764
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M05;13.320
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M04;9.611
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M03;10.064
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M02;7.155
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2012M01;6.055
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M12;5.302
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M11;5.855
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M10;14.033
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M09;20.885
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M08;20.595
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M07;21.341
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M06;19.333
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M05;14.182
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M04;12.540
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M03;7.965
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M02;6.014
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2011M01;4.745
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M12;5.134
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M11;6.712
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M10;13.817
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M09;16.933
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M08;17.891
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M07;16.758
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M06;14.663
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M05;15.261
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M04;10.754
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M03;10.361
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M02;7.864
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2010M01;6.253
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M12;5.280
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M11;7.286
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M10;15.592
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M09;21.240
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M08;18.382
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M07;24.728
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M06;16.426
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M05;16.331
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M04;13.096
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M03;9.574
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M02;7.333
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2009M01;7.140
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M12;5.987
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M11;10.003
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M10;18.545
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M09;28.001
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M08;20.442
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M07;23.465
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M06;21.572
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M05;23.892
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M04;23.394
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M03;13.064
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M02;9.633
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2008M01;8.260
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M12;7.144
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M11;12.161
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M10;21.373
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M09;26.975
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M08;26.989
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M07;25.944
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M06;23.604
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M05;28.080
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M04;20.973
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M03;14.843
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M02;9.312
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2007M01;8.622
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M12;8.110
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M11;11.191
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M10;18.808
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M09;21.537
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M08;30.758
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M07;29.620
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M06;24.108
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M05;28.922
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M04;18.834
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M03;16.297
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M02;13.020
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2006M01;14.593
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M12;8.823
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M11;13.760
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M10;25.376
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M09;25.794
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M08;25.406
Andalucía: Costa De Almería;Viajero;Residentes en el Extranjero;2005M07;28.310
