apartment_id,city,room_type,price_€,availability_30,availability_60,availability_90,availability_365,has_availability_numeric,occupancy_30,occupancy_rate_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,rating_above_80
12733122,valencia,Entire home/apt,1300.0,23,53,83,358,1,7,23.33,80.0,9.0,6.0,10.0,9.0,10.0,False
17433553,girona,Entire home/apt,1100.0,0,0,0,273,1,30,100.0,,,,,,,
12140710,mallorca,Entire home/apt,2500.0,0,0,0,137,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
2824586,mallorca,Entire home/apt,1250.0,0,0,19,176,1,30,100.0,97.0,10.0,10.0,10.0,10.0,10.0,True
18589571,girona,Hotel room,100.0,0,0,0,0,1,30,100.0,80.0,10.0,7.0,10.0,10.0,10.0,False
19023715,girona,Entire home/apt,670.0,0,0,0,213,1,30,100.0,60.0,4.0,4.0,10.0,8.0,8.0,False
20702659,mallorca,Entire home/apt,2350.0,0,0,0,188,1,30,100.0,98.0,9.0,9.0,10.0,10.0,10.0,True
12982089,girona,Entire home/apt,1350.0,0,0,0,128,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
23560898,mallorca,Entire home/apt,800.0,14,16,46,285,1,16,53.33,88.0,10.0,10.0,9.0,9.0,10.0,True
25252459,valencia,Entire home/apt,680.0,15,22,52,57,1,15,50.0,100.0,10.0,10.0,10.0,10.0,10.0,True
23635900,girona,Entire home/apt,300.0,0,0,0,0,1,30,100.0,78.0,8.0,9.0,8.0,8.0,9.0,False
17340053,girona,Entire home/apt,3000.0,30,60,90,365,1,0,0.0,70.0,8.0,8.0,9.0,10.0,9.0,False
15854767,mallorca,Hotel room,1050.0,0,0,0,0,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
22218313,girona,Private room,200.0,24,53,83,357,1,6,20.0,96.0,10.0,9.0,10.0,10.0,10.0,True
18628538,mallorca,Entire home/apt,,0,0,0,45,1,30,100.0,100.0,10.0,10.0,10.0,10.0,8.0,True
21147415,mallorca,Private room,400.0,30,60,90,279,1,0,0.0,,,,,,,
26869739,mallorca,Private room,290.0,22,24,53,53,1,8,26.67,97.0,10.0,10.0,10.0,10.0,9.0,True
16541989,mallorca,Entire home/apt,,2,2,10,278,1,28,93.33,,,,,,,
20239037,mallorca,Entire home/apt,1100.0,0,0,0,161,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
11603689,girona,Entire home/apt,600.0,30,60,90,90,1,0,0.0,91.0,10.0,9.0,10.0,10.0,10.0,True
11257496,malaga,Entire home/apt,600.0,29,59,89,364,1,1,3.33,91.0,9.0,9.0,9.0,10.0,9.0,True
899254,valencia,Entire home/apt,690.0,29,59,81,356,1,1,3.33,82.0,9.0,9.0,9.0,9.0,9.0,True
1615517,girona,Entire home/apt,790.0,30,60,90,365,1,0,0.0,95.0,10.0,7.0,10.0,10.0,10.0,True
19548220,girona,Entire home/apt,2000.0,29,59,89,350,1,1,3.33,,,,,,,
11847427,sevilla,Private room,5000.0,15,44,74,137,1,15,50.0,88.0,10.0,9.0,10.0,9.0,10.0,True
5284848,mallorca,Entire home/apt,1460.0,24,54,84,218,1,6,20.0,99.0,10.0,10.0,10.0,10.0,10.0,True
1636054,malaga,Entire home/apt,850.0,19,45,75,75,1,11,36.67,92.0,9.0,9.0,10.0,10.0,10.0,True
9501190,mallorca,Entire home/apt,1640.0,30,60,90,310,1,0,0.0,86.0,10.0,10.0,10.0,9.0,9.0,True
17962512,mallorca,Entire home/apt,3320.0,27,57,87,333,1,3,10.0,,,,,,,
19278876,malaga,Entire home/apt,850.0,28,56,86,361,1,2,6.67,96.0,10.0,10.0,10.0,10.0,9.0,True
19568099,girona,Entire home/apt,1500.0,30,60,90,180,1,0,0.0,90.0,9.0,7.0,10.0,10.0,10.0,True
19419933,valencia,Entire home/apt,790.0,28,58,81,171,1,2,6.67,99.0,10.0,10.0,10.0,10.0,10.0,True
657794,valencia,Entire home/apt,620.0,0,24,39,196,1,30,100.0,90.0,9.0,9.0,9.0,8.0,9.0,True
13454957,menorca,Entire home/apt,4150.0,0,0,16,215,1,30,100.0,94.0,9.0,9.0,10.0,10.0,10.0,True
10977189,sevilla,Entire home/apt,980.0,5,21,51,326,1,25,83.33,96.0,10.0,10.0,10.0,10.0,10.0,True
24614926,girona,Entire home/apt,590.0,0,0,30,245,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
21562113,mallorca,Private room,600.0,24,54,84,324,1,6,20.0,97.0,10.0,10.0,10.0,10.0,9.0,True
25647978,menorca,Entire home/apt,1600.0,0,0,0,229,1,30,100.0,97.0,10.0,10.0,10.0,10.0,10.0,True
19517544,mallorca,Entire home/apt,2010.0,30,60,84,263,1,0,0.0,,,,,,,
5454114,valencia,Entire home/apt,2300.0,25,50,73,296,1,5,16.67,86.0,9.0,9.0,9.0,9.0,9.0,True
13664652,mallorca,Entire home/apt,1700.0,29,59,89,364,1,1,3.33,92.0,10.0,9.0,10.0,10.0,10.0,True
16780502,valencia,Entire home/apt,1500.0,29,56,86,357,1,1,3.33,83.0,8.0,9.0,9.0,8.0,10.0,True
19465366,valencia,Entire home/apt,1150.0,0,0,0,0,1,30,100.0,93.0,9.0,9.0,10.0,9.0,10.0,True
14907916,girona,Entire home/apt,570.0,17,43,65,320,1,13,43.33,92.0,10.0,10.0,9.0,10.0,9.0,True
18023186,malaga,Entire home/apt,600.0,0,0,0,80,1,30,100.0,96.0,10.0,10.0,10.0,10.0,9.0,True
21976600,sevilla,Entire home/apt,950.0,24,27,55,124,1,6,20.0,97.0,10.0,10.0,10.0,10.0,10.0,True
23320935,malaga,Entire home/apt,990.0,16,35,58,309,1,14,46.67,,,,,,,
27154814,mallorca,Entire home/apt,2520.0,27,57,87,221,1,3,10.0,100.0,10.0,10.0,10.0,10.0,10.0,True
661655,sevilla,Entire home/apt,1300.0,16,22,36,260,1,14,46.67,90.0,9.0,9.0,9.0,10.0,9.0,True
17731206,girona,Entire home/apt,2050.0,0,0,0,28,1,30,100.0,,,,,,,
25958669,mallorca,Entire home/apt,1000.0,0,0,0,208,1,30,100.0,80.0,8.0,7.0,8.0,8.0,7.0,False
5809291,mallorca,Entire home/apt,2000.0,17,40,65,224,1,13,43.33,99.0,10.0,10.0,10.0,10.0,9.0,True
18103679,mallorca,Entire home/apt,1950.0,0,0,0,234,1,30,100.0,97.0,9.0,9.0,10.0,10.0,9.0,True
17666963,girona,Entire home/apt,1700.0,0,0,0,0,1,30,100.0,,,,,,,
3780718,menorca,Entire home/apt,1090.0,30,60,90,181,1,0,0.0,88.0,9.0,8.0,10.0,10.0,9.0,True
22032691,mallorca,Entire home/apt,,30,60,90,365,1,0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,True
18120561,girona,Entire home/apt,950.0,30,60,90,365,1,0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,True
3107364,mallorca,Entire home/apt,1190.0,29,59,81,349,1,1,3.33,90.0,9.0,9.0,10.0,10.0,9.0,True
14587542,mallorca,Entire home/apt,2510.0,29,59,89,354,1,1,3.33,,,,,,,
21910160,mallorca,Entire home/apt,740.0,0,14,44,286,1,30,100.0,80.0,7.0,9.0,7.0,9.0,7.0,False
19569193,girona,Entire home/apt,620.0,29,59,87,362,1,1,3.33,93.0,9.0,9.0,9.0,9.0,9.0,True
25795620,malaga,Entire home/apt,1000.0,0,0,0,174,1,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
24029619,mallorca,Entire home/apt,1650.0,12,29,49,138,1,18,60.0,93.0,10.0,9.0,10.0,10.0,10.0,True
21908292,sevilla,Entire home/apt,750.0,27,57,79,169,1,3,10.0,86.0,9.0,8.0,9.0,9.0,10.0,True
24036895,girona,Entire home/apt,2370.0,0,0,0,64,1,30,100.0,100.0,9.0,9.0,10.0,10.0,10.0,True
22618618,mallorca,Entire home/apt,2680.0,0,0,0,82,1,30,100.0,,,,,,,
13840373,valencia,Entire home/apt,600.0,24,47,77,335,1,6,20.0,96.0,10.0,9.0,10.0,10.0,10.0,True
24520266,valencia,Entire home/apt,650.0,0,0,0,0,1,30,100.0,89.0,9.0,9.0,10.0,10.0,9.0,True
9124729,sevilla,Entire home/apt,1450.0,22,49,79,345,1,8,26.67,94.0,9.0,10.0,10.0,10.0,10.0,True
17856140,mallorca,Entire home/apt,1000.0,25,48,78,277,1,5,16.67,91.0,9.0,9.0,10.0,10.0,10.0,True
11388701,girona,Entire home/apt,1180.0,30,60,90,365,1,0,0.0,100.0,10.0,9.0,10.0,10.0,9.0,True
19733882,girona,Entire home/apt,1500.0,0,0,0,183,1,30,100.0,98.0,10.0,10.0,10.0,10.0,9.0,True
26656777,mallorca,Entire home/apt,370.0,29,59,89,357,1,1,3.33,98.0,10.0,9.0,10.0,10.0,10.0,True
20578526,girona,Entire home/apt,2410.0,0,0,3,123,1,30,100.0,80.0,10.0,10.0,10.0,10.0,8.0,False
20578544,girona,Entire home/apt,1870.0,0,0,0,143,1,30,100.0,,,,,,,
17821081,valencia,Entire home/apt,920.0,1,16,37,298,1,29,96.67,60.0,10.0,8.0,2.0,4.0,10.0,False
17260689,mallorca,Entire home/apt,1650.0,0,0,0,162,1,30,100.0,,,,,,,
19062540,mallorca,Entire home/apt,3160.0,29,59,89,217,1,1,3.33,100.0,10.0,10.0,10.0,10.0,10.0,True
13890000,mallorca,Entire home/apt,1640.0,28,58,88,306,1,2,6.67,100.0,10.0,10.0,9.0,10.0,9.0,True
24520907,menorca,Entire home/apt,3280.0,0,0,0,117,1,30,100.0,80.0,10.0,10.0,10.0,10.0,10.0,False
24521762,menorca,Private room,300.0,0,0,0,0,1,30,100.0,95.0,10.0,10.0,10.0,10.0,9.0,True
9629805,girona,Entire home/apt,900.0,28,58,88,360,1,2,6.67,96.0,10.0,10.0,10.0,10.0,10.0,True
20419267,valencia,Entire home/apt,300.0,29,45,47,47,1,1,3.33,91.0,9.0,9.0,9.0,9.0,8.0,True
24628705,malaga,Entire home/apt,750.0,24,51,81,323,1,6,20.0,72.0,10.0,9.0,8.0,8.0,10.0,False
22619274,girona,Entire home/apt,2830.0,0,0,0,32,1,30,100.0,60.0,4.0,6.0,6.0,6.0,6.0,False
18259383,mallorca,Entire home/apt,990.0,0,0,0,193,1,30,100.0,96.0,10.0,10.0,10.0,9.0,9.0,True
879442,sevilla,Entire home/apt,550.0,26,52,80,328,1,4,13.33,92.0,10.0,9.0,9.0,9.0,10.0,True
23823065,girona,Entire home/apt,1900.0,30,60,90,339,1,0,0.0,,,,,,,
26710336,girona,Entire home/apt,2500.0,27,57,87,300,1,3,10.0,96.0,9.0,8.0,9.0,10.0,10.0,True
19665697,mallorca,Entire home/apt,1570.0,0,0,0,0,1,30,100.0,86.0,8.0,9.0,9.0,9.0,8.0,True
5667039,mallorca,Entire home/apt,800.0,0,0,29,304,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
22739042,barcelona,Entire home/apt,950.0,18,45,75,308,1,12,40.0,76.0,9.0,8.0,8.0,8.0,9.0,False
20106996,barcelona,Private room,800.0,26,52,79,345,1,4,13.33,97.0,10.0,10.0,10.0,10.0,10.0,True
22812609,barcelona,Entire home/apt,580.0,6,32,37,37,1,24,80.0,89.0,9.0,9.0,10.0,9.0,9.0,True
35379,barcelona,Private room,400.0,9,23,49,300,1,21,70.0,94.0,10.0,9.0,10.0,10.0,10.0,True
20002444,barcelona,Private room,300.0,0,0,0,0,1,30,100.0,97.0,10.0,9.0,10.0,10.0,10.0,True
13827516,madrid,Private room,150.0,2,26,51,103,1,28,93.33,91.0,9.0,9.0,9.0,10.0,9.0,True
15203351,madrid,Entire home/apt,700.0,4,4,12,72,1,26,86.67,98.0,10.0,10.0,10.0,10.0,10.0,True
13978622,barcelona,Private room,600.0,29,59,89,364,1,1,3.33,,,,,,,
21310171,barcelona,Entire home/apt,390.0,29,59,72,232,1,1,3.33,80.0,8.0,8.0,9.0,10.0,9.0,False
17932388,madrid,Entire home/apt,1200.0,18,38,61,315,1,12,40.0,96.0,10.0,9.0,10.0,10.0,10.0,True
11432210,madrid,Entire home/apt,1140.0,7,15,32,251,1,23,76.67,96.0,10.0,10.0,10.0,10.0,9.0,True
18556985,madrid,Entire home/apt,1900.0,15,15,15,247,1,15,50.0,94.0,9.0,10.0,9.0,9.0,10.0,True
21721103,barcelona,Entire home/apt,3020.0,14,30,49,98,1,16,53.33,87.0,9.0,9.0,9.0,9.0,10.0,True
7817899,barcelona,Private room,240.0,7,28,49,49,1,23,76.67,90.0,9.0,9.0,10.0,10.0,10.0,True
18647747,madrid,Private room,750.0,0,0,0,26,1,30,100.0,95.0,10.0,10.0,10.0,9.0,10.0,True
18762972,madrid,Entire home/apt,950.0,0,0,0,212,1,30,100.0,89.0,9.0,9.0,8.0,9.0,10.0,True
2177176,barcelona,Entire home/apt,1150.0,11,12,18,124,1,19,63.33,98.0,10.0,10.0,10.0,10.0,10.0,True
25668152,barcelona,Entire home/apt,1750.0,0,0,0,0,1,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
5453120,barcelona,Private room,1500.0,29,59,89,364,1,1,3.33,80.0,7.0,9.0,10.0,10.0,10.0,False
23147911,madrid,Entire home/apt,900.0,30,60,90,365,1,0,0.0,93.0,9.0,10.0,9.0,9.0,10.0,True
3938824,madrid,Entire home/apt,690.0,11,29,38,46,1,19,63.33,89.0,9.0,9.0,9.0,9.0,9.0,True
13820948,barcelona,Entire home/apt,380.0,0,0,5,280,1,30,100.0,100.0,10.0,10.0,10.0,10.0,8.0,True
25636074,barcelona,Entire home/apt,390.0,0,10,40,40,1,30,100.0,,,,,,,
16597911,madrid,Private room,300.0,0,0,0,9,1,30,100.0,92.0,9.0,8.0,10.0,10.0,10.0,True
3184899,barcelona,Private room,300.0,30,52,82,357,1,0,0.0,91.0,10.0,10.0,10.0,10.0,9.0,True
21782724,madrid,Entire home/apt,1200.0,19,38,66,314,1,11,36.67,95.0,10.0,10.0,10.0,10.0,10.0,True
22801194,madrid,Private room,450.0,27,57,87,362,1,3,10.0,93.0,10.0,10.0,10.0,10.0,10.0,True
3191774,barcelona,Entire home/apt,1860.0,23,36,51,319,1,7,23.33,93.0,9.0,8.0,10.0,10.0,10.0,True
20892008,madrid,Entire home/apt,1020.0,25,53,83,161,1,5,16.67,90.0,9.0,9.0,9.0,10.0,10.0,True
18190996,barcelona,Entire home/apt,400.0,7,25,52,304,1,23,76.67,95.0,10.0,10.0,10.0,10.0,10.0,True
972024,barcelona,Entire home/apt,3200.0,29,48,72,329,1,1,3.33,88.0,9.0,9.0,10.0,10.0,10.0,True
24369154,barcelona,Entire home/apt,990.0,11,36,64,335,1,19,63.33,87.0,9.0,9.0,9.0,9.0,10.0,True
21853,madrid,Private room,170.0,0,0,0,162,1,30,100.0,92.0,9.0,9.0,10.0,10.0,8.0,True
22070432,madrid,Entire home/apt,3360.0,8,27,47,239,1,22,73.33,90.0,9.0,9.0,10.0,10.0,10.0,True
23749559,barcelona,Private room,300.0,29,59,89,89,1,1,3.33,90.0,8.0,8.0,10.0,10.0,10.0,True
22965293,barcelona,Private room,200.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
6183651,barcelona,Private room,380.0,12,32,54,54,1,18,60.0,97.0,10.0,10.0,10.0,10.0,10.0,True
17517955,madrid,Private room,270.0,2,2,2,182,1,28,93.33,100.0,10.0,10.0,10.0,10.0,10.0,True
17121956,madrid,Entire home/apt,750.0,1,6,7,7,1,29,96.67,98.0,10.0,10.0,10.0,10.0,10.0,True
848480,madrid,Entire home/apt,1550.0,1,1,1,1,1,29,96.67,94.0,9.0,10.0,9.0,10.0,10.0,True
18287421,madrid,Private room,90.0,0,0,0,223,1,30,100.0,67.0,8.0,6.0,8.0,8.0,9.0,False
10795353,madrid,Entire home/apt,900.0,17,47,77,77,1,13,43.33,95.0,10.0,10.0,10.0,10.0,10.0,True
4408617,madrid,Entire home/apt,810.0,16,31,38,260,1,14,46.67,89.0,9.0,9.0,9.0,10.0,10.0,True
20753365,barcelona,Private room,390.0,15,15,15,15,1,15,50.0,100.0,10.0,9.0,10.0,10.0,10.0,True
16169111,barcelona,Private room,550.0,0,0,0,162,1,30,100.0,85.0,9.0,8.0,10.0,9.0,10.0,True
20452408,madrid,Entire home/apt,1700.0,15,38,66,67,1,15,50.0,98.0,10.0,10.0,10.0,10.0,10.0,True
8713265,barcelona,Private room,200.0,30,60,90,365,1,0,0.0,78.0,8.0,8.0,9.0,8.0,9.0,False
8659944,madrid,Private room,290.0,8,34,64,64,1,22,73.33,97.0,10.0,10.0,10.0,10.0,10.0,True
18499289,barcelona,Private room,450.0,24,38,59,318,1,6,20.0,94.0,10.0,10.0,10.0,10.0,9.0,True
17070772,barcelona,Entire home/apt,1300.0,17,38,55,314,1,13,43.33,98.0,10.0,10.0,10.0,10.0,10.0,True
21408803,barcelona,Entire home/apt,800.0,0,0,29,304,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
18360138,madrid,Entire home/apt,940.0,0,19,49,282,1,30,100.0,88.0,9.0,9.0,10.0,9.0,10.0,True
24927033,madrid,Private room,230.0,12,20,41,54,1,18,60.0,88.0,9.0,9.0,9.0,10.0,9.0,True
9358770,barcelona,Private room,490.0,5,9,33,308,1,25,83.33,97.0,10.0,10.0,10.0,10.0,10.0,True
18532247,barcelona,Entire home/apt,1300.0,17,29,45,45,1,13,43.33,81.0,9.0,9.0,9.0,9.0,9.0,True
11956508,madrid,Private room,1000.0,30,60,90,365,1,0,0.0,,,,,,,
20568223,barcelona,Private room,590.0,0,0,0,0,1,30,100.0,80.0,10.0,6.0,2.0,6.0,10.0,False
20563774,madrid,Entire home/apt,500.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
3358639,madrid,Private room,200.0,0,0,9,232,1,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
16305644,madrid,Private room,140.0,0,0,0,0,1,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
865387,madrid,Entire home/apt,310.0,0,0,0,0,1,30,100.0,92.0,10.0,9.0,10.0,10.0,10.0,True
24640474,madrid,Entire home/apt,1080.0,22,52,82,161,1,8,26.67,90.0,9.0,9.0,10.0,10.0,9.0,True
27156849,madrid,Private room,350.0,0,0,0,0,1,30,100.0,,,,,,,
14965707,barcelona,Private room,300.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,4.0,True
13889081,mallorca,Entire home/apt,1250.0,28,56,86,270,1,2,6.67,85.0,10.0,10.0,10.0,10.0,10.0,True
18613128,mallorca,Entire home/apt,550.0,30,60,83,329,1,0,0.0,80.0,8.0,8.0,9.0,9.0,8.0,False
20685045,mallorca,Hotel room,1480.0,13,24,49,50,1,17,56.67,100.0,10.0,10.0,10.0,10.0,10.0,True
16593615,mallorca,Private room,700.0,29,59,89,89,1,1,3.33,96.0,10.0,10.0,10.0,10.0,10.0,True
20600904,mallorca,Private room,600.0,9,32,46,262,1,21,70.0,86.0,9.0,8.0,10.0,10.0,10.0,True
17620135,mallorca,Entire home/apt,2750.0,0,0,0,0,1,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
2836811,mallorca,Entire home/apt,1800.0,30,60,90,341,1,0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,True
4390409,mallorca,Entire home/apt,1300.0,14,35,38,126,1,16,53.33,90.0,10.0,10.0,10.0,10.0,8.0,True
990086,mallorca,Entire home/apt,1000.0,0,0,0,27,1,30,100.0,94.0,9.0,9.0,10.0,10.0,9.0,True
13177163,mallorca,Entire home/apt,310.0,25,55,72,320,1,5,16.67,91.0,10.0,9.0,10.0,10.0,9.0,True
15299905,mallorca,Entire home/apt,2210.0,17,47,77,317,1,13,43.33,98.0,10.0,10.0,10.0,10.0,9.0,True
6780620,mallorca,Entire home/apt,2750.0,0,0,0,268,1,30,100.0,91.0,9.0,10.0,10.0,10.0,10.0,True
20131585,mallorca,Private room,490.0,0,28,58,271,1,30,100.0,91.0,10.0,10.0,10.0,9.0,10.0,True
711976,mallorca,Entire home/apt,1150.0,0,0,0,129,1,30,100.0,93.0,9.0,9.0,10.0,10.0,9.0,True
15503909,mallorca,Entire home/apt,3980.0,0,8,38,225,1,30,100.0,100.0,10.0,10.0,6.0,8.0,10.0,True
403446,mallorca,Entire home/apt,700.0,17,35,60,296,1,13,43.33,98.0,10.0,10.0,10.0,10.0,10.0,True
18817414,mallorca,Entire home/apt,4990.0,22,49,67,266,1,8,26.67,93.0,10.0,9.0,9.0,10.0,10.0,True
19480905,mallorca,Entire home/apt,3000.0,0,0,0,28,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
25118801,mallorca,Entire home/apt,950.0,23,37,55,218,1,7,23.33,98.0,10.0,10.0,10.0,10.0,10.0,True
13697917,mallorca,Entire home/apt,750.0,0,0,20,281,1,30,100.0,98.0,10.0,10.0,10.0,10.0,9.0,True
23432447,mallorca,Entire home/apt,1280.0,0,0,0,1,1,30,100.0,80.0,2.0,10.0,8.0,10.0,10.0,False
12937951,mallorca,Entire home/apt,2590.0,30,60,84,266,1,0,0.0,100.0,10.0,10.0,10.0,10.0,8.0,True
24599116,mallorca,Entire home/apt,1000.0,29,59,89,333,1,1,3.33,96.0,10.0,10.0,10.0,10.0,10.0,True
9312047,mallorca,Entire home/apt,2600.0,29,59,89,294,1,1,3.33,98.0,10.0,10.0,10.0,10.0,10.0,True
15556604,mallorca,Entire home/apt,1370.0,0,0,0,1,1,30,100.0,80.0,9.0,8.0,9.0,9.0,9.0,False
10516225,mallorca,Entire home/apt,800.0,0,0,0,129,1,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
24219322,mallorca,Entire home/apt,3980.0,0,0,0,0,1,30,100.0,,,,,,,
17376414,mallorca,Entire home/apt,,0,0,27,176,1,30,100.0,95.0,10.0,9.0,10.0,10.0,9.0,True
13746010,mallorca,Entire home/apt,970.0,21,49,65,273,1,9,30.0,93.0,10.0,9.0,10.0,9.0,10.0,True
14408217,mallorca,Entire home/apt,4350.0,25,39,43,165,1,5,16.67,100.0,10.0,10.0,10.0,10.0,10.0,True
2707482,sevilla,Entire home/apt,1500.0,13,37,67,68,1,17,56.67,94.0,10.0,10.0,10.0,10.0,10.0,True
13214391,sevilla,Entire home/apt,510.0,9,17,27,89,1,21,70.0,99.0,10.0,10.0,10.0,10.0,10.0,True
2827817,sevilla,Hotel room,180.0,25,55,82,357,1,5,16.67,88.0,9.0,9.0,10.0,10.0,10.0,True
927430,sevilla,Entire home/apt,1200.0,24,44,67,342,1,6,20.0,88.0,9.0,10.0,10.0,10.0,8.0,True
15659961,sevilla,Private room,200.0,0,0,17,288,1,30,100.0,97.0,10.0,10.0,10.0,10.0,9.0,True
1871218,sevilla,Entire home/apt,410.0,23,53,67,314,1,7,23.33,89.0,9.0,9.0,10.0,10.0,9.0,True
21805707,girona,Entire home/apt,1310.0,21,51,81,354,1,9,30.0,67.0,6.0,8.0,6.0,7.0,9.0,False
810373,girona,Entire home/apt,1000.0,30,60,90,269,1,0,0.0,91.0,9.0,8.0,10.0,10.0,10.0,True
27019994,valencia,Private room,450.0,8,18,34,34,1,22,73.33,92.0,9.0,9.0,10.0,10.0,10.0,True
22369637,girona,Entire home/apt,830.0,30,60,90,320,1,0,0.0,84.0,10.0,9.0,9.0,9.0,10.0,True
26706681,girona,Entire home/apt,1100.0,0,9,31,171,1,30,100.0,100.0,10.0,10.0,10.0,10.0,9.0,True
22634932,girona,Entire home/apt,1980.0,0,0,27,155,1,30,100.0,,,,,,,
22364188,girona,Entire home/apt,620.0,0,0,0,137,1,30,100.0,93.0,10.0,9.0,10.0,9.0,9.0,True
23200638,girona,Entire home/apt,620.0,0,0,0,0,1,30,100.0,,,,,,,
22100058,menorca,Entire home/apt,1000.0,28,58,88,334,1,2,6.67,100.0,10.0,10.0,10.0,10.0,8.0,True
725695,menorca,Entire home/apt,1850.0,30,60,83,298,1,0,0.0,93.0,10.0,9.0,9.0,9.0,10.0,True
8491814,girona,Entire home/apt,800.0,8,36,66,341,1,22,73.33,93.0,9.0,9.0,10.0,10.0,10.0,True
23433370,valencia,Entire home/apt,450.0,30,60,90,365,1,0,0.0,87.0,9.0,9.0,10.0,10.0,10.0,True
23441002,malaga,Entire home/apt,650.0,7,22,35,185,1,23,76.67,94.0,9.0,10.0,10.0,9.0,10.0,True
22764358,malaga,Entire home/apt,1000.0,10,23,36,267,1,20,66.67,100.0,10.0,10.0,10.0,10.0,10.0,True
6843619,girona,Entire home/apt,990.0,30,60,90,365,1,0,0.0,94.0,9.0,9.0,10.0,10.0,10.0,True
24706447,girona,Entire home/apt,650.0,29,59,89,333,1,1,3.33,95.0,10.0,10.0,10.0,10.0,9.0,True
20578505,girona,Entire home/apt,2880.0,0,0,0,35,1,30,100.0,,,,,,,
17511243,valencia,Entire home/apt,650.0,11,32,46,273,1,19,63.33,,,,,,,
23956219,malaga,Private room,800.0,9,33,53,84,1,21,70.0,92.0,10.0,10.0,10.0,10.0,9.0,True
17963002,girona,Entire home/apt,3080.0,0,0,0,81,1,30,100.0,100.0,8.0,8.0,10.0,8.0,8.0,True
20120741,girona,Entire home/apt,1240.0,29,57,81,313,1,1,3.33,100.0,10.0,10.0,10.0,10.0,10.0,True
23662297,valencia,Entire home/apt,700.0,4,11,25,179,1,26,86.67,86.0,10.0,9.0,10.0,10.0,10.0,True
25533254,valencia,Private room,240.0,2,14,44,44,1,28,93.33,100.0,10.0,10.0,10.0,10.0,9.0,True
18482107,girona,Entire home/apt,1180.0,22,52,79,310,1,8,26.67,98.0,10.0,10.0,10.0,10.0,10.0,True
18536402,girona,Entire home/apt,870.0,0,0,27,147,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
14365626,valencia,Private room,200.0,0,0,0,0,1,30,100.0,60.0,8.0,8.0,8.0,8.0,10.0,False
18572531,girona,Entire home/apt,1300.0,0,0,0,0,1,30,100.0,,,,,,,
14459234,girona,Hotel room,500.0,0,8,33,299,1,30,100.0,96.0,9.0,10.0,10.0,10.0,9.0,True
14460617,malaga,Private room,150.0,0,0,24,299,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
26160173,girona,Entire home/apt,1590.0,30,60,90,365,1,0,0.0,,,,,,,
16386156,girona,Entire home/apt,1330.0,0,0,6,155,1,30,100.0,,,,,,,
1935527,menorca,Entire home/apt,2050.0,29,59,89,290,1,1,3.33,100.0,10.0,8.0,10.0,10.0,8.0,True
20578701,girona,Entire home/apt,1100.0,0,0,0,65,1,30,100.0,,,,,,,
15800174,malaga,Entire home/apt,620.0,0,0,0,0,1,30,100.0,90.0,10.0,9.0,9.0,10.0,10.0,True
633762,valencia,Entire home/apt,580.0,1,14,24,82,1,29,96.67,97.0,10.0,10.0,10.0,10.0,10.0,True
16553213,girona,Entire home/apt,1250.0,0,0,0,0,1,30,100.0,80.0,10.0,10.0,10.0,10.0,10.0,False
13608528,menorca,Entire home/apt,2500.0,29,59,89,364,1,1,3.33,85.0,9.0,10.0,10.0,10.0,10.0,True
13588678,malaga,Entire home/apt,700.0,16,36,66,329,1,14,46.67,98.0,10.0,10.0,10.0,10.0,10.0,True
19782724,girona,Entire home/apt,1250.0,0,0,0,0,1,30,100.0,,,,,,,
18203955,girona,Entire home/apt,780.0,0,0,0,0,1,30,100.0,100.0,8.0,10.0,9.0,9.0,10.0,True
6012959,girona,Entire home/apt,700.0,0,0,0,86,1,30,100.0,87.0,9.0,8.0,10.0,10.0,9.0,True
20170515,girona,Entire home/apt,800.0,0,0,0,29,1,30,100.0,87.0,9.0,9.0,9.0,10.0,9.0,True
