Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
43148 Tarragona;Pernoctaciones;Residentes en España;2024M04;11.134
43148 Tarragona;Pernoctaciones;Residentes en España;2024M03;14.789
43148 Tarragona;Pernoctaciones;Residentes en España;2024M02;14.292
43148 Tarragona;Pernoctaciones;Residentes en España;2024M01;8.665
43148 Tarragona;Pernoctaciones;Residentes en España;2023M12;15.234
43148 Tarragona;Pernoctaciones;Residentes en España;2023M11;13.830
43148 Tarragona;Pernoctaciones;Residentes en España;2023M10;18.014
43148 Tarragona;Pernoctaciones;Residentes en España;2023M09;17.585
43148 Tarragona;Pernoctaciones;Residentes en España;2023M08;27.431
43148 Tarragona;Pernoctaciones;Residentes en España;2023M07;25.096
43148 Tarragona;Pernoctaciones;Residentes en España;2023M06;21.356
43148 Tarragona;Pernoctaciones;Residentes en España;2023M05;17.815
43148 Tarragona;Pernoctaciones;Residentes en España;2023M04;18.552
43148 Tarragona;Pernoctaciones;Residentes en España;2023M03;15.823
43148 Tarragona;Pernoctaciones;Residentes en España;2023M02;14.103
43148 Tarragona;Pernoctaciones;Residentes en España;2023M01;11.965
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M12;11.420
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M11;10.086
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M10;23.131
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M09;26.462
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M08;38.491
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M07;32.550
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M06;22.285
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M05;21.552
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M04;17.805
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M03;11.831
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M02;9.053
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2025M01;5.412
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M12;12.266
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M11;10.313
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M10;19.481
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M09;26.918
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M08;38.955
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M07;33.901
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M06;21.971
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M05;20.337
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M04;16.310
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M03;11.665
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M02;11.033
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2024M01;13.910
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M12;7.792
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M11;13.781
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M10;20.471
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M09;25.497
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M08;41.949
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M07;30.375
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M06;20.068
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M05;17.573
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M04;16.855
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M03;11.749
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M02;8.003
43148 Tarragona;Pernoctaciones;Residentes en el Extranjero;2023M01;8.438
43905 Salou;Viajero;Residentes en España;2025M12;.
43905 Salou;Viajero;Residentes en España;2025M11;.
43905 Salou;Viajero;Residentes en España;2025M10;34.751
43905 Salou;Viajero;Residentes en España;2025M09;66.069
43905 Salou;Viajero;Residentes en España;2025M08;87.602
43905 Salou;Viajero;Residentes en España;2025M07;93.022
43905 Salou;Viajero;Residentes en España;2025M06;114.128
43905 Salou;Viajero;Residentes en España;2025M05;94.412
43905 Salou;Viajero;Residentes en España;2025M04;87.387
43905 Salou;Viajero;Residentes en España;2025M03;.
43905 Salou;Viajero;Residentes en España;2025M02;.
43905 Salou;Viajero;Residentes en España;2025M01;.
43905 Salou;Viajero;Residentes en España;2024M12;.
43905 Salou;Viajero;Residentes en España;2024M11;.
43905 Salou;Viajero;Residentes en España;2024M10;35.725
43905 Salou;Viajero;Residentes en España;2024M09;72.310
43905 Salou;Viajero;Residentes en España;2024M08;101.523
43905 Salou;Viajero;Residentes en España;2024M07;106.219
43905 Salou;Viajero;Residentes en España;2024M06;92.975
43905 Salou;Viajero;Residentes en España;2024M05;71.499
43905 Salou;Viajero;Residentes en España;2024M04;34.089
43905 Salou;Viajero;Residentes en España;2024M03;25.483
43905 Salou;Viajero;Residentes en España;2024M02;.
43905 Salou;Viajero;Residentes en España;2024M01;.
43905 Salou;Viajero;Residentes en España;2023M12;.
43905 Salou;Viajero;Residentes en España;2023M11;.
43905 Salou;Viajero;Residentes en España;2023M10;42.699
43905 Salou;Viajero;Residentes en España;2023M09;83.001
43905 Salou;Viajero;Residentes en España;2023M08;102.101
43905 Salou;Viajero;Residentes en España;2023M07;115.776
43905 Salou;Viajero;Residentes en España;2023M06;133.788
43905 Salou;Viajero;Residentes en España;2023M05;72.386
43905 Salou;Viajero;Residentes en España;2023M04;82.964
43905 Salou;Viajero;Residentes en España;2023M03;.
43905 Salou;Viajero;Residentes en España;2023M02;.
43905 Salou;Viajero;Residentes en España;2023M01;.
43905 Salou;Viajero;Residentes en el Extranjero;2025M12;.
43905 Salou;Viajero;Residentes en el Extranjero;2025M11;.
43905 Salou;Viajero;Residentes en el Extranjero;2025M10;77.528
43905 Salou;Viajero;Residentes en el Extranjero;2025M09;106.475
43905 Salou;Viajero;Residentes en el Extranjero;2025M08;135.612
43905 Salou;Viajero;Residentes en el Extranjero;2025M07;131.700
43905 Salou;Viajero;Residentes en el Extranjero;2025M06;116.509
43905 Salou;Viajero;Residentes en el Extranjero;2025M05;115.328
43905 Salou;Viajero;Residentes en el Extranjero;2025M04;73.072
43905 Salou;Viajero;Residentes en el Extranjero;2025M03;.
43905 Salou;Viajero;Residentes en el Extranjero;2025M02;.
43905 Salou;Viajero;Residentes en el Extranjero;2025M01;.
43905 Salou;Viajero;Residentes en el Extranjero;2024M12;.
43905 Salou;Viajero;Residentes en el Extranjero;2024M11;.
43905 Salou;Viajero;Residentes en el Extranjero;2024M10;74.550
43905 Salou;Viajero;Residentes en el Extranjero;2024M09;101.236
43905 Salou;Viajero;Residentes en el Extranjero;2024M08;144.017
43905 Salou;Viajero;Residentes en el Extranjero;2024M07;138.543
43905 Salou;Viajero;Residentes en el Extranjero;2024M06;101.855
43905 Salou;Viajero;Residentes en el Extranjero;2024M05;115.691
43905 Salou;Viajero;Residentes en el Extranjero;2024M04;50.131
43905 Salou;Viajero;Residentes en el Extranjero;2024M03;3.019
43905 Salou;Viajero;Residentes en el Extranjero;2024M02;.
43905 Salou;Viajero;Residentes en el Extranjero;2024M01;.
43905 Salou;Viajero;Residentes en el Extranjero;2023M12;.
43905 Salou;Viajero;Residentes en el Extranjero;2023M11;.
43905 Salou;Viajero;Residentes en el Extranjero;2023M10;62.069
43905 Salou;Viajero;Residentes en el Extranjero;2023M09;103.923
43905 Salou;Viajero;Residentes en el Extranjero;2023M08;136.506
43905 Salou;Viajero;Residentes en el Extranjero;2023M07;121.972
43905 Salou;Viajero;Residentes en el Extranjero;2023M06;87.143
43905 Salou;Viajero;Residentes en el Extranjero;2023M05;97.062
43905 Salou;Viajero;Residentes en el Extranjero;2023M04;44.185
43905 Salou;Viajero;Residentes en el Extranjero;2023M03;.
43905 Salou;Viajero;Residentes en el Extranjero;2023M02;.
43905 Salou;Viajero;Residentes en el Extranjero;2023M01;.
43905 Salou;Pernoctaciones;Residentes en España;2025M12;.
43905 Salou;Pernoctaciones;Residentes en España;2025M11;.
43905 Salou;Pernoctaciones;Residentes en España;2025M10;68.833
43905 Salou;Pernoctaciones;Residentes en España;2025M09;184.880
43905 Salou;Pernoctaciones;Residentes en España;2025M08;338.443
43905 Salou;Pernoctaciones;Residentes en España;2025M07;338.265
43905 Salou;Pernoctaciones;Residentes en España;2025M06;286.407
43905 Salou;Pernoctaciones;Residentes en España;2025M05;212.660
43905 Salou;Pernoctaciones;Residentes en España;2025M04;206.832
43905 Salou;Pernoctaciones;Residentes en España;2025M03;.
43905 Salou;Pernoctaciones;Residentes en España;2025M02;.
43905 Salou;Pernoctaciones;Residentes en España;2025M01;.
43905 Salou;Pernoctaciones;Residentes en España;2024M12;.
43905 Salou;Pernoctaciones;Residentes en España;2024M11;.
43905 Salou;Pernoctaciones;Residentes en España;2024M10;73.894
43905 Salou;Pernoctaciones;Residentes en España;2024M09;211.736
43905 Salou;Pernoctaciones;Residentes en España;2024M08;366.015
43905 Salou;Pernoctaciones;Residentes en España;2024M07;334.755
43905 Salou;Pernoctaciones;Residentes en España;2024M06;281.318
43905 Salou;Pernoctaciones;Residentes en España;2024M05;194.314
43905 Salou;Pernoctaciones;Residentes en España;2024M04;97.073
43905 Salou;Pernoctaciones;Residentes en España;2024M03;59.793
43905 Salou;Pernoctaciones;Residentes en España;2024M02;.
43905 Salou;Pernoctaciones;Residentes en España;2024M01;.
43905 Salou;Pernoctaciones;Residentes en España;2023M12;.
43905 Salou;Pernoctaciones;Residentes en España;2023M11;.
43905 Salou;Pernoctaciones;Residentes en España;2023M10;88.833
43905 Salou;Pernoctaciones;Residentes en España;2023M09;210.532
43905 Salou;Pernoctaciones;Residentes en España;2023M08;369.438
43905 Salou;Pernoctaciones;Residentes en España;2023M07;365.556
43905 Salou;Pernoctaciones;Residentes en España;2023M06;355.035
43905 Salou;Pernoctaciones;Residentes en España;2023M05;204.485
43905 Salou;Pernoctaciones;Residentes en España;2023M04;224.057
43905 Salou;Pernoctaciones;Residentes en España;2023M03;.
43905 Salou;Pernoctaciones;Residentes en España;2023M02;.
43905 Salou;Pernoctaciones;Residentes en España;2023M01;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M12;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M11;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M10;403.570
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M09;641.341
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M08;821.023
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M07;755.773
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M06;643.409
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M05;519.441
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M04;225.996
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M03;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M02;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2025M01;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M12;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M11;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M10;401.441
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M09;632.753
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M08;844.676
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M07;754.245
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M06;616.611
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M05;578.262
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M04;184.216
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M03;12.881
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M02;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2024M01;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M12;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M11;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M10;343.412
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M09;648.268
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M08;814.154
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M07;672.902
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M06;481.396
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M05;427.927
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M04;152.038
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M03;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M02;.
43905 Salou;Pernoctaciones;Residentes en el Extranjero;2023M01;.
44009 Albarracín;Viajero;Residentes en España;2025M12;2.284
44009 Albarracín;Viajero;Residentes en España;2025M11;2.883
44009 Albarracín;Viajero;Residentes en España;2025M10;3.527
44009 Albarracín;Viajero;Residentes en España;2025M09;4.130
44009 Albarracín;Viajero;Residentes en España;2025M08;6.279
44009 Albarracín;Viajero;Residentes en España;2025M07;4.442
44009 Albarracín;Viajero;Residentes en España;2025M06;3.808
44009 Albarracín;Viajero;Residentes en España;2025M05;3.842
44009 Albarracín;Viajero;Residentes en España;2025M04;4.712
44009 Albarracín;Viajero;Residentes en España;2025M03;2.240
44009 Albarracín;Viajero;Residentes en España;2025M02;2.728
44009 Albarracín;Viajero;Residentes en España;2025M01;2.367
44009 Albarracín;Viajero;Residentes en España;2024M12;1.920
44009 Albarracín;Viajero;Residentes en España;2024M11;2.859
44009 Albarracín;Viajero;Residentes en España;2024M10;4.949
44009 Albarracín;Viajero;Residentes en España;2024M09;4.220
44009 Albarracín;Viajero;Residentes en España;2024M08;6.364
44009 Albarracín;Viajero;Residentes en España;2024M07;3.469
44009 Albarracín;Viajero;Residentes en España;2024M06;3.764
44009 Albarracín;Viajero;Residentes en España;2024M05;3.639
44009 Albarracín;Viajero;Residentes en España;2024M04;3.672
44009 Albarracín;Viajero;Residentes en España;2024M03;2.987
44009 Albarracín;Viajero;Residentes en España;2024M02;2.034
44009 Albarracín;Viajero;Residentes en España;2024M01;1.409
44009 Albarracín;Viajero;Residentes en España;2023M12;2.792
44009 Albarracín;Viajero;Residentes en España;2023M11;3.394
44009 Albarracín;Viajero;Residentes en España;2023M10;4.688
44009 Albarracín;Viajero;Residentes en España;2023M09;4.052
44009 Albarracín;Viajero;Residentes en España;2023M08;6.967
44009 Albarracín;Viajero;Residentes en España;2023M07;4.238
44009 Albarracín;Viajero;Residentes en España;2023M06;3.290
44009 Albarracín;Viajero;Residentes en España;2023M05;3.414
44009 Albarracín;Viajero;Residentes en España;2023M04;4.872
44009 Albarracín;Viajero;Residentes en España;2023M03;2.555
44009 Albarracín;Viajero;Residentes en España;2023M02;1.787
44009 Albarracín;Viajero;Residentes en España;2023M01;1.475
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M12;122
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M11;206
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M10;974
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M09;902
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M08;866
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M07;452
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M06;497
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M05;614
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M04;869
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M03;144
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M02;224
44009 Albarracín;Viajero;Residentes en el Extranjero;2025M01;168
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M12;217
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M11;350
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M10;956
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M09;759
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M08;485
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M07;483
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M06;464
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M05;568
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M04;786
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M03;197
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M02;102
44009 Albarracín;Viajero;Residentes en el Extranjero;2024M01;109
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M12;238
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M11;406
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M10;499
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M09;605
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M08;492
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M07;548
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M06;599
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M05;1.238
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M04;487
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M03;163
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M02;170
44009 Albarracín;Viajero;Residentes en el Extranjero;2023M01;74
44009 Albarracín;Pernoctaciones;Residentes en España;2025M12;4.164
44009 Albarracín;Pernoctaciones;Residentes en España;2025M11;5.213
44009 Albarracín;Pernoctaciones;Residentes en España;2025M10;6.361
44009 Albarracín;Pernoctaciones;Residentes en España;2025M09;7.226
44009 Albarracín;Pernoctaciones;Residentes en España;2025M08;11.047
44009 Albarracín;Pernoctaciones;Residentes en España;2025M07;8.112
44009 Albarracín;Pernoctaciones;Residentes en España;2025M06;6.079
44009 Albarracín;Pernoctaciones;Residentes en España;2025M05;7.339
44009 Albarracín;Pernoctaciones;Residentes en España;2025M04;7.711
44009 Albarracín;Pernoctaciones;Residentes en España;2025M03;4.533
44009 Albarracín;Pernoctaciones;Residentes en España;2025M02;4.470
44009 Albarracín;Pernoctaciones;Residentes en España;2025M01;4.301
44009 Albarracín;Pernoctaciones;Residentes en España;2024M12;4.031
44009 Albarracín;Pernoctaciones;Residentes en España;2024M11;4.790
44009 Albarracín;Pernoctaciones;Residentes en España;2024M10;7.680
44009 Albarracín;Pernoctaciones;Residentes en España;2024M09;6.821
44009 Albarracín;Pernoctaciones;Residentes en España;2024M08;10.422
44009 Albarracín;Pernoctaciones;Residentes en España;2024M07;5.601
44009 Albarracín;Pernoctaciones;Residentes en España;2024M06;6.026
44009 Albarracín;Pernoctaciones;Residentes en España;2024M05;6.069
44009 Albarracín;Pernoctaciones;Residentes en España;2024M04;6.215
44009 Albarracín;Pernoctaciones;Residentes en España;2024M03;6.070
44009 Albarracín;Pernoctaciones;Residentes en España;2024M02;4.211
44009 Albarracín;Pernoctaciones;Residentes en España;2024M01;2.339
44009 Albarracín;Pernoctaciones;Residentes en España;2023M12;5.602
44009 Albarracín;Pernoctaciones;Residentes en España;2023M11;6.064
44009 Albarracín;Pernoctaciones;Residentes en España;2023M10;8.817
44009 Albarracín;Pernoctaciones;Residentes en España;2023M09;6.967
44009 Albarracín;Pernoctaciones;Residentes en España;2023M08;12.082
44009 Albarracín;Pernoctaciones;Residentes en España;2023M07;6.981
44009 Albarracín;Pernoctaciones;Residentes en España;2023M06;5.201
44009 Albarracín;Pernoctaciones;Residentes en España;2023M05;6.656
44009 Albarracín;Pernoctaciones;Residentes en España;2023M04;8.769
44009 Albarracín;Pernoctaciones;Residentes en España;2023M03;5.000
44009 Albarracín;Pernoctaciones;Residentes en España;2023M02;3.730
44009 Albarracín;Pernoctaciones;Residentes en España;2023M01;2.476
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M12;188
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M11;334
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M10;2.074
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M09;1.314
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M08;1.239
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M07;701
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M06;684
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M05;1.120
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M04;1.325
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M03;174
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M02;401
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2025M01;397
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M12;516
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M11;533
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M10;1.405
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M09;1.331
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M08;1.649
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M07;642
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M06;856
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M05;1.020
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M04;1.746
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M03;730
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M02;220
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2024M01;778
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M12;1.081
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M11;1.106
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M10;1.528
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M09;1.507
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M08;953
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M07;1.072
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M06;1.220
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M05;1.993
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M04;1.298
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M03;352
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M02;637
44009 Albarracín;Pernoctaciones;Residentes en el Extranjero;2023M01;667
44216 Teruel;Viajero;Residentes en España;2025M12;10.124
44216 Teruel;Viajero;Residentes en España;2025M11;12.045
44216 Teruel;Viajero;Residentes en España;2025M10;12.989
44216 Teruel;Viajero;Residentes en España;2025M09;12.684
44216 Teruel;Viajero;Residentes en España;2025M08;16.984
44216 Teruel;Viajero;Residentes en España;2025M07;10.887
44216 Teruel;Viajero;Residentes en España;2025M06;11.033
44216 Teruel;Viajero;Residentes en España;2025M05;11.545
44216 Teruel;Viajero;Residentes en España;2025M04;12.501
44216 Teruel;Viajero;Residentes en España;2025M03;9.638
44216 Teruel;Viajero;Residentes en España;2025M02;8.725
44216 Teruel;Viajero;Residentes en España;2025M01;7.030
44216 Teruel;Viajero;Residentes en España;2024M12;9.359
44216 Teruel;Viajero;Residentes en España;2024M11;10.124
44216 Teruel;Viajero;Residentes en España;2024M10;12.820
44216 Teruel;Viajero;Residentes en España;2024M09;11.168
44216 Teruel;Viajero;Residentes en España;2024M08;15.482
44216 Teruel;Viajero;Residentes en España;2024M07;11.244
44216 Teruel;Viajero;Residentes en España;2024M06;12.623
44216 Teruel;Viajero;Residentes en España;2024M05;12.505
44216 Teruel;Viajero;Residentes en España;2024M04;11.972
44216 Teruel;Viajero;Residentes en España;2024M03;12.546
44216 Teruel;Viajero;Residentes en España;2024M02;9.495
44216 Teruel;Viajero;Residentes en España;2024M01;7.790
44216 Teruel;Viajero;Residentes en España;2023M12;9.555
44216 Teruel;Viajero;Residentes en España;2023M11;9.861
44216 Teruel;Viajero;Residentes en España;2023M10;12.194
44216 Teruel;Viajero;Residentes en España;2023M09;11.327
44216 Teruel;Viajero;Residentes en España;2023M08;14.127
44216 Teruel;Viajero;Residentes en España;2023M07;11.697
44216 Teruel;Viajero;Residentes en España;2023M06;10.394
44216 Teruel;Viajero;Residentes en España;2023M05;9.084
44216 Teruel;Viajero;Residentes en España;2023M04;13.384
44216 Teruel;Viajero;Residentes en España;2023M03;9.701
44216 Teruel;Viajero;Residentes en España;2023M02;8.494
44216 Teruel;Viajero;Residentes en España;2023M01;6.429
44216 Teruel;Viajero;Residentes en el Extranjero;2025M12;1.455
44216 Teruel;Viajero;Residentes en el Extranjero;2025M11;1.639
44216 Teruel;Viajero;Residentes en el Extranjero;2025M10;2.596
44216 Teruel;Viajero;Residentes en el Extranjero;2025M09;3.039
44216 Teruel;Viajero;Residentes en el Extranjero;2025M08;2.205
44216 Teruel;Viajero;Residentes en el Extranjero;2025M07;2.252
44216 Teruel;Viajero;Residentes en el Extranjero;2025M06;2.346
44216 Teruel;Viajero;Residentes en el Extranjero;2025M05;3.061
44216 Teruel;Viajero;Residentes en el Extranjero;2025M04;2.252
44216 Teruel;Viajero;Residentes en el Extranjero;2025M03;1.737
44216 Teruel;Viajero;Residentes en el Extranjero;2025M02;1.344
44216 Teruel;Viajero;Residentes en el Extranjero;2025M01;1.325
44216 Teruel;Viajero;Residentes en el Extranjero;2024M12;1.196
44216 Teruel;Viajero;Residentes en el Extranjero;2024M11;1.415
44216 Teruel;Viajero;Residentes en el Extranjero;2024M10;2.805
44216 Teruel;Viajero;Residentes en el Extranjero;2024M09;2.798
44216 Teruel;Viajero;Residentes en el Extranjero;2024M08;2.271
44216 Teruel;Viajero;Residentes en el Extranjero;2024M07;2.335
44216 Teruel;Viajero;Residentes en el Extranjero;2024M06;1.891
44216 Teruel;Viajero;Residentes en el Extranjero;2024M05;3.202
44216 Teruel;Viajero;Residentes en el Extranjero;2024M04;2.141
44216 Teruel;Viajero;Residentes en el Extranjero;2024M03;1.912
44216 Teruel;Viajero;Residentes en el Extranjero;2024M02;1.267
44216 Teruel;Viajero;Residentes en el Extranjero;2024M01;1.510
44216 Teruel;Viajero;Residentes en el Extranjero;2023M12;1.069
44216 Teruel;Viajero;Residentes en el Extranjero;2023M11;1.478
44216 Teruel;Viajero;Residentes en el Extranjero;2023M10;2.152
44216 Teruel;Viajero;Residentes en el Extranjero;2023M09;3.222
44216 Teruel;Viajero;Residentes en el Extranjero;2023M08;2.174
44216 Teruel;Viajero;Residentes en el Extranjero;2023M07;2.133
44216 Teruel;Viajero;Residentes en el Extranjero;2023M06;2.187
44216 Teruel;Viajero;Residentes en el Extranjero;2023M05;2.727
44216 Teruel;Viajero;Residentes en el Extranjero;2023M04;1.819
44216 Teruel;Viajero;Residentes en el Extranjero;2023M03;1.513
44216 Teruel;Viajero;Residentes en el Extranjero;2023M02;1.085
44216 Teruel;Viajero;Residentes en el Extranjero;2023M01;1.016
44216 Teruel;Pernoctaciones;Residentes en España;2025M12;20.436
44216 Teruel;Pernoctaciones;Residentes en España;2025M11;22.735
44216 Teruel;Pernoctaciones;Residentes en España;2025M10;25.922
44216 Teruel;Pernoctaciones;Residentes en España;2025M09;24.749
44216 Teruel;Pernoctaciones;Residentes en España;2025M08;30.863
44216 Teruel;Pernoctaciones;Residentes en España;2025M07;22.120
44216 Teruel;Pernoctaciones;Residentes en España;2025M06;21.855
44216 Teruel;Pernoctaciones;Residentes en España;2025M05;23.344
44216 Teruel;Pernoctaciones;Residentes en España;2025M04;25.516
