Comunidades y Ciudades Autónomas,Provincias,Periodo,Estancia media,Provincia limpia,Periodo fecha
Cataluña,Tarragona,2025M05,3.17,Tarragona,2025-05-01
Cataluña,Tarragona,2025M04,2.71,Tarragona,2025-04-01
Cataluña,Tarragona,2025M03,2.13,Tarragona,2025-03-01
Cataluña,Tarragona,2025M02,1.67,Tarragona,2025-02-01
Cataluña,Tarragona,2025M01,1.63,Tarragona,2025-01-01
Cataluña,Tarragona,2024M12,1.54,Tarragona,2024-12-01
Cataluña,Tarragona,2024M11,1.78,Tarragona,2024-11-01
Cataluña,Tarragona,2024M10,3.21,Tarragona,2024-10-01
Cataluña,Tarragona,2024M09,3.93,Tarragona,2024-09-01
Cataluña,Tarragona,2024M08,4.06,Tarragona,2024-08-01
Cataluña,Tarragona,2024M07,3.76,Tarragona,2024-07-01
Cataluña,Tarragona,2024M06,3.95,Tarragona,2024-06-01
Cataluña,Tarragona,2024M05,3.55,Tarragona,2024-05-01
Cataluña,Tarragona,2024M04,2.87,Tarragona,2024-04-01
Cataluña,Tarragona,2024M03,2.21,Tarragona,2024-03-01
Cataluña,Tarragona,2024M02,1.81,Tarragona,2024-02-01
Cataluña,Tarragona,2024M01,1.73,Tarragona,2024-01-01
Cataluña,Tarragona,2023M12,1.53,Tarragona,2023-12-01
Cataluña,Tarragona,2023M11,1.75,Tarragona,2023-11-01
Cataluña,Tarragona,2023M10,3.15,Tarragona,2023-10-01
Cataluña,Tarragona,2023M09,3.76,Tarragona,2023-09-01
Cataluña,Tarragona,2023M08,4.17,Tarragona,2023-08-01
Cataluña,Tarragona,2023M07,3.7,Tarragona,2023-07-01
Cataluña,Tarragona,2023M06,3.3,Tarragona,2023-06-01
Cataluña,Tarragona,2023M05,3.3,Tarragona,2023-05-01
Cataluña,Tarragona,2023M04,2.67,Tarragona,2023-04-01
Cataluña,Tarragona,2023M03,2.39,Tarragona,2023-03-01
Cataluña,Tarragona,2023M02,1.79,Tarragona,2023-02-01
Cataluña,Tarragona,2023M01,1.75,Tarragona,2023-01-01
Cataluña,Tarragona,2022M12,1.57,Tarragona,2022-12-01
Cataluña,Tarragona,2022M11,1.73,Tarragona,2022-11-01
Cataluña,Tarragona,2022M10,2.94,Tarragona,2022-10-01
Cataluña,Tarragona,2022M09,3.74,Tarragona,2022-09-01
Cataluña,Tarragona,2022M08,4.21,Tarragona,2022-08-01
Cataluña,Tarragona,2022M07,3.71,Tarragona,2022-07-01
Cataluña,Tarragona,2022M06,3.1,Tarragona,2022-06-01
Cataluña,Tarragona,2022M05,2.77,Tarragona,2022-05-01
Cataluña,Tarragona,2022M04,2.49,Tarragona,2022-04-01
Cataluña,Tarragona,2022M03,1.93,Tarragona,2022-03-01
Cataluña,Tarragona,2022M02,1.71,Tarragona,2022-02-01
Cataluña,Tarragona,2022M01,1.59,Tarragona,2022-01-01
Comunitat Valenciana,,2026M03,3.0,Total comunidad autónoma,2026-03-01
Comunitat Valenciana,,2026M02,2.8,Total comunidad autónoma,2026-02-01
Comunitat Valenciana,,2026M01,2.87,Total comunidad autónoma,2026-01-01
Comunitat Valenciana,,2025M12,2.73,Total comunidad autónoma,2025-12-01
Comunitat Valenciana,,2025M11,2.92,Total comunidad autónoma,2025-11-01
Comunitat Valenciana,,2025M10,3.17,Total comunidad autónoma,2025-10-01
Comunitat Valenciana,,2025M09,3.44,Total comunidad autónoma,2025-09-01
Comunitat Valenciana,,2025M08,3.46,Total comunidad autónoma,2025-08-01
Comunitat Valenciana,,2025M07,3.44,Total comunidad autónoma,2025-07-01
Comunitat Valenciana,,2025M06,3.15,Total comunidad autónoma,2025-06-01
Comunitat Valenciana,,2025M05,3.1,Total comunidad autónoma,2025-05-01
Comunitat Valenciana,,2025M04,2.99,Total comunidad autónoma,2025-04-01
Comunitat Valenciana,,2025M03,3.1,Total comunidad autónoma,2025-03-01
Comunitat Valenciana,,2025M02,2.75,Total comunidad autónoma,2025-02-01
Comunitat Valenciana,,2025M01,2.82,Total comunidad autónoma,2025-01-01
Comunitat Valenciana,,2024M12,2.89,Total comunidad autónoma,2024-12-01
Comunitat Valenciana,,2024M11,3.24,Total comunidad autónoma,2024-11-01
Comunitat Valenciana,,2024M10,3.21,Total comunidad autónoma,2024-10-01
Comunitat Valenciana,,2024M09,3.46,Total comunidad autónoma,2024-09-01
Comunitat Valenciana,,2024M08,3.5,Total comunidad autónoma,2024-08-01
Comunitat Valenciana,,2024M07,3.44,Total comunidad autónoma,2024-07-01
Comunitat Valenciana,,2024M06,3.17,Total comunidad autónoma,2024-06-01
Comunitat Valenciana,,2024M05,3.13,Total comunidad autónoma,2024-05-01
Comunitat Valenciana,,2024M04,3.1,Total comunidad autónoma,2024-04-01
Comunitat Valenciana,,2024M03,3.02,Total comunidad autónoma,2024-03-01
Comunitat Valenciana,,2024M02,2.78,Total comunidad autónoma,2024-02-01
Comunitat Valenciana,,2024M01,2.8,Total comunidad autónoma,2024-01-01
Comunitat Valenciana,,2023M12,2.72,Total comunidad autónoma,2023-12-01
Comunitat Valenciana,,2023M11,2.85,Total comunidad autónoma,2023-11-01
Comunitat Valenciana,,2023M10,3.11,Total comunidad autónoma,2023-10-01
Comunitat Valenciana,,2023M09,3.31,Total comunidad autónoma,2023-09-01
Comunitat Valenciana,,2023M08,3.58,Total comunidad autónoma,2023-08-01
Comunitat Valenciana,,2023M07,3.36,Total comunidad autónoma,2023-07-01
Comunitat Valenciana,,2023M06,3.09,Total comunidad autónoma,2023-06-01
Comunitat Valenciana,,2023M05,3.11,Total comunidad autónoma,2023-05-01
Comunitat Valenciana,,2023M04,2.95,Total comunidad autónoma,2023-04-01
Comunitat Valenciana,,2023M03,2.86,Total comunidad autónoma,2023-03-01
Comunitat Valenciana,,2023M02,2.64,Total comunidad autónoma,2023-02-01
Comunitat Valenciana,,2023M01,2.65,Total comunidad autónoma,2023-01-01
Comunitat Valenciana,,2022M12,2.8,Total comunidad autónoma,2022-12-01
Comunitat Valenciana,,2022M11,2.98,Total comunidad autónoma,2022-11-01
Comunitat Valenciana,,2022M10,3.1,Total comunidad autónoma,2022-10-01
Comunitat Valenciana,,2022M09,3.37,Total comunidad autónoma,2022-09-01
Comunitat Valenciana,,2022M08,3.64,Total comunidad autónoma,2022-08-01
Comunitat Valenciana,,2022M07,3.35,Total comunidad autónoma,2022-07-01
Comunitat Valenciana,,2022M06,3.08,Total comunidad autónoma,2022-06-01
Comunitat Valenciana,,2022M05,3.05,Total comunidad autónoma,2022-05-01
Comunitat Valenciana,,2022M04,2.98,Total comunidad autónoma,2022-04-01
Comunitat Valenciana,,2022M03,2.88,Total comunidad autónoma,2022-03-01
Comunitat Valenciana,,2022M02,2.34,Total comunidad autónoma,2022-02-01
Comunitat Valenciana,,2022M01,2.38,Total comunidad autónoma,2022-01-01
Comunitat Valenciana,Alicante/Alacant,2026M03,3.63,Alicante/Alacant,2026-03-01
Comunitat Valenciana,Alicante/Alacant,2026M02,3.25,Alicante/Alacant,2026-02-01
Comunitat Valenciana,Alicante/Alacant,2026M01,3.76,Alicante/Alacant,2026-01-01
Comunitat Valenciana,Alicante/Alacant,2025M12,3.39,Alicante/Alacant,2025-12-01
Comunitat Valenciana,Alicante/Alacant,2025M11,3.58,Alicante/Alacant,2025-11-01
Comunitat Valenciana,Alicante/Alacant,2025M10,3.95,Alicante/Alacant,2025-10-01
Comunitat Valenciana,Alicante/Alacant,2025M09,4.06,Alicante/Alacant,2025-09-01
Comunitat Valenciana,Alicante/Alacant,2025M08,3.89,Alicante/Alacant,2025-08-01
Comunitat Valenciana,Alicante/Alacant,2025M07,3.92,Alicante/Alacant,2025-07-01
Comunitat Valenciana,Alicante/Alacant,2025M06,3.71,Alicante/Alacant,2025-06-01
Comunitat Valenciana,Alicante/Alacant,2025M05,3.7,Alicante/Alacant,2025-05-01
Comunitat Valenciana,Alicante/Alacant,2025M04,3.54,Alicante/Alacant,2025-04-01
Comunitat Valenciana,Alicante/Alacant,2025M03,3.74,Alicante/Alacant,2025-03-01
Comunitat Valenciana,Alicante/Alacant,2025M02,3.37,Alicante/Alacant,2025-02-01
Comunitat Valenciana,Alicante/Alacant,2025M01,3.65,Alicante/Alacant,2025-01-01
Comunitat Valenciana,Alicante/Alacant,2024M12,3.57,Alicante/Alacant,2024-12-01
Comunitat Valenciana,Alicante/Alacant,2024M11,3.82,Alicante/Alacant,2024-11-01
Comunitat Valenciana,Alicante/Alacant,2024M10,4.05,Alicante/Alacant,2024-10-01
Comunitat Valenciana,Alicante/Alacant,2024M09,4.12,Alicante/Alacant,2024-09-01
Comunitat Valenciana,Alicante/Alacant,2024M08,3.99,Alicante/Alacant,2024-08-01
Comunitat Valenciana,Alicante/Alacant,2024M07,3.99,Alicante/Alacant,2024-07-01
Comunitat Valenciana,Alicante/Alacant,2024M06,3.77,Alicante/Alacant,2024-06-01
Comunitat Valenciana,Alicante/Alacant,2024M05,3.75,Alicante/Alacant,2024-05-01
Comunitat Valenciana,Alicante/Alacant,2024M04,3.73,Alicante/Alacant,2024-04-01
Comunitat Valenciana,Alicante/Alacant,2024M03,3.66,Alicante/Alacant,2024-03-01
Comunitat Valenciana,Alicante/Alacant,2024M02,3.46,Alicante/Alacant,2024-02-01
Comunitat Valenciana,Alicante/Alacant,2024M01,3.67,Alicante/Alacant,2024-01-01
Comunitat Valenciana,Alicante/Alacant,2023M12,3.44,Alicante/Alacant,2023-12-01
Comunitat Valenciana,Alicante/Alacant,2023M11,3.66,Alicante/Alacant,2023-11-01
Comunitat Valenciana,Alicante/Alacant,2023M10,3.93,Alicante/Alacant,2023-10-01
Comunitat Valenciana,Alicante/Alacant,2023M09,4.01,Alicante/Alacant,2023-09-01
Comunitat Valenciana,Alicante/Alacant,2023M08,4.14,Alicante/Alacant,2023-08-01
Comunitat Valenciana,Alicante/Alacant,2023M07,3.82,Alicante/Alacant,2023-07-01
Comunitat Valenciana,Alicante/Alacant,2023M06,3.72,Alicante/Alacant,2023-06-01
Comunitat Valenciana,Alicante/Alacant,2023M05,3.82,Alicante/Alacant,2023-05-01
Comunitat Valenciana,Alicante/Alacant,2023M04,3.47,Alicante/Alacant,2023-04-01
Comunitat Valenciana,Alicante/Alacant,2023M03,3.52,Alicante/Alacant,2023-03-01
Comunitat Valenciana,Alicante/Alacant,2023M02,3.28,Alicante/Alacant,2023-02-01
Comunitat Valenciana,Alicante/Alacant,2023M01,3.46,Alicante/Alacant,2023-01-01
Comunitat Valenciana,Alicante/Alacant,2022M12,3.52,Alicante/Alacant,2022-12-01
Comunitat Valenciana,Alicante/Alacant,2022M11,3.9,Alicante/Alacant,2022-11-01
Comunitat Valenciana,Alicante/Alacant,2022M10,3.96,Alicante/Alacant,2022-10-01
Comunitat Valenciana,Alicante/Alacant,2022M09,4.0,Alicante/Alacant,2022-09-01
Comunitat Valenciana,Alicante/Alacant,2022M08,4.17,Alicante/Alacant,2022-08-01
Comunitat Valenciana,Alicante/Alacant,2022M07,3.86,Alicante/Alacant,2022-07-01
Comunitat Valenciana,Alicante/Alacant,2022M06,3.67,Alicante/Alacant,2022-06-01
Comunitat Valenciana,Alicante/Alacant,2022M05,3.69,Alicante/Alacant,2022-05-01
Comunitat Valenciana,Alicante/Alacant,2022M04,3.55,Alicante/Alacant,2022-04-01
Comunitat Valenciana,Alicante/Alacant,2022M03,3.66,Alicante/Alacant,2022-03-01
Comunitat Valenciana,Alicante/Alacant,2022M02,2.81,Alicante/Alacant,2022-02-01
Comunitat Valenciana,Alicante/Alacant,2022M01,2.95,Alicante/Alacant,2022-01-01
Comunitat Valenciana,Castellón/Castelló,2026M03,2.97,Castellón/Castelló,2026-03-01
Comunitat Valenciana,Castellón/Castelló,2026M02,2.73,Castellón/Castelló,2026-02-01
Comunitat Valenciana,Castellón/Castelló,2026M01,1.87,Castellón/Castelló,2026-01-01
Comunitat Valenciana,Castellón/Castelló,2025M12,1.91,Castellón/Castelló,2025-12-01
Comunitat Valenciana,Castellón/Castelló,2025M11,2.32,Castellón/Castelló,2025-11-01
Comunitat Valenciana,Castellón/Castelló,2025M10,2.66,Castellón/Castelló,2025-10-01
Comunitat Valenciana,Castellón/Castelló,2025M09,3.34,Castellón/Castelló,2025-09-01
Comunitat Valenciana,Castellón/Castelló,2025M08,3.49,Castellón/Castelló,2025-08-01
Comunitat Valenciana,Castellón/Castelló,2025M07,3.65,Castellón/Castelló,2025-07-01
Comunitat Valenciana,Castellón/Castelló,2025M06,3.01,Castellón/Castelló,2025-06-01
Comunitat Valenciana,Castellón/Castelló,2025M05,2.84,Castellón/Castelló,2025-05-01
Comunitat Valenciana,Castellón/Castelló,2025M04,2.73,Castellón/Castelló,2025-04-01
Comunitat Valenciana,Castellón/Castelló,2025M03,3.18,Castellón/Castelló,2025-03-01
Comunitat Valenciana,Castellón/Castelló,2025M02,2.64,Castellón/Castelló,2025-02-01
Comunitat Valenciana,Castellón/Castelló,2025M01,1.75,Castellón/Castelló,2025-01-01
Comunitat Valenciana,Castellón/Castelló,2024M12,1.98,Castellón/Castelló,2024-12-01
Comunitat Valenciana,Castellón/Castelló,2024M11,2.68,Castellón/Castelló,2024-11-01
Comunitat Valenciana,Castellón/Castelló,2024M10,2.73,Castellón/Castelló,2024-10-01
Comunitat Valenciana,Castellón/Castelló,2024M09,3.41,Castellón/Castelló,2024-09-01
Comunitat Valenciana,Castellón/Castelló,2024M08,3.66,Castellón/Castelló,2024-08-01
Comunitat Valenciana,Castellón/Castelló,2024M07,3.57,Castellón/Castelló,2024-07-01
Comunitat Valenciana,Castellón/Castelló,2024M06,3.05,Castellón/Castelló,2024-06-01
Comunitat Valenciana,Castellón/Castelló,2024M05,2.72,Castellón/Castelló,2024-05-01
Comunitat Valenciana,Castellón/Castelló,2024M04,2.64,Castellón/Castelló,2024-04-01
Comunitat Valenciana,Castellón/Castelló,2024M03,2.67,Castellón/Castelló,2024-03-01
Comunitat Valenciana,Castellón/Castelló,2024M02,2.34,Castellón/Castelló,2024-02-01
Comunitat Valenciana,Castellón/Castelló,2024M01,1.81,Castellón/Castelló,2024-01-01
Comunitat Valenciana,Castellón/Castelló,2023M12,1.93,Castellón/Castelló,2023-12-01
Comunitat Valenciana,Castellón/Castelló,2023M11,2.13,Castellón/Castelló,2023-11-01
Comunitat Valenciana,Castellón/Castelló,2023M10,2.67,Castellón/Castelló,2023-10-01
Comunitat Valenciana,Castellón/Castelló,2023M09,3.22,Castellón/Castelló,2023-09-01
Comunitat Valenciana,Castellón/Castelló,2023M08,3.58,Castellón/Castelló,2023-08-01
Comunitat Valenciana,Castellón/Castelló,2023M07,3.36,Castellón/Castelló,2023-07-01
Comunitat Valenciana,Castellón/Castelló,2023M06,2.91,Castellón/Castelló,2023-06-01
Comunitat Valenciana,Castellón/Castelló,2023M05,2.81,Castellón/Castelló,2023-05-01
Comunitat Valenciana,Castellón/Castelló,2023M04,2.62,Castellón/Castelló,2023-04-01
Comunitat Valenciana,Castellón/Castelló,2023M03,2.64,Castellón/Castelló,2023-03-01
Comunitat Valenciana,Castellón/Castelló,2023M02,2.16,Castellón/Castelló,2023-02-01
Comunitat Valenciana,Castellón/Castelló,2023M01,1.83,Castellón/Castelló,2023-01-01
Comunitat Valenciana,Castellón/Castelló,2022M12,1.99,Castellón/Castelló,2022-12-01
Comunitat Valenciana,Castellón/Castelló,2022M11,2.15,Castellón/Castelló,2022-11-01
Comunitat Valenciana,Castellón/Castelló,2022M10,2.58,Castellón/Castelló,2022-10-01
Comunitat Valenciana,Castellón/Castelló,2022M09,3.37,Castellón/Castelló,2022-09-01
Comunitat Valenciana,Castellón/Castelló,2022M08,3.72,Castellón/Castelló,2022-08-01
Comunitat Valenciana,Castellón/Castelló,2022M07,3.47,Castellón/Castelló,2022-07-01
Comunitat Valenciana,Castellón/Castelló,2022M06,2.91,Castellón/Castelló,2022-06-01
Comunitat Valenciana,Castellón/Castelló,2022M05,2.65,Castellón/Castelló,2022-05-01
Comunitat Valenciana,Castellón/Castelló,2022M04,2.67,Castellón/Castelló,2022-04-01
Comunitat Valenciana,Castellón/Castelló,2022M03,2.54,Castellón/Castelló,2022-03-01
Comunitat Valenciana,Castellón/Castelló,2022M02,1.9,Castellón/Castelló,2022-02-01
Comunitat Valenciana,Castellón/Castelló,2022M01,1.87,Castellón/Castelló,2022-01-01
Comunitat Valenciana,Valencia/València,2026M03,2.29,Valencia/València,2026-03-01
Comunitat Valenciana,Valencia/València,2026M02,2.2,Valencia/València,2026-02-01
Comunitat Valenciana,Valencia/València,2026M01,2.06,Valencia/València,2026-01-01
Comunitat Valenciana,Valencia/València,2025M12,2.09,Valencia/València,2025-12-01
Comunitat Valenciana,Valencia/València,2025M11,2.21,Valencia/València,2025-11-01
Comunitat Valenciana,Valencia/València,2025M10,2.3,Valencia/València,2025-10-01
Comunitat Valenciana,Valencia/València,2025M09,2.61,Valencia/València,2025-09-01
Comunitat Valenciana,Valencia/València,2025M08,2.75,Valencia/València,2025-08-01
Comunitat Valenciana,Valencia/València,2025M07,2.6,Valencia/València,2025-07-01
Comunitat Valenciana,Valencia/València,2025M06,2.41,Valencia/València,2025-06-01
Comunitat Valenciana,Valencia/València,2025M05,2.36,Valencia/València,2025-05-01
Comunitat Valenciana,Valencia/València,2025M04,2.35,Valencia/València,2025-04-01
Comunitat Valenciana,Valencia/València,2025M03,2.27,Valencia/València,2025-03-01
Comunitat Valenciana,Valencia/València,2025M02,2.04,Valencia/València,2025-02-01
Comunitat Valenciana,Valencia/València,2025M01,2.07,Valencia/València,2025-01-01
Comunitat Valenciana,Valencia/València,2024M12,2.17,Valencia/València,2024-12-01
Comunitat Valenciana,Valencia/València,2024M11,2.5,Valencia/València,2024-11-01
Comunitat Valenciana,Valencia/València,2024M10,2.26,Valencia/València,2024-10-01
Comunitat Valenciana,Valencia/València,2024M09,2.62,Valencia/València,2024-09-01
Comunitat Valenciana,Valencia/València,2024M08,2.71,Valencia/València,2024-08-01
Comunitat Valenciana,Valencia/València,2024M07,2.61,Valencia/València,2024-07-01
Comunitat Valenciana,Valencia/València,2024M06,2.41,Valencia/València,2024-06-01
Comunitat Valenciana,Valencia/València,2024M05,2.43,Valencia/València,2024-05-01
Comunitat Valenciana,Valencia/València,2024M04,2.41,Valencia/València,2024-04-01
Comunitat Valenciana,Valencia/València,2024M03,2.36,Valencia/València,2024-03-01
Comunitat Valenciana,Valencia/València,2024M02,2.07,Valencia/València,2024-02-01
Comunitat Valenciana,Valencia/València,2024M01,2.02,Valencia/València,2024-01-01
Comunitat Valenciana,Valencia/València,2023M12,2.02,Valencia/València,2023-12-01
Comunitat Valenciana,Valencia/València,2023M11,2.05,Valencia/València,2023-11-01
Comunitat Valenciana,Valencia/València,2023M10,2.22,Valencia/València,2023-10-01
Comunitat Valenciana,Valencia/València,2023M09,2.44,Valencia/València,2023-09-01
Comunitat Valenciana,Valencia/València,2023M08,2.75,Valencia/València,2023-08-01
Comunitat Valenciana,Valencia/València,2023M07,2.67,Valencia/València,2023-07-01
Comunitat Valenciana,Valencia/València,2023M06,2.33,Valencia/València,2023-06-01
Comunitat Valenciana,Valencia/València,2023M05,2.3,Valencia/València,2023-05-01
Comunitat Valenciana,Valencia/València,2023M04,2.38,Valencia/València,2023-04-01
Comunitat Valenciana,Valencia/València,2023M03,2.17,Valencia/València,2023-03-01
Comunitat Valenciana,Valencia/València,2023M02,2.02,Valencia/València,2023-02-01
Comunitat Valenciana,Valencia/València,2023M01,1.97,Valencia/València,2023-01-01
Comunitat Valenciana,Valencia/València,2022M12,2.11,Valencia/València,2022-12-01
Comunitat Valenciana,Valencia/València,2022M11,2.07,Valencia/València,2022-11-01
Comunitat Valenciana,Valencia/València,2022M10,2.2,Valencia/València,2022-10-01
Comunitat Valenciana,Valencia/València,2022M09,2.53,Valencia/València,2022-09-01
Comunitat Valenciana,Valencia/València,2022M08,2.8,Valencia/València,2022-08-01
Comunitat Valenciana,Valencia/València,2022M07,2.55,Valencia/València,2022-07-01
Comunitat Valenciana,Valencia/València,2022M06,2.37,Valencia/València,2022-06-01
Comunitat Valenciana,Valencia/València,2022M05,2.37,Valencia/València,2022-05-01
Comunitat Valenciana,Valencia/València,2022M04,2.36,Valencia/València,2022-04-01
Comunitat Valenciana,Valencia/València,2022M03,2.13,Valencia/València,2022-03-01
Comunitat Valenciana,Valencia/València,2022M02,1.95,Valencia/València,2022-02-01
Comunitat Valenciana,Valencia/València,2022M01,1.99,Valencia/València,2022-01-01
Extremadura,,2026M03,1.77,Total comunidad autónoma,2026-03-01
Extremadura,,2026M02,1.69,Total comunidad autónoma,2026-02-01
Extremadura,,2026M01,1.62,Total comunidad autónoma,2026-01-01
Extremadura,,2025M12,1.72,Total comunidad autónoma,2025-12-01
Extremadura,,2025M11,1.82,Total comunidad autónoma,2025-11-01
Extremadura,,2025M10,1.85,Total comunidad autónoma,2025-10-01
Extremadura,,2025M09,1.78,Total comunidad autónoma,2025-09-01
Extremadura,,2025M08,1.64,Total comunidad autónoma,2025-08-01
Extremadura,,2025M07,1.71,Total comunidad autónoma,2025-07-01
Extremadura,,2025M06,1.74,Total comunidad autónoma,2025-06-01
Extremadura,,2025M05,1.84,Total comunidad autónoma,2025-05-01
Extremadura,,2025M04,1.78,Total comunidad autónoma,2025-04-01
Extremadura,,2025M03,1.86,Total comunidad autónoma,2025-03-01
Extremadura,,2025M02,1.66,Total comunidad autónoma,2025-02-01
Extremadura,,2025M01,1.71,Total comunidad autónoma,2025-01-01
Extremadura,,2024M12,1.73,Total comunidad autónoma,2024-12-01
Extremadura,,2024M11,1.87,Total comunidad autónoma,2024-11-01
Extremadura,,2024M10,1.86,Total comunidad autónoma,2024-10-01
Extremadura,,2024M09,1.77,Total comunidad autónoma,2024-09-01
Extremadura,,2024M08,1.62,Total comunidad autónoma,2024-08-01
Extremadura,,2024M07,1.67,Total comunidad autónoma,2024-07-01
Extremadura,,2024M06,1.77,Total comunidad autónoma,2024-06-01
Extremadura,,2024M05,1.82,Total comunidad autónoma,2024-05-01
Extremadura,,2024M04,1.85,Total comunidad autónoma,2024-04-01
Extremadura,,2024M03,1.85,Total comunidad autónoma,2024-03-01
Extremadura,,2024M02,1.81,Total comunidad autónoma,2024-02-01
Extremadura,,2024M01,1.71,Total comunidad autónoma,2024-01-01
Extremadura,,2023M12,1.74,Total comunidad autónoma,2023-12-01
Extremadura,,2023M11,1.86,Total comunidad autónoma,2023-11-01
Extremadura,,2023M10,1.93,Total comunidad autónoma,2023-10-01
Extremadura,,2023M09,1.79,Total comunidad autónoma,2023-09-01
Extremadura,,2023M08,1.74,Total comunidad autónoma,2023-08-01
Extremadura,,2023M07,1.71,Total comunidad autónoma,2023-07-01
Extremadura,,2023M06,1.79,Total comunidad autónoma,2023-06-01
Extremadura,,2023M05,1.91,Total comunidad autónoma,2023-05-01
Extremadura,,2023M04,1.98,Total comunidad autónoma,2023-04-01
Extremadura,,2023M03,1.85,Total comunidad autónoma,2023-03-01
Extremadura,,2023M02,1.76,Total comunidad autónoma,2023-02-01
Extremadura,,2023M01,1.73,Total comunidad autónoma,2023-01-01
Extremadura,,2022M12,1.75,Total comunidad autónoma,2022-12-01
Extremadura,,2022M11,1.82,Total comunidad autónoma,2022-11-01
Extremadura,,2022M10,1.91,Total comunidad autónoma,2022-10-01
Extremadura,,2022M09,1.77,Total comunidad autónoma,2022-09-01
Extremadura,,2022M08,1.71,Total comunidad autónoma,2022-08-01
Extremadura,,2022M07,1.61,Total comunidad autónoma,2022-07-01
Extremadura,,2022M06,1.7,Total comunidad autónoma,2022-06-01
Extremadura,,2022M05,1.85,Total comunidad autónoma,2022-05-01
Extremadura,,2022M04,1.86,Total comunidad autónoma,2022-04-01
Extremadura,,2022M03,1.85,Total comunidad autónoma,2022-03-01
Extremadura,,2022M02,1.71,Total comunidad autónoma,2022-02-01
Extremadura,,2022M01,1.75,Total comunidad autónoma,2022-01-01
Extremadura,Badajoz,2026M03,1.68,Badajoz,2026-03-01
Extremadura,Badajoz,2026M02,1.71,Badajoz,2026-02-01
Extremadura,Badajoz,2026M01,1.58,Badajoz,2026-01-01
Extremadura,Badajoz,2025M12,1.68,Badajoz,2025-12-01
Extremadura,Badajoz,2025M11,1.76,Badajoz,2025-11-01
Extremadura,Badajoz,2025M10,1.74,Badajoz,2025-10-01
Extremadura,Badajoz,2025M09,1.72,Badajoz,2025-09-01
Extremadura,Badajoz,2025M08,1.58,Badajoz,2025-08-01
Extremadura,Badajoz,2025M07,1.62,Badajoz,2025-07-01
Extremadura,Badajoz,2025M06,1.65,Badajoz,2025-06-01
Extremadura,Badajoz,2025M05,1.8,Badajoz,2025-05-01
Extremadura,Badajoz,2025M04,1.71,Badajoz,2025-04-01
Extremadura,Badajoz,2025M03,1.83,Badajoz,2025-03-01
Extremadura,Badajoz,2025M02,1.58,Badajoz,2025-02-01
Extremadura,Badajoz,2025M01,1.74,Badajoz,2025-01-01
Extremadura,Badajoz,2024M12,1.69,Badajoz,2024-12-01
Extremadura,Badajoz,2024M11,1.86,Badajoz,2024-11-01
