,periodo,provincia,viajeros_total,viajeros_esp,viajeros_ext,pernoc_total,pernoc_esp,pernoc_ext,estancia_media_total,estancia_media_esp,estancia_media_ext,year,month,iso_date,estancia_media_esp,estancia_media_ext
536,2018M08,17 Girona,602949,269553,333396,2353056,827076,1525980,3.902578825,3.068324226,4.577079509,2018,8,8/1/2018,-3.068324226,4.577079509
537,2018M08,46 Valencia/València,347479,190038,157440,965252,546735,418517,2.777871468,2.876977236,2.658263465,2018,8,8/1/2018,-2.876977236,2.658263465
538,2018M08,28 Madrid,957909,481301,476607,1925198,854666,1070532,2.009792162,1.775741168,2.24615249,2018,8,8/1/2018,-1.775741168,2.24615249
539,2018M07,29 Málaga,604564,238218,366346,2434957,756131,1678826,4.027624867,3.174113627,4.582624077,2018,7,7/1/2018,-3.174113627,4.582624077
540,2018M07,41 Sevilla,277315,113274,164041,535405,193739,341666,1.930674504,1.710357187,2.082808566,2018,7,7/1/2018,-1.710357187,2.082808566
541,2018M07,"07 Balears, Illes",1760514,176438,1584076,10737783,749173,9988610,6.099231815,4.246097779,6.305638113,2018,7,7/1/2018,-4.246097779,6.305638113
542,2018M07,08 Barcelona,1276405,304812,971593,3731837,630143,3101694,2.923709168,2.067316904,3.192379937,2018,7,7/1/2018,-2.067316904,3.192379937
543,2018M07,17 Girona,535175,212065,323110,2054023,525316,1528707,3.838039893,2.477146158,4.731227755,2018,7,7/1/2018,-2.477146158,4.731227755
544,2018M07,46 Valencia/València,330578,183869,146709,885966,507312,378654,2.680051304,2.75909479,2.580986852,2018,7,7/1/2018,-2.75909479,2.580986852
545,2018M07,28 Madrid,1087738,516910,570828,2113266,861847,1251419,1.942807919,1.667305721,2.192287344,2018,7,7/1/2018,-1.667305721,2.192287344
546,2018M06,29 Málaga,583174,191045,392129,2143372,450927,1692444,3.675355897,2.36031825,4.316038855,2018,6,6/1/2018,-2.36031825,4.316038855
547,2018M06,41 Sevilla,319482,136459,183022,601158,224179,376978,1.881664695,1.642830447,2.059741452,2018,6,6/1/2018,-1.642830447,2.059741452
548,2018M06,"07 Balears, Illes",1645012,172865,1472147,9338251,620301,8717950,5.676706918,3.588355075,5.921928992,2018,6,6/1/2018,-3.588355075,5.921928992
549,2018M06,08 Barcelona,1227638,305445,922193,3285923,561250,2724673,2.676622099,1.837483017,2.954558319,2018,6,6/1/2018,-1.837483017,2.954558319
550,2018M06,17 Girona,474327,189588,284740,1444913,363336,1081578,3.046238144,1.916450408,3.798475802,2018,6,6/1/2018,-1.916450408,3.798475802
551,2018M06,46 Valencia/València,325626,191110,134516,752541,431857,320684,2.311059313,2.259729998,2.383984061,2018,6,6/1/2018,-2.259729998,2.383984061
552,2018M06,28 Madrid,1128276,575242,553034,2188747,963585,1225162,1.939903889,1.675095003,2.215346615,2018,6,6/1/2018,-1.675095003,2.215346615
553,2018M05,29 Málaga,560577,157499,403078,1976864,355660,1621204,3.526480751,2.258173068,4.022060246,2018,5,5/1/2018,-2.258173068,4.022060246
554,2018M05,41 Sevilla,331862,139364,192498,654278,243081,411197,1.971536361,1.744216584,2.136110505,2018,5,5/1/2018,-1.744216584,2.136110505
555,2018M05,"07 Balears, Illes",1393844,159954,1233891,7439429,544398,6895031,5.337346934,3.403465996,5.588038976,2018,5,5/1/2018,-3.403465996,5.588038976
556,2018M05,08 Barcelona,1184359,281616,902743,3138502,558243,2580259,2.649958332,1.982284387,2.858243154,2018,5,5/1/2018,-1.982284387,2.858243154
557,2018M05,17 Girona,404463,153373,251090,1177827,356994,820832,2.912076012,2.327619594,3.269074834,2018,5,5/1/2018,-2.327619594,3.269074834
558,2018M05,46 Valencia/València,298195,162052,136143,666494,330598,335896,2.235094485,2.040073557,2.46722931,2018,5,5/1/2018,-2.040073557,2.46722931
559,2018M05,28 Madrid,1101406,562675,538731,2188981,939310,1249670,1.987442415,1.669365086,2.319654893,2018,5,5/1/2018,-1.669365086,2.319654893
560,2018M04,29 Málaga,507835,164400,343435,1717154,423034,1294120,3.381322674,2.573199513,3.768165737,2018,4,4/1/2018,-2.573199513,3.768165737
561,2018M04,41 Sevilla,320263,140144,180120,638320,258936,379384,1.993111911,1.847642425,2.106284699,2018,4,4/1/2018,-1.847642425,2.106284699
562,2018M04,"07 Balears, Illes",554074,94236,459838,2834734,372892,2461842,5.116164989,3.957001571,5.353715874,2018,4,4/1/2018,-3.957001571,5.353715874
563,2018M04,08 Barcelona,1033594,279387,754207,2562124,570182,1991942,2.478849529,2.040832251,2.641107813,2018,4,4/1/2018,-2.040832251,2.641107813
564,2018M04,17 Girona,312658,133797,178862,870870,319586,551284,2.785375714,2.388588683,3.082175085,2018,4,4/1/2018,-2.388588683,3.082175085
565,2018M04,46 Valencia/València,293522,164020,129502,679056,361983,317074,2.313475651,2.206944275,2.448410063,2018,4,4/1/2018,-2.206944275,2.448410063
566,2018M04,28 Madrid,1041419,520285,521134,2082360,876416,1205943,1.999541011,1.684492153,2.314074691,2018,4,4/1/2018,-1.684492153,2.314074691
567,2018M03,29 Málaga,406317,170075,236241,1419426,432625,986801,3.493395551,2.543730707,4.177094577,2018,3,3/1/2018,-2.543730707,4.177094577
568,2018M03,41 Sevilla,277166,136839,140326,557879,253424,304455,2.012797385,1.851986641,2.169626441,2018,3,3/1/2018,-1.851986641,2.169626441
569,2018M03,"07 Balears, Illes",269771,89468,180302,1290879,331686,959193,4.7850918,3.707314347,5.319924349,2018,3,3/1/2018,-3.707314347,5.319924349
570,2018M03,08 Barcelona,922330,271688,650642,2186758,508266,1678492,2.370906292,1.870770884,2.579747388,2018,3,3/1/2018,-1.870770884,2.579747388
571,2018M03,17 Girona,258312,145530,112782,610990,303199,307791,2.36531791,2.083412355,2.729079108,2018,3,3/1/2018,-2.083412355,2.729079108
572,2018M03,46 Valencia/València,283915,172764,111151,629345,369352,259993,2.21666696,2.137899099,2.339097264,2018,3,3/1/2018,-2.137899099,2.339097264
573,2018M03,28 Madrid,1030103,564073,466030,2003045,955408,1047637,1.944509433,1.693766587,2.248003347,2018,3,3/1/2018,-1.693766587,2.248003347
574,2018M02,29 Málaga,290259,131998,158261,929302,279108,650194,3.201630268,2.114486583,4.108365295,2018,2,2/1/2018,-2.114486583,4.108365295
575,2018M02,41 Sevilla,245786,126248,119538,461219,216248,244971,1.876506392,1.71288258,2.049314862,2018,2,2/1/2018,-1.71288258,2.049314862
576,2018M02,"07 Balears, Illes",147818,64600,83217,588429,194180,394248,3.980766889,3.005882353,4.737589675,2018,2,2/1/2018,-3.005882353,4.737589675
577,2018M02,08 Barcelona,755389,237784,517605,1732268,392529,1339739,2.293213166,1.650779699,2.588342462,2018,2,2/1/2018,-1.650779699,2.588342462
578,2018M02,17 Girona,130698,81907,48791,260932,148637,112295,1.996449831,1.814704482,2.301551516,2018,2,2/1/2018,-1.814704482,2.301551516
579,2018M02,46 Valencia/València,220329,127512,92817,459260,234780,224480,2.084428287,1.841238472,2.418522469,2018,2,2/1/2018,-1.841238472,2.418522469
580,2018M02,28 Madrid,906604,530705,375898,1730383,891220,839162,1.908642583,1.679313366,2.232419433,2018,2,2/1/2018,-1.679313366,2.232419433
581,2018M01,29 Málaga,242989,98656,144332,787257,222341,564916,3.239887402,2.253699724,3.914003825,2018,1,1/1/2018,-2.253699724,3.914003825
582,2018M01,41 Sevilla,222017,110493,111525,428328,190027,238301,1.929257669,1.719810305,2.136749608,2018,1,1/1/2018,-1.719810305,2.136749608
583,2018M01,"07 Balears, Illes",65301,27144,38157,223454,64477,158976,3.421907781,2.375368406,4.16636528,2018,1,1/1/2018,-2.375368406,4.16636528
584,2018M01,08 Barcelona,699330,227550,471780,1614169,396027,1218142,2.308164958,1.740395517,2.582012803,2018,1,1/1/2018,-1.740395517,2.582012803
585,2018M01,17 Girona,113123,64875,48248,202556,114872,87683,1.790581933,1.770666667,1.817339579,2018,1,1/1/2018,-1.770666667,1.817339579
586,2018M01,46 Valencia/València,174867,91056,83811,353556,165283,188273,2.021856611,1.81517967,2.246399637,2018,1,1/1/2018,-1.81517967,2.246399637
587,2018M01,28 Madrid,864607,514887,349721,1747430,896539,850891,2.021068532,1.741234484,2.433056637,2018,1,1/1/2018,-1.741234484,2.433056637
588,2017M12,29 Málaga,268346,132491,135854,778632,304007,474625,2.901597192,2.294548309,3.493640231,2017,12,12/1/2017,-2.294548309,3.493640231
589,2017M12,41 Sevilla,238708,136418,102290,476507,265052,211455,1.996192,1.942940081,2.067210871,2017,12,12/1/2017,-1.942940081,2.067210871
590,2017M12,"07 Balears, Illes",70151,33277,36874,238590,91163,147427,3.40109193,2.739519788,3.998128763,2017,12,12/1/2017,-2.739519788,3.998128763
591,2017M12,08 Barcelona,696256,254121,442135,1533177,436820,1096358,2.202030575,1.718944912,2.479690592,2017,12,12/1/2017,-1.718944912,2.479690592
592,2017M12,17 Girona,126352,86266,40087,237483,160710,76773,1.87953495,1.862958755,1.915159528,2017,12,12/1/2017,-1.862958755,1.915159528
593,2017M12,46 Valencia/València,187851,116578,71273,379047,223360,155688,2.017806666,1.915970423,2.184389601,2017,12,12/1/2017,-1.915970423,2.184389601
594,2017M12,28 Madrid,964076,602508,361568,1940509,1064621,875888,2.012817454,1.766982347,2.422471015,2017,12,12/1/2017,-1.766982347,2.422471015
595,2017M11,29 Málaga,291393,122339,169054,969598,266323,703276,3.327458106,2.176926409,4.160067197,2017,11,11/1/2017,-2.176926409,4.160067197
596,2017M11,41 Sevilla,263472,134054,129417,511635,236866,274769,1.941895154,1.766944664,2.12312911,2017,11,11/1/2017,-1.766944664,2.12312911
597,2017M11,"07 Balears, Illes",116628,46724,69905,448812,156305,292508,3.848235415,3.345282938,4.184364495,2017,11,11/1/2017,-3.345282938,4.184364495
598,2017M11,08 Barcelona,761807,260061,501747,1710988,454147,1256841,2.245959935,1.74630952,2.504929775,2017,11,11/1/2017,-1.74630952,2.504929775
599,2017M11,17 Girona,121522,69412,52110,263592,130107,133486,2.169088725,1.874416527,2.561619651,2017,11,11/1/2017,-1.874416527,2.561619651
600,2017M11,46 Valencia/València,228563,132318,96245,481369,247793,233576,2.106067036,1.872708173,2.426889709,2017,11,11/1/2017,-1.872708173,2.426889709
601,2017M11,28 Madrid,971224,541722,429502,1938635,932832,1005803,1.996074026,1.721975478,2.341788862,2017,11,11/1/2017,-1.721975478,2.341788862
602,2017M10,29 Málaga,529461,158966,370495,1994345,368102,1626243,3.766745804,2.315602078,4.389379074,2017,10,10/1/2017,-2.315602078,4.389379074
603,2017M10,41 Sevilla,326630,128858,197772,638114,237270,400845,1.953629489,1.841329215,2.026803592,2017,10,10/1/2017,-1.841329215,2.026803592
604,2017M10,"07 Balears, Illes",1007285,134237,873049,6168244,410747,5757497,6.123633331,3.05986427,6.59470087,2017,10,10/1/2017,-3.05986427,6.59470087
605,2017M10,08 Barcelona,1051127,290202,760925,2732889,574848,2158040,2.599960804,1.980854715,2.836074515,2017,10,10/1/2017,-1.980854715,2.836074515
606,2017M10,17 Girona,301836,114987,186849,915311,236921,678390,3.032477902,2.060415525,3.630685741,2017,10,10/1/2017,-2.060415525,3.630685741
607,2017M10,46 Valencia/València,271107,143188,127920,589564,288632,300931,2.174654288,2.01575551,2.352493746,2017,10,10/1/2017,-2.01575551,2.352493746
608,2017M10,28 Madrid,1100288,532131,568157,2184448,919497,1264950,1.98534202,1.727952328,2.22640925,2017,10,10/1/2017,-1.727952328,2.22640925
609,2017M09,29 Málaga,576893,164335,412558,2213173,428440,1784732,3.836366536,2.607113518,4.326014766,2017,9,9/1/2017,-2.607113518,4.326014766
610,2017M09,41 Sevilla,305515,116989,188525,590913,201224,389689,1.934153806,1.72002496,2.067041506,2017,9,9/1/2017,-1.72002496,2.067041506
611,2017M09,"07 Balears, Illes",1553939,151182,1402757,9242703,616259,8626444,5.947918805,4.076272308,6.149635325,2017,9,9/1/2017,-4.076272308,6.149635325
612,2017M09,08 Barcelona,1160933,284372,876561,3293441,560773,2732668,2.836891535,1.971969814,3.117487545,2017,9,9/1/2017,-1.971969814,3.117487545
613,2017M09,17 Girona,440049,165839,274211,1566209,406305,1159904,3.559169547,2.449996684,4.229968893,2017,9,9/1/2017,-2.449996684,4.229968893
614,2017M09,46 Valencia/València,289970,157052,132918,741398,396734,344664,2.556809325,2.526131472,2.593057374,2017,9,9/1/2017,-2.526131472,2.593057374
615,2017M09,28 Madrid,1071837,518868,552969,2125666,872362,1253304,1.983198938,1.681279246,2.266499569,2017,9,9/1/2017,-1.681279246,2.266499569
616,2017M08,29 Málaga,615915,247717,368198,2606782,837983,1768799,4.232372974,3.382823948,4.803934296,2017,8,8/1/2017,-3.382823948,4.803934296
617,2017M08,41 Sevilla,291910,106002,185908,571794,192129,379665,1.958802371,1.812503538,2.042219808,2017,8,8/1/2017,-1.812503538,2.042219808
618,2017M08,"07 Balears, Illes",1732706,201011,1531695,10839522,911072,9928450,6.255834515,4.532448473,6.482001965,2017,8,8/1/2017,-4.532448473,6.482001965
619,2017M08,08 Barcelona,1208097,264482,943615,3962711,687283,3275427,3.280126513,2.598600283,3.471147661,2017,8,8/1/2017,-2.598600283,3.471147661
620,2017M08,17 Girona,571528,242893,328635,2375783,790547,1585236,4.15689695,3.254712981,4.823698024,2017,8,8/1/2017,-3.254712981,4.823698024
621,2017M08,46 Valencia/València,340646,192748,147898,936020,547496,388524,2.747779219,2.840475647,2.626972643,2017,8,8/1/2017,-2.840475647,2.626972643
622,2017M08,28 Madrid,956166,478174,477992,1966960,842081,1124879,2.057132339,1.761034686,2.353342734,2017,8,8/1/2017,-1.761034686,2.353342734
623,2017M07,29 Málaga,600442,232613,367828,2476361,707649,1768712,4.12423015,3.042173051,4.808530074,2017,7,7/1/2017,-3.042173051,4.808530074
624,2017M07,41 Sevilla,261291,106433,154858,502479,198184,304295,1.923062792,1.862054062,1.964993736,2017,7,7/1/2017,-1.862054062,1.964993736
625,2017M07,"07 Balears, Illes",1781881,190036,1591845,10677426,805712,9871714,5.992221703,4.239786146,6.201429159,2017,7,7/1/2017,-4.239786146,6.201429159
626,2017M07,08 Barcelona,1323082,331122,991960,3938045,701386,3236659,2.976417939,2.118210207,3.262892657,2017,7,7/1/2017,-2.118210207,3.262892657
627,2017M07,17 Girona,542420,205349,337071,2170571,575254,1595317,4.001642639,2.801347949,4.732881203,2017,7,7/1/2017,-2.801347949,4.732881203
628,2017M07,46 Valencia/València,332273,194681,137592,881417,521420,359997,2.652689204,2.678330191,2.616409384,2017,7,7/1/2017,-2.678330191,2.616409384
629,2017M07,28 Madrid,1041379,511157,530222,2073274,846413,1226861,1.990892845,1.655876766,2.313862873,2017,7,7/1/2017,-1.655876766,2.313862873
630,2017M06,29 Málaga,572988,186214,386774,2162259,429937,1732322,3.773654946,2.308832848,4.478899823,2017,6,6/1/2017,-2.308832848,4.478899823
631,2017M06,41 Sevilla,317037,135232,181806,563611,216386,347225,1.777745184,1.600109442,1.909865461,2017,6,6/1/2017,-1.600109442,1.909865461
632,2017M06,"07 Balears, Illes",1563138,178385,1384753,9420349,702774,8717575,6.026562594,3.939647392,6.295400696,2017,6,6/1/2017,-3.939647392,6.295400696
633,2017M06,08 Barcelona,1208727,316551,892176,3408451,639503,2768948,2.819868341,2.02022107,3.103589426,2017,6,6/1/2017,-2.02022107,3.103589426
634,2017M06,17 Girona,463417,198063,265354,1558770,414844,1143926,3.363644407,2.094505284,4.310943117,2017,6,6/1/2017,-2.094505284,4.310943117
635,2017M06,46 Valencia/València,299797,178121,121676,710858,421397,289461,2.371131132,2.36579067,2.378949012,2017,6,6/1/2017,-2.36579067,2.378949012
636,2017M06,28 Madrid,1072991,536784,536206,2162892,898539,1264354,2.015759685,1.673930296,2.357963171,2017,6,6/1/2017,-1.673930296,2.357963171
637,2017M05,29 Málaga,553665,156748,396917,1954812,356038,1598774,3.530676492,2.271403782,4.027980661,2017,5,5/1/2017,-2.271403782,4.027980661
638,2017M05,41 Sevilla,324284,127760,196524,631275,240076,391199,1.946673286,1.879117095,1.99059148,2017,5,5/1/2017,-1.879117095,1.99059148
639,2017M05,"07 Balears, Illes",1333964,143630,1190334,7422865,497317,6925548,5.564516734,3.462486946,5.81815524,2017,5,5/1/2017,-3.462486946,5.81815524
640,2017M05,08 Barcelona,1181228,293849,887380,3113934,592240,2521694,2.6361837,2.015456918,2.841729586,2017,5,5/1/2017,-2.015456918,2.841729586
641,2017M05,17 Girona,361997,139153,222844,1060764,319609,741155,2.930311577,2.296817172,3.325891655,2017,5,5/1/2017,-2.296817172,3.325891655
642,2017M05,46 Valencia/València,282687,159837,122851,615254,327894,287359,2.176449571,2.051427392,2.339085559,2017,5,5/1/2017,-2.051427392,2.339085559
643,2017M05,28 Madrid,1102462,553773,548690,2168316,920437,1247879,1.96679432,1.662119677,2.274287849,2017,5,5/1/2017,-1.662119677,2.274287849
644,2017M04,29 Málaga,534549,191239,343311,1847771,516751,1331019,3.456691529,2.702121429,3.877006563,2017,4,4/1/2017,-2.702121429,3.877006563
645,2017M04,41 Sevilla,313277,133406,179871,636366,263964,372402,2.031320525,1.978651635,2.070383775,2017,4,4/1/2017,-1.978651635,2.070383775
646,2017M04,"07 Balears, Illes",571312,107073,464239,2954104,409113,2544992,5.17073683,3.820879213,5.482072812,2017,4,4/1/2017,-3.820879213,5.482072812
647,2017M04,08 Barcelona,1098098,305778,792320,2836675,664668,2172007,2.58326215,2.173694641,2.741325475,2017,4,4/1/2017,-2.173694641,2.741325475
648,2017M04,17 Girona,369211,160376,208835,1052044,409758,642286,2.849438397,2.554983289,3.075566835,2017,4,4/1/2017,-2.554983289,3.075566835
649,2017M04,46 Valencia/València,276139,168033,108105,653645,383251,270394,2.367086866,2.280807937,2.50121641,2017,4,4/1/2017,-2.280807937,2.50121641
650,2017M04,28 Madrid,1067032,536729,530303,2165634,943240,1222393,2.029586742,1.757385943,2.305084075,2017,4,4/1/2017,-1.757385943,2.305084075
651,2017M03,29 Málaga,362153,136572,225581,1281601,362027,919573,3.538838557,2.650814223,4.076464773,2017,3,3/1/2017,-2.650814223,4.076464773
652,2017M03,41 Sevilla,275613,137742,137871,521947,242820,279127,1.893767711,1.762861001,2.024551936,2017,3,3/1/2017,-1.762861001,2.024551936
653,2017M03,"07 Balears, Illes",248405,81237,167168,1215890,342116,873775,4.894788752,4.211332275,5.226927402,2017,3,3/1/2017,-4.211332275,5.226927402
654,2017M03,08 Barcelona,934431,296450,637981,2296420,601531,1694890,2.457559734,2.029114522,2.656646515,2017,3,3/1/2017,-2.029114522,2.656646515
655,2017M03,17 Girona,210208,111232,98976,451406,215531,235875,2.147425407,1.937670814,2.383153492,2017,3,3/1/2017,-1.937670814,2.383153492
656,2017M03,46 Valencia/València,244898,154701,90197,537533,322875,214658,2.194926051,2.087090581,2.379879597,2017,3,3/1/2017,-2.087090581,2.379879597
657,2017M03,28 Madrid,983876,527856,456020,1894658,882747,1011910,1.925708118,1.672325407,2.219003552,2017,3,3/1/2017,-1.672325407,2.219003552
658,2017M02,29 Málaga,281267,122933,158333,919408,277793,641615,3.268808641,2.259710574,4.052313794,2017,2,2/1/2017,-2.259710574,4.052313794
659,2017M02,41 Sevilla,232531,123524,109007,424395,208505,215891,1.825111491,1.687971568,1.980524187,2017,2,2/1/2017,-1.687971568,1.980524187
660,2017M02,"07 Balears, Illes",129922,54662,75260,522678,167520,355159,4.023013808,3.064651861,4.719093808,2017,2,2/1/2017,-3.064651861,4.719093808
661,2017M02,08 Barcelona,749671,244330,505341,1755346,433692,1321654,2.341488466,1.77502558,2.615370611,2017,2,2/1/2017,-1.77502558,2.615370611
662,2017M02,17 Girona,126731,76325,50406,245987,129765,116222,1.941016799,1.700163773,2.305717573,2017,2,2/1/2017,-1.700163773,2.305717573
663,2017M02,46 Valencia/València,196501,119494,77007,385182,207130,178052,1.960203765,1.733392472,2.312153441,2017,2,2/1/2017,-1.733392472,2.312153441
664,2017M02,28 Madrid,887678,512811,374867,1692260,862468,829793,1.906389479,1.681843798,2.213566412,2017,2,2/1/2017,-1.681843798,2.213566412
665,2017M01,29 Málaga,223154,90312,132842,737402,198720,538682,3.304453427,2.200372044,4.055057888,2017,1,1/1/2017,-2.200372044,4.055057888
666,2017M01,41 Sevilla,217888,108185,109702,396212,182936,213277,1.818420473,1.690955308,1.944148694,2017,1,1/1/2017,-1.690955308,1.944148694
667,2017M01,"07 Balears, Illes",55727,23268,32458,224756,55492,169263,4.033161663,2.384906309,5.214831475,2017,1,1/1/2017,-2.384906309,5.214831475
668,2017M01,08 Barcelona,692906,229810,463096,1615020,415025,1199995,2.330792344,1.805948392,2.59124458,2017,1,1/1/2017,-1.805948392,2.59124458
669,2017M01,17 Girona,99604,61070,38534,181407,111341,70066,1.821282278,1.823170133,1.818290341,2017,1,1/1/2017,-1.823170133,1.818290341
670,2017M01,46 Valencia/València,155411,92346,63065,301443,161548,139895,1.939650347,1.749377342,2.218266868,2017,1,1/1/2017,-1.749377342,2.218266868
671,2017M01,28 Madrid,847583,485984,361600,1691367,856283,835084,1.995517843,1.761957184,2.309413717,2017,1,1/1/2017,-1.761957184,2.309413717
