apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+
8023971,Private room,300.0,True,0,0,0,245,85,5,2,Barcelona,2017-10-07,True
8024531,Entire home/apt,1390.0,True,19,35,65,325,88,189,526,Sevilla,2018-08-27,True
8025186,Entire home/apt,850.0,True,0,0,0,152,80,2,6,Barcelona,2018-09-11,True
8031140,Entire home/apt,570.0,True,25,55,68,119,91,88,155,Madrid,2020-07-17,True
8038456,Entire home/apt,730.0,True,27,57,87,87,80,4,8,Valencia,2019-11-30,True
8045300,Entire home/apt,1800.0,True,0,0,0,0,,0,,Mallorca,2018-08-21,
8065307,Entire home/apt,400.0,True,24,54,84,138,96,182,328,Sevilla,2020-10-29,True
8069248,Private room,240.0,True,9,39,69,69,84,101,284,Barcelona,2018-09-11,True
8074942,Entire home/apt,4000.0,True,11,37,54,301,95,21,136,Barcelona,2017-12-09,True
8075920,Entire home/apt,1200.0,True,0,0,0,0,92,12,31,Madrid,2019-03-08,True
8099214,Entire home/apt,1000.0,False,12,21,51,312,93,42,225,Barcelona,2017-04-08,True
8099448,Private room,250.0,True,29,59,89,364,100,4,17,Barcelona,2018-02-07,True
8105067,Private room,270.0,True,24,51,81,356,92,134,265,Madrid,2019-11-09,True
8109509,Entire home/apt,530.0,True,0,0,0,0,90,2,7,Barcelona,2018-01-17,True
8142940,Entire home/apt,2250.0,True,0,0,9,284,98,10,28,Girona,2019-05-29,True
8158709,Entire home/apt,390.0,True,28,58,65,65,95,122,203,Madrid,2020-08-25,True
8181779,Entire home/apt,1100.0,True,11,41,71,161,90,12,39,Barcelona,2019-02-06,True
8187321,Entire home/apt,710.0,False,2,10,40,315,87,60,265,Barcelona,2017-08-06,True
8201621,Entire home/apt,520.0,False,0,0,0,0,90,2,11,Madrid,2017-03-06,True
8207999,Private room,490.0,True,0,0,0,0,90,2,6,Barcelona,2018-09-11,True
8215329,Entire home/apt,1450.0,True,7,37,67,342,97,13,3,Girona,2019-07-29,True
8215716,Entire home/apt,950.0,True,30,60,90,365,80,1,9,Barcelona,2020-05-11,True
8215879,Entire home/apt,950.0,True,3,10,23,278,80,2,9,Barcelona,2018-04-12,True
8216543,Entire home/apt,1200.0,False,0,2,22,285,85,5,27,Barcelona,2017-07-06,True
8257847,Entire home/apt,990.0,False,6,36,66,68,86,33,148,Barcelona,2017-08-06,True
8260073,Entire home/apt,1750.0,True,0,0,0,154,98,28,5,Girona,2020-05-28,True
8271873,Private room,190.0,True,0,0,0,189,98,301,48,Barcelona,2020-11-06,True
8287073,Entire home/apt,1200.0,False,0,0,0,0,93,7,43,Barcelona,2017-02-09,True
8290927,Private room,400.0,True,0,0,0,0,,0,,Barcelona,2017-10-07,
8299987,Entire home/apt,1390.0,False,4,7,18,280,94,10,226,Barcelona,2017-08-06,True
8303125,Hotel room,1860.0,True,0,0,2,229,90,4,6,Madrid,2021-01-12,True
8316352,Private room,550.0,True,4,9,9,16,97,21,49,Madrid,2019-04-11,True
8317251,Entire home/apt,2000.0,True,30,60,90,365,,0,,Mallorca,2020-11-08,
8338269,Entire home/apt,990.0,True,4,7,7,165,98,50,14,Menorca,2018-09-28,True
8345529,Private room,400.0,False,6,22,46,130,95,4,69,Barcelona,2017-04-08,True
8352016,Entire home/apt,750.0,True,0,0,1,244,99,203,312,Girona,2021-01-31,True
8352449,Entire home/apt,490.0,True,25,50,80,80,89,58,164,Sevilla,2018-08-27,True
8370275,Private room,300.0,True,24,54,84,359,92,24,71,Madrid,2018-07-10,True
8380683,Private room,240.0,True,16,46,76,351,97,220,533,Valencia,2019-03-31,True
8382715,Private room,100.0,True,0,0,0,1,90,418,656,Malaga,2020-12-30,True
8402787,Entire home/apt,990.0,True,5,26,42,310,92,210,458,Madrid,2019-07-10,True
8405250,Private room,1260.0,True,12,26,39,299,78,16,34,Madrid,2019-07-10,False
8405901,Entire home/apt,1000.0,True,13,43,73,348,100,2,6,Barcelona,2019-05-14,True
8414213,Entire home/apt,2620.0,True,4,14,29,296,100,1,5,Sevilla,2018-12-21,True
8418514,Private room,500.0,True,13,43,73,348,98,170,261,Madrid,2021-02-09,True
8432486,Private room,290.0,False,30,60,90,358,89,45,28,Barcelona,2017-02-09,True
8442992,Entire home/apt,690.0,True,5,35,50,50,97,41,118,Girona,2018-07-31,True
8452768,Entire home/apt,1100.0,True,20,50,62,65,91,30,81,Sevilla,2018-10-18,True
8455978,Entire home/apt,810.0,True,0,16,28,103,97,44,83,Madrid,2020-03-17,True
8482861,Private room,200.0,True,0,0,0,246,81,16,5,Madrid,2018-05-14,True
8491814,Entire home/apt,800.0,True,8,36,66,341,93,90,181,Girona,2020-01-31,True
8517585,Entire home/apt,690.0,True,3,4,32,37,98,87,212,Madrid,2019-03-08,True
8521963,Private room,120.0,True,0,0,0,228,96,5,11,Barcelona,2019-09-17,True
8528333,Entire home/apt,550.0,True,2,5,14,219,92,205,476,Madrid,2019-04-11,True
8544919,Private room,530.0,True,15,45,75,350,97,80,128,Mallorca,2021-02-11,True
8548754,Entire home/apt,1290.0,True,26,53,83,338,95,12,45,Girona,2018-11-26,True
8551651,Private room,450.0,True,0,0,8,283,94,11,27,Madrid,2019-02-06,True
8553863,Entire home/apt,910.0,True,0,8,38,291,90,12,28,Barcelona,2019-04-10,True
8560924,Private room,500.0,True,30,60,90,365,,0,,Barcelona,2017-09-12,
8577709,Entire home/apt,800.0,False,5,14,23,277,86,41,25,Barcelona,2017-03-06,True
8579303,Private room,500.0,True,1,1,1,10,86,149,608,Barcelona,2017-10-07,True
8598604,Entire home/apt,1020.0,True,30,60,90,365,,0,,Mallorca,2019-10-28,
8605416,Entire home/apt,2390.0,True,30,60,90,365,100,1,3,Mallorca,2021-01-16,True
8606569,Private room,260.0,True,28,58,88,88,100,5,9,Valencia,2020-09-28,True
8620038,Private room,350.0,True,1,1,1,1,95,21,55,Barcelona,2020-06-13,True
8625967,Private room,350.0,True,0,0,0,0,81,41,63,Barcelona,2021-02-09,True
8649608,Private room,250.0,True,15,45,75,350,99,14,72,Madrid,2018-05-14,True
8659814,Entire home/apt,1150.0,True,30,60,90,365,93,19,74,Barcelona,2017-11-13,True
8659944,Private room,290.0,True,9,31,55,326,97,111,398,Madrid,2018-01-17,True
8665229,Private room,330.0,True,4,4,4,4,74,41,169,Barcelona,2017-10-07,False
8678755,Entire home/apt,460.0,True,14,31,58,317,91,40,111,Sevilla,2018-09-22,True
8679279,Entire home/apt,900.0,True,29,59,89,89,95,36,109,Girona,2019-08-31,True
8682598,Private room,290.0,True,17,47,77,345,98,45,163,Sevilla,2019-04-27,True
8687968,Entire home/apt,1300.0,True,30,53,81,258,,0,,Barcelona,2018-06-09,
8697956,Private room,320.0,True,8,36,66,341,82,9,136,Madrid,2019-04-11,True
8699662,Private room,590.0,True,0,0,0,0,80,1,2,Mallorca,2019-02-17,True
8708285,Entire home/apt,950.0,False,7,37,67,342,90,7,37,Barcelona,2017-05-07,True
8713265,Private room,200.0,True,18,45,73,348,78,117,26,Barcelona,2019-09-17,False
8728121,Entire home/apt,900.0,False,0,0,0,0,100,1,6,Madrid,2017-04-08,True
8732880,Private room,400.0,True,0,0,0,0,95,11,4,Madrid,2018-01-17,True
8747669,Entire home/apt,730.0,True,30,57,87,362,,0,,Barcelona,2018-04-12,
8749646,Private room,620.0,True,5,5,5,5,84,9,37,Barcelona,2017-11-13,True
8753004,Private room,200.0,True,0,0,0,0,80,2,7,Madrid,2018-01-17,True
8755195,Entire home/apt,800.0,True,3,20,36,179,92,53,148,Madrid,2018-10-10,True
8785365,Entire home/apt,640.0,True,0,0,10,184,80,1,3,Mallorca,2019-06-27,True
8796971,Private room,180.0,True,30,60,90,365,40,2,3,Madrid,2020-08-25,False
8842446,Entire home/apt,350.0,False,0,1,5,261,91,35,167,Barcelona,2017-07-06,True
8858054,Entire home/apt,500.0,True,0,0,0,0,97,37,6,Madrid,2020-12-17,True
8874708,Private room,590.0,True,0,0,0,0,80,1,2,Barcelona,2019-12-10,True
8878941,Private room,620.0,True,30,60,90,365,60,1,75,Madrid,2018-01-17,False
8893111,Entire home/apt,1950.0,True,0,0,0,120,79,15,28,Valencia,2020-05-31,False
8893392,Entire home/apt,700.0,True,0,4,9,9,84,212,376,Madrid,2020-06-13,True
8923152,Private room,550.0,False,16,46,76,76,93,36,267,Barcelona,2017-07-06,True
8931118,Entire home/apt,2470.0,False,11,40,70,345,95,49,327,Barcelona,2017-02-09,True
8933347,Entire home/apt,1000.0,True,8,34,58,324,81,29,83,Barcelona,2018-10-10,True
8933966,Entire home/apt,1200.0,True,21,21,21,225,95,56,102,Mallorca,2020-11-08,True
8938744,Private room,260.0,True,0,0,0,0,,0,,Barcelona,2019-06-07,
8938905,Private room,420.0,True,5,35,65,340,87,53,201,Mallorca,2018-09-18,True
8949091,Entire home/apt,1900.0,True,22,35,45,268,100,1,1,Mallorca,2018-04-18,True
8953520,Private room,250.0,True,0,14,44,319,90,43,77,Barcelona,2020-12-16,True
8978429,Shared room,100.0,False,24,54,84,359,95,8,47,Barcelona,2017-06-05,True
8979120,Private room,440.0,True,0,0,0,0,96,26,53,Madrid,2020-11-06,True
8979204,Private room,350.0,True,0,0,0,0,100,7,31,Barcelona,2017-10-07,True
8981681,Hotel room,1800.0,True,17,27,35,197,100,8,15,Sevilla,2020-02-29,True
9012509,Private room,120.0,True,0,0,0,0,100,1,3,Barcelona,2018-11-07,True
9020920,Entire home/apt,1000.0,True,5,32,62,330,69,7,33,Barcelona,2018-01-17,False
9021581,Entire home/apt,1100.0,True,27,57,87,177,90,23,67,Girona,2018-10-20,True
9022672,Private room,240.0,True,8,33,56,327,95,163,547,Madrid,2018-04-12,True
9040814,Private room,450.0,False,2,4,13,274,92,38,463,Barcelona,2017-04-08,True
9071819,Private room,170.0,True,6,19,39,241,94,342,759,Malaga,2019-10-31,True
9103409,Entire home/apt,900.0,True,6,18,37,277,95,152,373,Valencia,2019-02-28,True
9106139,Entire home/apt,250.0,True,1,1,1,1,84,34,61,Girona,2020-12-31,True
9109924,Entire home/apt,450.0,True,0,0,0,0,95,4,18,Madrid,2018-01-17,True
9122183,Private room,200.0,True,0,5,17,228,100,154,347,Sevilla,2019-07-29,True
9122315,Entire home/apt,1380.0,True,6,29,59,258,100,2,13,Mallorca,2018-09-18,True
9124283,Entire home/apt,590.0,True,26,52,82,357,90,29,93,Girona,2018-11-26,True
9124729,Entire home/apt,1450.0,True,22,49,79,345,94,225,446,Sevilla,2019-12-31,True
9124815,Entire home/apt,690.0,True,9,31,61,336,91,27,9,Girona,2018-07-31,True
9126438,Entire home/apt,2000.0,True,28,46,59,130,75,4,12,Girona,2020-04-30,False
9127476,Entire home/apt,750.0,True,10,15,26,106,94,75,23,Madrid,2018-10-10,True
9128910,Entire home/apt,520.0,True,29,55,82,349,95,452,832,Madrid,2020-05-14,True
9136431,Entire home/apt,840.0,True,0,0,0,70,87,125,206,Valencia,2020-11-10,True
9150241,Private room,500.0,False,18,40,70,345,94,23,177,Barcelona,2017-04-08,True
9154907,Private room,220.0,True,0,0,0,0,,0,,Barcelona,2017-12-09,
9161264,Entire home/apt,1080.0,True,2,19,49,232,,0,,Barcelona,2019-06-07,
9169934,Private room,450.0,True,23,53,83,173,94,27,6,Barcelona,2019-11-09,True
9224274,Entire home/apt,1850.0,False,30,60,90,365,60,4,53,Barcelona,2017-02-09,False
9224648,Entire home/apt,850.0,False,14,26,53,320,94,54,332,Madrid,2017-03-06,True
9225333,Entire home/apt,1190.0,True,0,21,44,231,100,2,7,Girona,2019-02-19,True
9250389,Entire home/apt,990.0,True,0,0,0,227,96,120,236,Barcelona,2020-10-12,True
9256471,Private room,180.0,True,30,60,90,344,96,5,43,Valencia,2020-05-31,True
9257391,Private room,200.0,True,0,0,0,0,,0,,Girona,2019-06-30,
9273634,Private room,360.0,False,30,60,90,361,73,15,122,Barcelona,2017-01-04,False
9273891,Entire home/apt,670.0,True,12,25,39,238,84,11,3,Mallorca,2018-11-20,True
9278829,Entire home/apt,690.0,True,26,53,81,124,91,102,349,Sevilla,2018-04-21,True
9288970,Entire home/apt,750.0,True,17,40,70,345,96,5,16,Mallorca,2018-08-21,True
9298157,Entire home/apt,670.0,True,16,41,71,108,92,50,206,Malaga,2017-11-25,True
9306092,Entire home/apt,710.0,True,14,30,60,335,95,62,24,Madrid,2018-04-12,True
9308102,Entire home/apt,950.0,True,7,26,34,303,97,69,154,Madrid,2019-10-16,True
9311615,Entire home/apt,560.0,True,0,0,0,0,,0,,Madrid,2020-08-25,
9312047,Entire home/apt,2600.0,True,29,59,89,294,98,10,22,Mallorca,2020-01-29,True
9320429,Entire home/apt,1750.0,True,0,0,0,0,,0,,Mallorca,2018-09-18,
9324193,Entire home/apt,800.0,True,18,48,78,353,83,6,16,Girona,2019-08-31,True
9324575,Entire home/apt,350.0,True,0,0,0,159,78,21,72,Madrid,2018-07-10,False
9358770,Private room,490.0,True,5,9,33,308,97,31,65,Barcelona,2020-01-10,True
9359210,Private room,290.0,True,0,0,0,0,,0,,Madrid,2019-12-10,
9367812,Private room,300.0,True,23,53,83,174,94,145,233,Madrid,2021-02-09,True
9377811,Entire home/apt,1100.0,True,16,35,38,290,86,8,6,Barcelona,2018-05-14,True
9380158,Entire home/apt,950.0,False,4,11,21,252,100,9,92,Barcelona,2017-04-08,True
9385154,Entire home/apt,640.0,True,4,12,34,306,97,299,619,Madrid,2019-11-09,True
9385786,Entire home/apt,1500.0,True,30,31,31,31,100,1,3,Girona,2019-08-31,True
9398921,Entire home/apt,690.0,True,3,11,19,116,91,102,481,Barcelona,2017-09-12,True
9419502,Entire home/apt,800.0,True,0,0,0,0,80,1,4,Barcelona,2018-08-14,True
