apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,first_review_date,last_review_date,number_of_reviews,reviews_per_month,city,insert_date,price_missing,reviews 80+
23316307,Entire home/apt,,True,25,41,54,179,,,,0,,Mallorca,2018-04-18,True,
23316957,Entire home/apt,,True,23,46,76,210,,,,0,,Mallorca,2018-11-20,True,
23320935,Entire home/apt,990.0,True,16,35,58,309,,,,0,,Malaga,2019-12-31,False,
23321053,Entire home/apt,,True,30,60,90,365,,,,0,,Mallorca,2019-08-31,True,
23321702,Entire home/apt,900.0,True,14,42,70,197,100,2018-03-18,2018-04-09,2,0.87,Malaga,2018-05-27,False,True
23322353,Entire home/apt,930.0,True,8,18,48,65,86,2018-02-17,2018-08-26,42,6.2,Barcelona,2018-09-11,False,True
23322783,Private room,230.0,True,0,2,32,307,100,2019-03-01,2020-02-29,7,0.42,Madrid,2020-07-17,False,True
23322844,Entire home/apt,690.0,True,0,0,0,0,100,2018-05-11,2018-08-16,4,0.86,Malaga,2018-09-29,False,True
23330596,Entire home/apt,2970.0,True,5,26,49,313,,,,0,,Mallorca,2018-08-21,False,
23330644,Entire home/apt,3280.0,True,1,18,25,176,,,,0,,Mallorca,2018-08-21,False,
23330718,Entire home/apt,1230.0,True,6,11,11,39,,,,0,,Mallorca,2018-04-18,False,
23330747,Entire home/apt,1110.0,True,1,1,1,133,,,,0,,Mallorca,2018-10-17,False,
23331113,Entire home/apt,1110.0,True,12,42,72,105,,,,0,,Girona,2018-08-30,False,
23333582,Private room,700.0,True,5,32,62,337,92,2018-02-20,2018-07-03,21,4.56,Barcelona,2018-07-10,False,True
23337902,Private room,520.0,True,3,3,7,7,95,2018-03-04,2019-02-13,13,1.07,Barcelona,2019-03-08,False,True
23340047,Entire home/apt,2400.0,True,2,12,42,75,,2019-01-12,2019-01-12,1,0.13,Mallorca,2019-08-31,False,
23346158,Private room,250.0,True,0,0,0,0,,2018-02-25,2018-03-09,7,0.74,Barcelona,2018-12-10,False,
23351415,Private room,280.0,True,1,29,59,334,98,2018-02-25,2019-02-01,12,0.99,Valencia,2019-02-28,False,True
23357217,Private room,600.0,True,29,59,89,364,,,,0,,Mallorca,2019-11-28,False,
23364851,Entire home/apt,1150.0,True,21,29,36,187,100,2018-08-16,2019-03-25,2,0.28,Mallorca,2019-03-25,False,True
23375485,Entire home/apt,800.0,True,4,16,37,270,98,2018-03-25,2018-09-09,10,1.53,Madrid,2018-10-10,False,True
23383411,Entire home/apt,600.0,True,0,0,0,0,,,,0,,Malaga,2018-08-29,False,
23383791,Entire home/apt,350.0,True,0,0,0,0,90,2018-03-01,2018-10-23,2,0.06,Barcelona,2020-10-12,False,True
23384782,Entire home/apt,1410.0,True,30,58,88,363,93,2018-06-03,2020-08-31,30,1.0,Girona,2020-11-28,False,True
23384962,Entire home/apt,530.0,True,0,0,1,1,60,2018-09-01,2018-09-01,1,0.62,Girona,2018-10-20,False,False
23384964,Entire home/apt,550.0,True,24,54,84,147,100,2018-07-02,2019-08-23,3,0.2,Valencia,2019-09-30,False,True
23386015,Entire home/apt,1500.0,True,5,27,56,216,,,,0,,Mallorca,2018-12-18,False,
23387130,Private room,390.0,True,30,60,90,114,,2018-05-22,2018-05-22,1,0.62,Barcelona,2018-07-10,False,
23390169,Private room,1000.0,True,0,0,0,0,100,2018-02-27,2018-02-27,1,0.18,Barcelona,2018-08-14,False,True
23393491,Entire home/apt,340.0,True,0,0,0,211,40,2018-09-15,2018-09-15,1,0.07,Girona,2019-11-30,False,False
23396271,Entire home/apt,720.0,True,20,48,49,49,100,2018-03-31,2018-04-15,3,4.34,Sevilla,2018-04-21,False,True
23398301,Entire home/apt,450.0,True,12,36,66,66,100,2018-03-04,2018-05-03,4,1.71,Madrid,2018-05-14,False,True
23408262,Entire home/apt,1290.0,True,21,46,76,331,93,2018-07-08,2019-10-18,18,0.63,Girona,2020-11-28,False,True
23408456,Private room,600.0,True,29,59,89,364,,,,0,,Valencia,2020-10-24,False,
23409834,Private room,400.0,True,3,31,61,336,80,2018-04-13,2019-05-05,11,0.84,Madrid,2019-05-14,False,True
23414182,Entire home/apt,4280.0,True,0,22,49,49,,,,0,,Girona,2018-07-31,False,
23418298,Private room,300.0,True,0,0,0,30,98,2018-03-10,2018-11-19,12,1.33,Madrid,2018-12-10,False,True
23428341,Entire home/apt,1000.0,True,0,0,0,0,,,,0,,Mallorca,2018-11-20,False,
23430077,Entire home/apt,500.0,True,4,5,5,5,100,2018-03-18,2018-07-17,3,0.18,Valencia,2019-07-31,False,True
23430471,Entire home/apt,250.0,True,0,0,0,250,100,2019-05-04,2019-05-04,1,0.06,Barcelona,2020-11-06,False,True
23430485,Entire home/apt,2200.0,True,14,34,64,339,100,2018-04-22,2018-06-13,3,0.64,Madrid,2018-09-11,False,True
23430836,Entire home/apt,1020.0,True,30,60,90,365,100,2018-05-21,2018-09-16,9,1.8,Girona,2018-10-20,False,True
23430919,Private room,200.0,True,25,55,85,168,97,2018-03-03,2018-06-14,13,1.79,Barcelona,2018-10-10,False,True
23431180,Entire home/apt,550.0,True,27,57,87,171,84,2018-03-04,2020-05-13,280,10.61,Madrid,2020-05-14,False,True
23432447,Entire home/apt,1280.0,True,0,0,0,1,80,2018-09-21,2018-09-21,1,0.06,Mallorca,2020-01-29,False,True
23432735,Entire home/apt,350.0,True,2,2,2,3,88,2018-04-05,2018-11-11,12,0.93,Valencia,2019-05-01,False,True
23433370,Entire home/apt,450.0,True,30,60,90,365,87,2018-03-04,2019-11-11,90,3.92,Valencia,2020-01-31,False,True
23441002,Entire home/apt,650.0,True,7,22,35,185,94,2018-04-01,2020-01-13,115,5.22,Malaga,2020-01-31,False,True
23443341,Entire home/apt,750.0,True,7,25,43,303,100,2018-03-26,2018-12-20,18,1.73,Madrid,2019-02-06,False,True
23444199,Private room,400.0,True,0,0,0,0,80,2018-03-29,2018-03-29,1,0.42,Barcelona,2018-06-09,False,True
23444560,Entire home/apt,2320.0,True,9,16,39,62,95,2018-08-11,2019-06-11,4,0.38,Mallorca,2019-06-27,False,True
23449765,Entire home/apt,950.0,True,29,59,89,269,87,2018-04-08,2018-12-16,14,1.51,Madrid,2019-01-14,False,True
23451516,Entire home/apt,750.0,True,0,16,46,136,94,2018-03-02,2020-02-09,83,3.51,Madrid,2020-02-18,False,True
23452584,Entire home/apt,650.0,True,21,48,78,349,88,2018-03-04,2019-07-09,41,2.37,Madrid,2019-08-12,False,True
23452792,Entire home/apt,3000.0,True,23,40,51,271,100,2018-04-15,2020-03-15,34,1.45,Girona,2020-03-26,False,True
23453334,Entire home/apt,850.0,True,4,24,54,57,98,2018-03-08,2018-09-09,24,3.68,Sevilla,2018-09-22,False,True
23457582,Entire home/apt,1000.0,True,8,10,19,294,93,2018-04-01,2018-10-14,6,0.49,Madrid,2019-04-11,False,True
23459443,Entire home/apt,1540.0,True,0,5,35,60,95,2018-03-23,2020-03-06,61,1.93,Madrid,2020-11-06,False,True
23464782,Entire home/apt,1800.0,True,2,7,37,312,100,2018-07-21,2019-06-15,3,0.27,Girona,2019-06-30,False,True
23465701,Private room,270.0,True,29,59,66,67,85,2018-03-22,2018-08-17,4,0.44,Malaga,2018-12-22,False,True
23466073,Entire home/apt,2000.0,True,24,24,43,264,100,2019-03-09,2019-03-09,1,1.9,Mallorca,2019-03-25,False,True
23471619,Entire home/apt,990.0,True,2,10,15,248,97,2018-03-18,2019-08-10,74,4.23,Valencia,2019-09-01,False,True
23473002,Private room,180.0,True,16,29,53,53,80,2018-03-27,2018-11-05,20,2.7,Madrid,2018-11-07,False,True
23478505,Private room,450.0,True,29,59,89,89,93,2018-03-05,2018-07-01,10,0.58,Madrid,2019-08-12,False,True
23478658,Entire home/apt,3000.0,True,0,22,52,158,97,2018-03-06,2019-09-09,10,0.4,Menorca,2020-03-26,False,True
23479016,Entire home/apt,1000.0,True,0,3,10,153,,,,0,,Barcelona,2018-04-12,False,
23490304,Private room,380.0,True,28,58,88,88,,,,0,,Madrid,2019-01-14,False,
23492482,Private room,210.0,True,0,0,0,0,100,2018-03-01,2018-03-01,1,0.72,Barcelona,2018-04-12,False,True
23498697,Private room,350.0,True,20,50,80,355,95,2018-03-18,2020-03-11,13,0.39,Valencia,2020-12-21,False,True
23499488,Entire home/apt,2750.0,True,29,42,42,42,97,2018-05-12,2018-10-31,8,0.87,Mallorca,2019-02-17,False,True
23505439,Private room,500.0,True,22,43,54,54,,,,0,,Sevilla,2018-11-22,False,
23508807,Entire home/apt,2850.0,True,0,20,50,233,,2018-05-14,2018-05-14,1,0.4,Mallorca,2018-07-29,False,
23512540,Private room,170.0,True,17,47,77,352,88,2018-05-10,2019-09-27,75,4.49,Sevilla,2019-09-30,False,True
23512897,Entire home/apt,1800.0,True,5,35,65,220,,,,0,,Barcelona,2018-04-12,False,
23514318,Entire home/apt,770.0,True,30,60,90,202,88,2018-03-11,2019-06-04,12,0.7,Madrid,2019-08-12,False,True
23516656,Entire home/apt,600.0,True,26,33,33,33,97,2018-03-19,2020-08-14,18,0.58,Valencia,2020-10-24,False,True
23521153,Entire home/apt,650.0,True,0,6,36,311,,,,0,,Barcelona,2019-06-07,False,
23523562,Entire home/apt,1800.0,True,29,49,79,80,100,2018-07-22,2018-08-12,2,0.18,Girona,2019-06-30,False,True
23523885,Private room,220.0,True,0,11,22,271,92,2018-03-02,2020-05-27,216,8.0,Valencia,2020-05-31,False,True
23531444,Entire home/apt,790.0,True,5,31,58,224,,,,0,,Madrid,2018-04-12,False,
23531958,Entire home/apt,,True,30,60,90,365,,,,0,,Mallorca,2019-02-17,True,
23532041,Entire home/apt,1100.0,True,29,59,89,364,93,2018-06-30,2020-08-10,6,0.2,Mallorca,2020-12-19,False,True
23533196,Entire home/apt,600.0,True,27,57,87,199,92,2018-07-07,2020-01-31,44,1.89,Barcelona,2020-06-13,False,True
23542535,Entire home/apt,1550.0,True,0,0,0,0,100,2018-08-06,2018-08-06,1,0.27,Menorca,2018-11-27,False,True
23543425,Entire home/apt,4000.0,True,21,43,46,151,100,2018-07-28,2018-07-28,1,0.36,Girona,2018-10-20,False,True
23543950,Entire home/apt,1800.0,True,22,50,74,147,,,,0,,Madrid,2019-01-14,False,
23551192,Entire home/apt,1180.0,True,4,7,18,97,,,,0,,Mallorca,2018-04-18,False,
23551418,Private room,130.0,True,29,59,89,364,100,2019-06-13,2019-06-13,1,0.06,Barcelona,2020-11-06,False,True
23552094,Entire home/apt,1860.0,True,7,14,14,14,,,,0,,Girona,2018-08-30,False,
23553008,Entire home/apt,450.0,True,0,0,0,158,100,2018-06-03,2018-08-22,2,0.25,Barcelona,2019-02-06,False,True
23554443,Entire home/apt,870.0,True,14,44,74,349,100,2018-04-23,2018-10-20,5,0.66,Madrid,2018-12-10,False,True
23560890,Entire home/apt,930.0,True,30,60,90,188,,,,0,,Valencia,2020-10-24,False,
23560898,Entire home/apt,800.0,True,14,16,46,285,88,2018-06-29,2019-10-14,17,0.94,Mallorca,2019-12-31,False,True
23561611,Entire home/apt,600.0,True,19,30,42,283,100,2018-04-01,2018-05-29,8,2.01,Sevilla,2018-07-31,False,True
23562718,Entire home/apt,1750.0,True,5,35,65,340,100,2018-05-01,2018-05-01,1,0.08,Madrid,2019-05-14,False,True
23569134,Entire home/apt,2300.0,True,14,29,45,177,,,,0,,Barcelona,2018-08-14,False,
23572337,Entire home/apt,590.0,True,0,0,0,0,94,2018-03-31,2019-06-09,23,0.87,Madrid,2020-06-13,False,True
23576111,Private room,3000.0,True,30,60,90,365,,2018-03-11,2018-03-11,1,0.03,Valencia,2021-02-20,False,
23581038,Entire home/apt,950.0,True,4,4,15,256,94,2018-04-06,2018-09-27,8,0.54,Mallorca,2019-06-27,False,True
23587347,Entire home/apt,500.0,True,0,0,0,0,95,2018-04-29,2018-08-18,4,0.51,Girona,2018-12-22,False,True
23587509,Entire home/apt,2520.0,True,7,19,24,197,,2019-06-23,2019-06-23,1,0.44,Mallorca,2019-08-31,False,
23588436,Entire home/apt,1880.0,True,30,60,90,365,67,2018-05-20,2018-09-23,3,0.42,Malaga,2018-12-22,False,False
23590761,Entire home/apt,740.0,True,3,4,4,131,100,2018-07-21,2018-09-25,2,0.15,Mallorca,2019-08-31,False,True
23593324,Entire home/apt,430.0,True,30,60,90,250,,,,0,,Girona,2018-04-21,False,
23595865,Private room,450.0,True,23,41,60,60,97,2018-03-04,2019-04-27,8,0.56,Barcelona,2019-05-14,False,True
23607513,Entire home/apt,950.0,True,30,58,61,61,100,2018-04-02,2018-08-17,4,0.68,Girona,2018-09-28,False,True
23608485,Private room,500.0,True,11,24,54,144,97,2018-03-10,2018-07-29,29,5.62,Barcelona,2018-08-14,False,True
23608630,Entire home/apt,1250.0,True,0,0,0,141,80,2018-08-10,2018-08-18,2,0.45,Girona,2018-12-22,False,True
23611031,Private room,230.0,True,30,60,90,365,96,2018-03-13,2020-03-21,5,0.18,Valencia,2020-06-30,False,True
23621094,Entire home/apt,2920.0,True,17,37,46,113,90,2018-04-07,2018-09-16,5,0.43,Mallorca,2019-03-25,False,True
23622335,Private room,350.0,True,5,5,33,33,,,,0,,Barcelona,2018-07-10,False,
23624042,Entire home/apt,930.0,True,26,53,83,175,,,,0,,Valencia,2020-10-24,False,
23624553,Entire home/apt,2500.0,True,28,58,88,352,99,2018-04-02,2020-08-15,32,0.97,Girona,2020-12-31,False,True
23628037,Entire home/apt,360.0,True,6,18,48,323,94,2018-04-01,2019-05-09,42,3.13,Madrid,2019-05-14,False,True
23630293,Entire home/apt,300.0,True,19,43,70,345,81,2018-03-19,2019-10-28,39,2.01,Valencia,2019-10-31,False,True
23635799,Entire home/apt,500.0,True,17,44,74,164,89,2018-03-18,2018-04-20,7,6.08,Malaga,2018-04-22,False,True
23635900,Entire home/apt,300.0,True,0,0,0,0,78,2018-03-31,2019-08-31,9,0.43,Girona,2019-12-31,False,False
23638684,Entire home/apt,1200.0,True,23,53,83,328,,,,0,,Girona,2019-02-19,False,
23647021,Entire home/apt,,True,2,25,51,326,90,2018-03-31,2018-07-02,3,0.76,Mallorca,2018-07-29,True,True
23648479,Private room,400.0,True,0,0,0,0,80,2018-03-15,2018-03-18,2,0.08,Barcelona,2020-05-11,False,True
23656535,Entire home/apt,600.0,True,5,5,5,241,93,2018-03-30,2018-08-14,8,1.0,Malaga,2018-11-27,False,True
23657557,Entire home/apt,1400.0,True,12,33,53,65,,,,0,,Madrid,2019-09-19,False,
23659238,Entire home/apt,650.0,True,2,18,31,296,100,2018-09-10,2018-09-10,1,0.09,Valencia,2019-07-31,False,True
23660787,Entire home/apt,650.0,True,18,48,78,98,97,2018-03-31,2018-08-19,13,2.62,Malaga,2018-08-29,False,True
23662297,Entire home/apt,700.0,True,4,11,25,179,86,2019-01-08,2020-01-15,7,0.55,Valencia,2020-01-31,False,True
23662466,Entire home/apt,630.0,True,3,7,11,11,,,,0,,Mallorca,2018-07-29,False,
23663209,Entire home/apt,2240.0,True,28,58,62,73,,,,0,,Mallorca,2019-08-31,False,
23663258,Entire home/apt,3070.0,True,30,53,83,353,90,2019-06-19,2019-08-17,2,0.18,Mallorca,2020-05-28,False,True
23663270,Entire home/apt,2800.0,True,30,60,90,365,,,,0,,Menorca,2020-06-30,False,
23667680,Entire home/apt,1250.0,True,29,59,89,364,,2019-01-06,2019-01-06,1,0.06,Girona,2020-04-30,False,
23668116,Entire home/apt,450.0,True,24,54,56,89,94,2018-03-31,2019-05-16,24,1.71,Valencia,2019-05-31,False,True
23672293,Entire home/apt,950.0,True,11,14,14,14,100,2018-03-31,2018-03-31,1,1.45,Sevilla,2018-04-21,False,True
23673316,Entire home/apt,2450.0,True,10,36,59,71,,,,0,,Mallorca,2018-09-18,False,
23673712,Entire home/apt,700.0,True,13,19,30,281,88,2018-04-22,2019-02-17,15,1.05,Malaga,2019-06-30,False,True
23675853,Entire home/apt,820.0,True,17,45,75,343,95,2018-06-28,2018-08-24,4,1.17,Madrid,2018-10-10,False,True
23675857,Entire home/apt,720.0,True,20,44,74,260,,,,0,,Madrid,2018-05-14,False,
23680492,Entire home/apt,1130.0,True,29,42,63,177,89,2018-05-13,2020-03-06,71,2.88,Malaga,2020-05-31,False,True
23681534,Entire home/apt,1400.0,True,1,1,1,1,90,2018-07-23,2019-04-14,2,0.07,Barcelona,2021-02-09,False,True
23681560,Entire home/apt,1000.0,True,0,0,0,95,,,,0,,Barcelona,2020-04-16,False,
23681570,Entire home/apt,1500.0,True,30,60,90,365,,,,0,,Barcelona,2018-10-10,False,
23683437,Entire home/apt,600.0,True,0,0,0,0,97,2018-03-19,2020-06-15,121,3.44,Valencia,2021-02-20,False,True
23685767,Entire home/apt,260.0,True,22,52,82,357,93,2018-03-11,2020-09-21,42,1.37,Valencia,2020-09-28,False,True
23690882,Entire home/apt,800.0,True,27,54,84,174,98,2018-04-22,2019-01-02,8,0.81,Sevilla,2019-02-18,False,True
23691705,Private room,250.0,True,9,9,18,18,91,2018-04-01,2018-06-25,18,5.47,Madrid,2018-07-10,False,True
23692786,Entire home/apt,1040.0,True,0,0,0,0,,,,0,,Mallorca,2019-03-25,False,
23693251,Private room,450.0,True,29,59,72,303,99,2018-04-01,2018-11-17,28,3.65,Mallorca,2018-11-20,False,True
23696598,Entire home/apt,620.0,True,16,16,16,224,96,2018-03-18,2020-02-20,14,0.46,Valencia,2020-09-28,False,True
23700889,Entire home/apt,1100.0,True,0,1,22,112,92,2018-04-09,2020-08-18,64,2.06,Valencia,2020-11-10,False,True
23703736,Entire home/apt,1260.0,True,0,0,0,0,88,2018-04-04,2019-12-20,8,0.25,Malaga,2020-11-30,False,True
23705486,Entire home/apt,600.0,True,3,11,41,105,100,2018-07-08,2018-07-08,1,1.32,Malaga,2018-07-31,False,True
23705809,Entire home/apt,480.0,True,4,16,37,252,99,2018-03-21,2019-06-23,28,1.61,Sevilla,2019-08-31,False,True
23707275,Entire home/apt,,True,30,60,90,270,,,,0,,Girona,2020-10-28,True,
23713086,Entire home/apt,1500.0,True,20,50,80,355,100,2018-08-15,2018-08-15,1,0.24,Girona,2018-12-22,False,True
23713242,Entire home/apt,750.0,True,26,56,79,322,100,2018-04-01,2018-04-01,1,1.52,Girona,2018-04-21,False,True
23713332,Entire home/apt,800.0,True,3,30,31,45,,2018-03-19,2018-03-19,1,0.23,Girona,2018-07-31,False,
23719759,Entire home/apt,1200.0,True,7,24,44,263,97,2018-03-25,2019-10-29,31,1.61,Malaga,2019-10-31,False,True
23721004,Entire home/apt,1000.0,True,21,51,77,167,96,2018-03-31,2020-03-15,82,3.15,Malaga,2020-05-31,False,True
23722178,Private room,280.0,True,19,49,79,79,97,2018-04-05,2019-05-11,24,1.81,Barcelona,2019-05-14,False,True
23723324,Private room,450.0,True,30,60,90,365,85,2018-04-10,2019-10-07,42,1.3,Barcelona,2020-12-16,False,True
23726136,Entire home/apt,500.0,True,30,47,77,349,95,2018-04-01,2020-03-08,77,3.23,Valencia,2020-03-26,False,True
23726971,Entire home/apt,1100.0,True,9,32,62,332,92,2018-03-19,2018-10-26,35,4.57,Madrid,2018-11-07,False,True
23727792,Private room,700.0,True,0,0,0,0,,,,0,,Madrid,2019-04-11,False,
23728063,Private room,600.0,True,0,0,0,0,,,,0,,Madrid,2021-02-09,False,
23739309,Entire home/apt,1000.0,True,0,0,0,0,97,2018-04-01,2020-01-04,20,0.81,Madrid,2020-04-17,False,True
23739530,Private room,350.0,True,0,0,0,0,,,,0,,Madrid,2019-11-09,False,
23744025,Entire home/apt,740.0,True,22,47,71,309,91,2018-06-26,2018-12-09,7,0.86,Valencia,2019-02-28,False,True
23744119,Entire home/apt,350.0,True,30,53,71,166,94,2018-04-02,2020-03-09,75,3.01,Valencia,2020-04-28,False,True
23744155,Entire home/apt,1040.0,True,19,39,45,253,,,,0,,Mallorca,2018-04-18,False,
23744978,Private room,1000.0,True,17,40,65,331,,,,0,,Malaga,2018-04-22,False,
23749559,Private room,300.0,True,29,59,89,89,90,2018-08-17,2019-10-22,4,0.24,Barcelona,2020-01-10,False,True
23757365,Entire home/apt,1000.0,True,0,0,0,258,100,2018-08-31,2018-08-31,1,0.07,Barcelona,2019-11-09,False,True
23757508,Entire home/apt,2440.0,True,15,23,36,170,,,,0,,Barcelona,2018-05-14,False,
23758038,Entire home/apt,2540.0,True,0,0,0,200,73,2018-06-08,2018-09-05,3,0.47,Mallorca,2018-12-18,False,False
23758120,Entire home/apt,,True,29,52,82,243,,,,0,,Girona,2018-11-26,True,
23759000,Private room,600.0,True,0,0,0,0,99,2018-04-03,2019-11-16,37,1.22,Barcelona,2020-10-12,False,True
23759217,Entire home/apt,500.0,True,11,41,45,182,,,,0,,Girona,2019-07-29,False,
23761249,Shared room,150.0,True,30,60,90,180,97,2018-04-02,2019-05-31,26,0.76,Barcelona,2021-02-09,False,True
23766788,Entire home/apt,650.0,True,0,0,11,11,97,2018-03-18,2018-12-30,8,0.59,Valencia,2019-05-01,False,True
23775258,Entire home/apt,750.0,True,7,9,9,70,,,,0,,Madrid,2018-04-12,False,
23775569,Entire home/apt,400.0,True,24,42,72,312,88,2018-03-24,2019-02-11,54,4.87,Malaga,2019-02-24,False,True
23776716,Entire home/apt,2000.0,True,28,56,73,158,92,2018-04-15,2019-07-15,28,1.81,Sevilla,2019-07-29,False,True
23782265,Entire home/apt,680.0,True,29,48,56,311,100,2018-04-29,2020-05-20,128,5.1,Valencia,2020-05-31,False,True
23782890,Entire home/apt,1200.0,True,0,0,0,0,84,2018-06-05,2019-07-08,47,3.57,Madrid,2019-07-10,False,True
23783093,Entire home/apt,650.0,True,0,0,0,0,84,2018-05-11,2018-07-15,10,0.31,Madrid,2021-01-12,False,True
23784003,Entire home/apt,1000.0,True,30,60,61,61,91,2018-04-02,2019-09-01,30,1.67,Girona,2019-09-30,False,True
23785508,Entire home/apt,640.0,True,23,53,83,173,94,2018-03-20,2018-11-26,32,3.67,Madrid,2018-12-10,False,True
23785933,Entire home/apt,700.0,True,0,0,0,70,100,2018-05-05,2018-05-05,1,0.24,Madrid,2018-09-11,False,True
23796558,Private room,400.0,True,23,44,44,44,77,2018-06-12,2018-08-27,6,2.0,Barcelona,2018-09-11,False,False
23797007,Private room,440.0,True,10,14,25,103,87,2018-04-02,2018-11-25,15,1.22,Barcelona,2019-04-10,False,True
23798204,Entire home/apt,2000.0,True,12,29,58,333,97,2018-03-31,2018-08-03,12,2.55,Mallorca,2018-08-21,False,True
23800192,Entire home/apt,800.0,True,30,60,90,365,98,2018-04-01,2019-11-17,13,0.42,Valencia,2020-10-24,False,True
23803074,Entire home/apt,1500.0,True,27,57,87,185,,,,0,,Girona,2018-04-21,False,
23810425,Private room,350.0,True,11,41,71,346,75,2018-04-07,2018-11-20,19,1.57,Barcelona,2019-04-10,False,False
23813227,Entire home/apt,420.0,True,22,24,54,145,95,2018-04-02,2019-11-21,61,3.06,Valencia,2019-11-30,False,True
23815177,Entire home/apt,1450.0,True,0,11,15,183,,,,0,,Mallorca,2019-08-31,False,
23815528,Entire home/apt,,True,29,52,82,301,,,,0,,Mallorca,2020-08-28,True,
23815892,Entire home/apt,1210.0,True,21,43,45,86,,,,0,,Mallorca,2018-04-18,False,
23817596,Entire home/apt,810.0,True,26,54,84,288,90,2018-08-10,2021-02-13,8,0.26,Sevilla,2021-02-27,False,True
23818160,Entire home/apt,1170.0,True,30,60,90,362,78,2018-05-01,2020-09-12,8,0.27,Mallorca,2020-10-21,False,False
23818961,Entire home/apt,1700.0,True,9,39,69,344,,,,0,,Girona,2018-07-31,False,
23821516,Entire home/apt,4220.0,True,12,12,26,121,,,,0,,Girona,2020-06-29,False,
23823065,Entire home/apt,1900.0,True,30,60,90,339,,,,0,,Girona,2019-12-31,False,
23824059,Entire home/apt,1800.0,True,24,24,24,24,100,2018-05-04,2018-06-25,4,0.65,Madrid,2018-11-07,False,True
23828193,Entire home/apt,860.0,True,27,57,87,362,99,2018-06-25,2020-10-18,34,1.21,Girona,2020-10-28,False,True
23839343,Entire home/apt,1090.0,True,1,16,29,99,100,2018-03-31,2019-05-12,45,3.22,Malaga,2019-05-30,False,True
23848930,Entire home/apt,950.0,True,10,23,36,240,99,2018-03-31,2020-02-17,89,3.87,Malaga,2020-02-29,False,True
23850453,Entire home/apt,310.0,True,11,34,64,249,95,2018-05-03,2019-11-22,124,6.54,Valencia,2019-11-30,False,True
23864280,Entire home/apt,890.0,True,0,20,42,317,98,2018-04-14,2018-07-28,12,3.38,Malaga,2018-07-31,False,True
23864535,Entire home/apt,,True,5,5,5,49,,,,0,,Mallorca,2020-09-19,True,
23869446,Entire home/apt,600.0,True,9,19,41,244,100,2018-04-23,2018-04-23,1,0.04,Valencia,2020-02-29,False,True
23872048,Entire home/apt,950.0,True,29,59,89,89,94,2018-04-01,2020-03-12,58,2.28,Madrid,2020-05-14,False,True
23872258,Entire home/apt,1410.0,True,30,60,85,354,100,2018-06-08,2020-03-06,3,0.12,Madrid,2020-06-13,False,True
23874678,Entire home/apt,580.0,True,2,8,13,192,93,2018-09-03,2019-03-05,32,5.23,Barcelona,2019-03-08,False,True
23874949,Entire home/apt,800.0,True,3,10,26,297,91,2018-05-04,2019-06-15,30,2.16,Malaga,2019-06-30,False,True
23875277,Entire home/apt,700.0,True,30,60,90,349,93,2018-05-06,2020-03-05,83,3.49,Valencia,2020-04-28,False,True
23877792,Entire home/apt,970.0,True,27,57,87,116,100,2018-03-29,2018-04-09,2,0.08,Sevilla,2020-04-30,False,True
23886908,Entire home/apt,850.0,True,18,46,76,108,95,2018-10-14,2019-08-21,4,0.3,Malaga,2019-11-30,False,True
23887963,Entire home/apt,950.0,True,19,40,46,291,99,2018-05-09,2020-02-15,53,2.2,Barcelona,2020-05-11,False,True
23888078,Entire home/apt,2000.0,True,0,0,27,117,,,,0,,Girona,2018-09-28,False,
23888185,Entire home/apt,1170.0,True,28,47,67,124,100,2018-06-30,2018-09-11,3,0.31,Mallorca,2019-04-24,False,True
23891218,Entire home/apt,500.0,True,25,55,83,358,87,2018-12-24,2019-08-18,3,0.33,Valencia,2019-09-30,False,True
23891422,Entire home/apt,1150.0,True,13,33,51,314,,,,0,,Malaga,2019-01-30,False,
23891537,Private room,1000.0,True,30,60,90,90,88,2018-03-24,2020-03-06,116,4.26,Sevilla,2020-06-29,False,True
23909862,Entire home/apt,3040.0,True,0,0,0,0,,,,0,,Mallorca,2020-12-19,False,
23909985,Entire home/apt,2040.0,True,22,52,82,354,98,2018-04-06,2020-02-02,41,1.82,Madrid,2020-02-18,False,True
23910202,Entire home/apt,2800.0,True,29,59,89,364,80,2018-07-27,2018-08-28,3,0.2,Menorca,2019-10-31,False,True
23910745,Entire home/apt,900.0,True,1,1,1,152,100,2018-08-10,2018-08-10,1,0.07,Menorca,2019-10-31,False,True
23910780,Entire home/apt,1350.0,True,17,42,72,155,97,2018-04-10,2019-11-17,70,3.49,Madrid,2019-12-10,False,True
23912031,Private room,220.0,True,0,0,0,0,94,2018-04-14,2018-10-15,13,1.57,Sevilla,2018-12-21,False,True
23913059,Entire home/apt,750.0,True,10,14,14,14,99,2018-04-13,2018-09-24,17,0.91,Sevilla,2019-10-30,False,True
23913151,Entire home/apt,800.0,True,2,22,52,327,,,,0,,Madrid,2018-04-12,False,
23914529,Entire home/apt,800.0,True,18,38,59,253,87,2018-05-21,2019-02-10,9,0.94,Barcelona,2019-03-08,False,True
23918793,Entire home/apt,1080.0,True,13,13,13,13,,,,0,,Girona,2019-08-31,False,
23921327,Entire home/apt,440.0,True,0,13,43,61,98,2018-04-02,2020-03-08,51,1.93,Madrid,2020-06-13,False,True
23922267,Private room,500.0,True,0,0,0,166,100,2018-04-22,2018-05-19,2,0.53,Barcelona,2018-08-14,False,True
