tipo,origen,pais,periodo,total,level,year,month,date,pais_final
Viajero,Total,Finlandia,2017M07,29405.0,country,2017,7,2017-07-01,finlandia
Viajero,Total,Finlandia,2017M08,21031.0,country,2017,8,2017-08-01,finlandia
Viajero,Total,Finlandia,2017M09,30099.0,country,2017,9,2017-09-01,finlandia
Viajero,Total,Finlandia,2017M10,47420.0,country,2017,10,2017-10-01,finlandia
Viajero,Total,Finlandia,2017M11,39600.0,country,2017,11,2017-11-01,finlandia
Viajero,Total,Finlandia,2017M12,32392.0,country,2017,12,2017-12-01,finlandia
Viajero,Total,Finlandia,2018M01,32732.0,country,2018,1,2018-01-01,finlandia
Viajero,Total,Finlandia,2018M02,35848.0,country,2018,2,2018-02-01,finlandia
Viajero,Total,Finlandia,2018M03,44830.0,country,2018,3,2018-03-01,finlandia
Viajero,Total,Finlandia,2018M04,41215.0,country,2018,4,2018-04-01,finlandia
Viajero,Total,Finlandia,2018M05,30571.0,country,2018,5,2018-05-01,finlandia
Viajero,Total,Finlandia,2018M06,35140.0,country,2018,6,2018-06-01,finlandia
Viajero,Total,Finlandia,2018M07,34959.0,country,2018,7,2018-07-01,finlandia
Viajero,Total,Finlandia,2018M08,22645.0,country,2018,8,2018-08-01,finlandia
Viajero,Total,Finlandia,2018M09,30326.0,country,2018,9,2018-09-01,finlandia
Viajero,Total,Finlandia,2018M10,48779.0,country,2018,10,2018-10-01,finlandia
Viajero,Total,Finlandia,2018M11,40692.0,country,2018,11,2018-11-01,finlandia
Viajero,Total,Finlandia,2018M12,34787.0,country,2018,12,2018-12-01,finlandia
Viajero,Total,Finlandia,2019M01,31746.0,country,2019,1,2019-01-01,finlandia
Viajero,Total,Finlandia,2019M02,35044.0,country,2019,2,2019-02-01,finlandia
Viajero,Total,Finlandia,2019M03,44251.0,country,2019,3,2019-03-01,finlandia
Viajero,Total,Finlandia,2019M04,37863.0,country,2019,4,2019-04-01,finlandia
Viajero,Total,Finlandia,2019M05,30999.0,country,2019,5,2019-05-01,finlandia
Viajero,Total,Finlandia,2019M06,30599.0,country,2019,6,2019-06-01,finlandia
Viajero,Total,Finlandia,2019M07,30525.0,country,2019,7,2019-07-01,finlandia
Viajero,Total,Finlandia,2019M08,23491.0,country,2019,8,2019-08-01,finlandia
Viajero,Total,Finlandia,2019M09,29073.0,country,2019,9,2019-09-01,finlandia
Viajero,Total,Finlandia,2019M10,47081.0,country,2019,10,2019-10-01,finlandia
Viajero,Total,Finlandia,2019M11,40548.0,country,2019,11,2019-11-01,finlandia
Viajero,Total,Finlandia,2019M12,33607.0,country,2019,12,2019-12-01,finlandia
Viajero,Total,Francia,2015M01,174253.0,country,2015,1,2015-01-01,francia
Viajero,Total,Francia,2015M02,223355.0,country,2015,2,2015-02-01,francia
Viajero,Total,Francia,2015M03,239197.0,country,2015,3,2015-03-01,francia
Viajero,Total,Francia,2015M04,532103.0,country,2015,4,2015-04-01,francia
Viajero,Total,Francia,2015M05,680516.0,country,2015,5,2015-05-01,francia
Viajero,Total,Francia,2015M06,461609.0,country,2015,6,2015-06-01,francia
Viajero,Total,Francia,2015M07,599682.0,country,2015,7,2015-07-01,francia
Viajero,Total,Francia,2015M08,923014.0,country,2015,8,2015-08-01,francia
Viajero,Total,Francia,2015M09,518765.0,country,2015,9,2015-09-01,francia
Viajero,Total,Francia,2015M10,510420.0,country,2015,10,2015-10-01,francia
Viajero,Total,Francia,2015M11,222337.0,country,2015,11,2015-11-01,francia
Viajero,Total,Francia,2015M12,224166.0,country,2015,12,2015-12-01,francia
Viajero,Total,Francia,2016M01,187737.0,country,2016,1,2016-01-01,francia
Viajero,Total,Francia,2016M02,248426.0,country,2016,2,2016-02-01,francia
Viajero,Total,Francia,2016M03,273242.0,country,2016,3,2016-03-01,francia
Viajero,Total,Francia,2016M04,569674.0,country,2016,4,2016-04-01,francia
Viajero,Total,Francia,2016M05,652775.0,country,2016,5,2016-05-01,francia
Viajero,Total,Francia,2016M06,522987.0,country,2016,6,2016-06-01,francia
Viajero,Total,Francia,2016M07,686351.0,country,2016,7,2016-07-01,francia
Viajero,Total,Francia,2016M08,921864.0,country,2016,8,2016-08-01,francia
Viajero,Total,Francia,2016M09,570847.0,country,2016,9,2016-09-01,francia
Viajero,Total,Francia,2016M10,535620.0,country,2016,10,2016-10-01,francia
Viajero,Total,Francia,2016M11,240743.0,country,2016,11,2016-11-01,francia
Viajero,Total,Francia,2016M12,236704.0,country,2016,12,2016-12-01,francia
Viajero,Total,Francia,2017M01,204236.0,country,2017,1,2017-01-01,francia
Viajero,Total,Francia,2017M02,266165.0,country,2017,2,2017-02-01,francia
Viajero,Total,Francia,2017M03,309153.0,country,2017,3,2017-03-01,francia
Viajero,Total,Francia,2017M04,607677.0,country,2017,4,2017-04-01,francia
Viajero,Total,Francia,2017M05,645100.0,country,2017,5,2017-05-01,francia
Viajero,Total,Francia,2017M06,491556.0,country,2017,6,2017-06-01,francia
Viajero,Total,Francia,2017M07,687186.0,country,2017,7,2017-07-01,francia
Viajero,Total,Francia,2017M08,893750.0,country,2017,8,2017-08-01,francia
Viajero,Total,Francia,2017M09,567323.0,country,2017,9,2017-09-01,francia
Viajero,Total,Francia,2017M10,529492.0,country,2017,10,2017-10-01,francia
Viajero,Total,Francia,2017M11,239109.0,country,2017,11,2017-11-01,francia
Viajero,Total,Francia,2017M12,230229.0,country,2017,12,2017-12-01,francia
Viajero,Total,Francia,2018M01,227061.0,country,2018,1,2018-01-01,francia
Viajero,Total,Francia,2018M02,252509.0,country,2018,2,2018-02-01,francia
Viajero,Total,Francia,2018M03,303740.0,country,2018,3,2018-03-01,francia
Viajero,Total,Francia,2018M04,563625.0,country,2018,4,2018-04-01,francia
Viajero,Total,Francia,2018M05,716913.0,country,2018,5,2018-05-01,francia
Viajero,Total,Francia,2018M06,541903.0,country,2018,6,2018-06-01,francia
Viajero,Total,Francia,2018M07,669831.0,country,2018,7,2018-07-01,francia
Viajero,Total,Francia,2018M08,971575.0,country,2018,8,2018-08-01,francia
Viajero,Total,Francia,2018M09,602357.0,country,2018,9,2018-09-01,francia
Viajero,Total,Francia,2018M10,560820.0,country,2018,10,2018-10-01,francia
Viajero,Total,Francia,2018M11,246356.0,country,2018,11,2018-11-01,francia
Viajero,Total,Francia,2018M12,244456.0,country,2018,12,2018-12-01,francia
Viajero,Total,Francia,2019M01,228378.0,country,2019,1,2019-01-01,francia
Viajero,Total,Francia,2019M02,280428.0,country,2019,2,2019-02-01,francia
Viajero,Total,Francia,2019M03,320467.0,country,2019,3,2019-03-01,francia
Viajero,Total,Francia,2019M04,559413.0,country,2019,4,2019-04-01,francia
Viajero,Total,Francia,2019M05,671626.0,country,2019,5,2019-05-01,francia
Viajero,Total,Francia,2019M06,550865.0,country,2019,6,2019-06-01,francia
Viajero,Total,Francia,2019M07,659982.0,country,2019,7,2019-07-01,francia
Viajero,Total,Francia,2019M08,1004343.0,country,2019,8,2019-08-01,francia
Viajero,Total,Francia,2019M09,583811.0,country,2019,9,2019-09-01,francia
Viajero,Total,Francia,2019M10,564878.0,country,2019,10,2019-10-01,francia
Viajero,Total,Francia,2019M11,272545.0,country,2019,11,2019-11-01,francia
Viajero,Total,Francia,2019M12,253810.0,country,2019,12,2019-12-01,francia
Viajero,Total,Grecia,2015M01,3985.0,country,2015,1,2015-01-01,grecia
Viajero,Total,Grecia,2015M02,5620.0,country,2015,2,2015-02-01,grecia
Viajero,Total,Grecia,2015M03,6614.0,country,2015,3,2015-03-01,grecia
Viajero,Total,Grecia,2015M04,9897.0,country,2015,4,2015-04-01,grecia
Viajero,Total,Grecia,2015M05,12996.0,country,2015,5,2015-05-01,grecia
Viajero,Total,Grecia,2015M06,9663.0,country,2015,6,2015-06-01,grecia
Viajero,Total,Grecia,2015M07,10093.0,country,2015,7,2015-07-01,grecia
Viajero,Total,Grecia,2015M08,11332.0,country,2015,8,2015-08-01,grecia
Viajero,Total,Grecia,2015M09,9246.0,country,2015,9,2015-09-01,grecia
Viajero,Total,Grecia,2015M10,10044.0,country,2015,10,2015-10-01,grecia
Viajero,Total,Grecia,2015M11,7612.0,country,2015,11,2015-11-01,grecia
Viajero,Total,Grecia,2015M12,6208.0,country,2015,12,2015-12-01,grecia
Viajero,Total,Grecia,2016M01,5396.0,country,2016,1,2016-01-01,grecia
Viajero,Total,Grecia,2016M02,6384.0,country,2016,2,2016-02-01,grecia
Viajero,Total,Grecia,2016M03,7389.0,country,2016,3,2016-03-01,grecia
Viajero,Total,Grecia,2016M04,9219.0,country,2016,4,2016-04-01,grecia
Viajero,Total,Grecia,2016M05,9995.0,country,2016,5,2016-05-01,grecia
Viajero,Total,Grecia,2016M06,10092.0,country,2016,6,2016-06-01,grecia
Viajero,Total,Grecia,2016M07,13053.0,country,2016,7,2016-07-01,grecia
Viajero,Total,Grecia,2016M08,10910.0,country,2016,8,2016-08-01,grecia
Viajero,Total,Grecia,2016M09,9299.0,country,2016,9,2016-09-01,grecia
Viajero,Total,Grecia,2016M10,12580.0,country,2016,10,2016-10-01,grecia
Viajero,Total,Grecia,2016M11,9824.0,country,2016,11,2016-11-01,grecia
Viajero,Total,Grecia,2016M12,7012.0,country,2016,12,2016-12-01,grecia
Viajero,Total,Grecia,2017M01,6746.0,country,2017,1,2017-01-01,grecia
Viajero,Total,Grecia,2017M02,7094.0,country,2017,2,2017-02-01,grecia
Viajero,Total,Grecia,2017M03,8863.0,country,2017,3,2017-03-01,grecia
Viajero,Total,Grecia,2017M04,11228.0,country,2017,4,2017-04-01,grecia
Viajero,Total,Grecia,2017M05,11454.0,country,2017,5,2017-05-01,grecia
Viajero,Total,Grecia,2017M06,11373.0,country,2017,6,2017-06-01,grecia
Viajero,Total,Grecia,2017M07,13972.0,country,2017,7,2017-07-01,grecia
Viajero,Total,Grecia,2017M08,15297.0,country,2017,8,2017-08-01,grecia
Viajero,Total,Grecia,2017M09,9354.0,country,2017,9,2017-09-01,grecia
Viajero,Total,Grecia,2017M10,11184.0,country,2017,10,2017-10-01,grecia
Viajero,Total,Grecia,2017M11,7824.0,country,2017,11,2017-11-01,grecia
Viajero,Total,Grecia,2017M12,7376.0,country,2017,12,2017-12-01,grecia
Viajero,Total,Grecia,2018M01,6148.0,country,2018,1,2018-01-01,grecia
Viajero,Total,Grecia,2018M02,7100.0,country,2018,2,2018-02-01,grecia
Viajero,Total,Grecia,2018M03,8958.0,country,2018,3,2018-03-01,grecia
Viajero,Total,Grecia,2018M04,11553.0,country,2018,4,2018-04-01,grecia
Viajero,Total,Grecia,2018M05,12287.0,country,2018,5,2018-05-01,grecia
Viajero,Total,Grecia,2018M06,14583.0,country,2018,6,2018-06-01,grecia
Viajero,Total,Grecia,2018M07,11983.0,country,2018,7,2018-07-01,grecia
Viajero,Total,Grecia,2018M08,14053.0,country,2018,8,2018-08-01,grecia
Viajero,Total,Grecia,2018M09,13612.0,country,2018,9,2018-09-01,grecia
Viajero,Total,Grecia,2018M10,12246.0,country,2018,10,2018-10-01,grecia
Viajero,Total,Grecia,2018M11,14853.0,country,2018,11,2018-11-01,grecia
Viajero,Total,Grecia,2018M12,9312.0,country,2018,12,2018-12-01,grecia
Viajero,Total,Grecia,2019M01,7940.0,country,2019,1,2019-01-01,grecia
Viajero,Total,Grecia,2019M02,8517.0,country,2019,2,2019-02-01,grecia
Viajero,Total,Grecia,2019M03,10937.0,country,2019,3,2019-03-01,grecia
Viajero,Total,Grecia,2019M04,12025.0,country,2019,4,2019-04-01,grecia
Viajero,Total,Grecia,2019M05,15946.0,country,2019,5,2019-05-01,grecia
Viajero,Total,Grecia,2019M06,12481.0,country,2019,6,2019-06-01,grecia
Viajero,Total,Grecia,2019M07,11731.0,country,2019,7,2019-07-01,grecia
Viajero,Total,Grecia,2019M08,14863.0,country,2019,8,2019-08-01,grecia
Viajero,Total,Grecia,2019M09,12436.0,country,2019,9,2019-09-01,grecia
Viajero,Total,Grecia,2019M10,13097.0,country,2019,10,2019-10-01,grecia
Viajero,Total,Grecia,2019M11,12846.0,country,2019,11,2019-11-01,grecia
Viajero,Total,Grecia,2019M12,11529.0,country,2019,12,2019-12-01,grecia
Viajero,Total,Irlanda,2015M01,24257.0,country,2015,1,2015-01-01,irlanda
Viajero,Total,Irlanda,2015M02,28429.0,country,2015,2,2015-02-01,irlanda
Viajero,Total,Irlanda,2015M03,34989.0,country,2015,3,2015-03-01,irlanda
Viajero,Total,Irlanda,2015M04,54767.0,country,2015,4,2015-04-01,irlanda
Viajero,Total,Irlanda,2015M05,84580.0,country,2015,5,2015-05-01,irlanda
Viajero,Total,Irlanda,2015M06,91060.0,country,2015,6,2015-06-01,irlanda
Viajero,Total,Irlanda,2015M07,81835.0,country,2015,7,2015-07-01,irlanda
Viajero,Total,Irlanda,2015M08,75226.0,country,2015,8,2015-08-01,irlanda
Viajero,Total,Irlanda,2015M09,89672.0,country,2015,9,2015-09-01,irlanda
Viajero,Total,Irlanda,2015M10,73338.0,country,2015,10,2015-10-01,irlanda
Viajero,Total,Irlanda,2015M11,31826.0,country,2015,11,2015-11-01,irlanda
Viajero,Total,Irlanda,2015M12,26086.0,country,2015,12,2015-12-01,irlanda
Viajero,Total,Irlanda,2016M01,31679.0,country,2016,1,2016-01-01,irlanda
Viajero,Total,Irlanda,2016M02,36816.0,country,2016,2,2016-02-01,irlanda
Viajero,Total,Irlanda,2016M03,49011.0,country,2016,3,2016-03-01,irlanda
Viajero,Total,Irlanda,2016M04,62218.0,country,2016,4,2016-04-01,irlanda
Viajero,Total,Irlanda,2016M05,90619.0,country,2016,5,2016-05-01,irlanda
Viajero,Total,Irlanda,2016M06,94660.0,country,2016,6,2016-06-01,irlanda
Viajero,Total,Irlanda,2016M07,92981.0,country,2016,7,2016-07-01,irlanda
Viajero,Total,Irlanda,2016M08,88352.0,country,2016,8,2016-08-01,irlanda
Viajero,Total,Irlanda,2016M09,98758.0,country,2016,9,2016-09-01,irlanda
Viajero,Total,Irlanda,2016M10,83847.0,country,2016,10,2016-10-01,irlanda
Viajero,Total,Irlanda,2016M11,38742.0,country,2016,11,2016-11-01,irlanda
Viajero,Total,Irlanda,2016M12,27120.0,country,2016,12,2016-12-01,irlanda
Viajero,Total,Irlanda,2017M01,33460.0,country,2017,1,2017-01-01,irlanda
Viajero,Total,Irlanda,2017M02,37367.0,country,2017,2,2017-02-01,irlanda
Viajero,Total,Irlanda,2017M03,47811.0,country,2017,3,2017-03-01,irlanda
Viajero,Total,Irlanda,2017M04,71878.0,country,2017,4,2017-04-01,irlanda
Viajero,Total,Irlanda,2017M05,94974.0,country,2017,5,2017-05-01,irlanda
Viajero,Total,Irlanda,2017M06,112195.0,country,2017,6,2017-06-01,irlanda
Viajero,Total,Irlanda,2017M07,104577.0,country,2017,7,2017-07-01,irlanda
Viajero,Total,Irlanda,2017M08,95906.0,country,2017,8,2017-08-01,irlanda
Viajero,Total,Irlanda,2017M09,112732.0,country,2017,9,2017-09-01,irlanda
Viajero,Total,Irlanda,2017M10,85961.0,country,2017,10,2017-10-01,irlanda
Viajero,Total,Irlanda,2017M11,39094.0,country,2017,11,2017-11-01,irlanda
Viajero,Total,Irlanda,2017M12,29981.0,country,2017,12,2017-12-01,irlanda
Viajero,Total,Irlanda,2018M01,37287.0,country,2018,1,2018-01-01,irlanda
Viajero,Total,Irlanda,2018M02,37084.0,country,2018,2,2018-02-01,irlanda
Viajero,Total,Irlanda,2018M03,53534.0,country,2018,3,2018-03-01,irlanda
Viajero,Total,Irlanda,2018M04,73457.0,country,2018,4,2018-04-01,irlanda
Viajero,Total,Irlanda,2018M05,118188.0,country,2018,5,2018-05-01,irlanda
Viajero,Total,Irlanda,2018M06,121783.0,country,2018,6,2018-06-01,irlanda
Viajero,Total,Irlanda,2018M07,110038.0,country,2018,7,2018-07-01,irlanda
Viajero,Total,Irlanda,2018M08,98755.0,country,2018,8,2018-08-01,irlanda
Viajero,Total,Irlanda,2018M09,119884.0,country,2018,9,2018-09-01,irlanda
Viajero,Total,Irlanda,2018M10,96591.0,country,2018,10,2018-10-01,irlanda
Viajero,Total,Irlanda,2018M11,40778.0,country,2018,11,2018-11-01,irlanda
Viajero,Total,Irlanda,2018M12,35294.0,country,2018,12,2018-12-01,irlanda
Viajero,Total,Irlanda,2019M01,38821.0,country,2019,1,2019-01-01,irlanda
Viajero,Total,Irlanda,2019M02,42336.0,country,2019,2,2019-02-01,irlanda
Viajero,Total,Irlanda,2019M03,54693.0,country,2019,3,2019-03-01,irlanda
Viajero,Total,Irlanda,2019M04,88606.0,country,2019,4,2019-04-01,irlanda
Viajero,Total,Irlanda,2019M05,132592.0,country,2019,5,2019-05-01,irlanda
Viajero,Total,Irlanda,2019M06,135052.0,country,2019,6,2019-06-01,irlanda
Viajero,Total,Irlanda,2019M07,127557.0,country,2019,7,2019-07-01,irlanda
Viajero,Total,Irlanda,2019M08,120627.0,country,2019,8,2019-08-01,irlanda
Viajero,Total,Irlanda,2019M09,134466.0,country,2019,9,2019-09-01,irlanda
Viajero,Total,Irlanda,2019M10,102269.0,country,2019,10,2019-10-01,irlanda
Viajero,Total,Irlanda,2019M11,44546.0,country,2019,11,2019-11-01,irlanda
Viajero,Total,Irlanda,2019M12,37102.0,country,2019,12,2019-12-01,irlanda
Viajero,Total,Italia,2015M01,120585.0,country,2015,1,2015-01-01,italia
Viajero,Total,Italia,2015M02,115763.0,country,2015,2,2015-02-01,italia
Viajero,Total,Italia,2015M03,146667.0,country,2015,3,2015-03-01,italia
Viajero,Total,Italia,2015M04,205538.0,country,2015,4,2015-04-01,italia
Viajero,Total,Italia,2015M05,234046.0,country,2015,5,2015-05-01,italia
Viajero,Total,Italia,2015M06,254227.0,country,2015,6,2015-06-01,italia
Viajero,Total,Italia,2015M07,293414.0,country,2015,7,2015-07-01,italia
Viajero,Total,Italia,2015M08,480006.0,country,2015,8,2015-08-01,italia
Viajero,Total,Italia,2015M09,256089.0,country,2015,9,2015-09-01,italia
Viajero,Total,Italia,2015M10,189689.0,country,2015,10,2015-10-01,italia
Viajero,Total,Italia,2015M11,142864.0,country,2015,11,2015-11-01,italia
Viajero,Total,Italia,2015M12,149846.0,country,2015,12,2015-12-01,italia
Viajero,Total,Italia,2016M01,135701.0,country,2016,1,2016-01-01,italia
Viajero,Total,Italia,2016M02,132854.0,country,2016,2,2016-02-01,italia
Viajero,Total,Italia,2016M03,178027.0,country,2016,3,2016-03-01,italia
Viajero,Total,Italia,2016M04,222369.0,country,2016,4,2016-04-01,italia
Viajero,Total,Italia,2016M05,241111.0,country,2016,5,2016-05-01,italia
Viajero,Total,Italia,2016M06,286400.0,country,2016,6,2016-06-01,italia
Viajero,Total,Italia,2016M07,317428.0,country,2016,7,2016-07-01,italia
Viajero,Total,Italia,2016M08,501670.0,country,2016,8,2016-08-01,italia
Viajero,Total,Italia,2016M09,281550.0,country,2016,9,2016-09-01,italia
Viajero,Total,Italia,2016M10,220504.0,country,2016,10,2016-10-01,italia
Viajero,Total,Italia,2016M11,156845.0,country,2016,11,2016-11-01,italia
Viajero,Total,Italia,2016M12,162394.0,country,2016,12,2016-12-01,italia
Viajero,Total,Italia,2017M01,153782.0,country,2017,1,2017-01-01,italia
Viajero,Total,Italia,2017M02,146698.0,country,2017,2,2017-02-01,italia
Viajero,Total,Italia,2017M03,178937.0,country,2017,3,2017-03-01,italia
Viajero,Total,Italia,2017M04,238582.0,country,2017,4,2017-04-01,italia
Viajero,Total,Italia,2017M05,257864.0,country,2017,5,2017-05-01,italia
Viajero,Total,Italia,2017M06,299333.0,country,2017,6,2017-06-01,italia
Viajero,Total,Italia,2017M07,331977.0,country,2017,7,2017-07-01,italia
Viajero,Total,Italia,2017M08,486651.0,country,2017,8,2017-08-01,italia
Viajero,Total,Italia,2017M09,289423.0,country,2017,9,2017-09-01,italia
Viajero,Total,Italia,2017M10,217943.0,country,2017,10,2017-10-01,italia
Viajero,Total,Italia,2017M11,162693.0,country,2017,11,2017-11-01,italia
Viajero,Total,Italia,2017M12,161940.0,country,2017,12,2017-12-01,italia
Viajero,Total,Italia,2018M01,150778.0,country,2018,1,2018-01-01,italia
Viajero,Total,Italia,2018M02,146227.0,country,2018,2,2018-02-01,italia
Viajero,Total,Italia,2018M03,194015.0,country,2018,3,2018-03-01,italia
Viajero,Total,Italia,2018M04,241074.0,country,2018,4,2018-04-01,italia
Viajero,Total,Italia,2018M05,248083.0,country,2018,5,2018-05-01,italia
Viajero,Total,Italia,2018M06,292153.0,country,2018,6,2018-06-01,italia
Viajero,Total,Italia,2018M07,322240.0,country,2018,7,2018-07-01,italia
Viajero,Total,Italia,2018M08,487732.0,country,2018,8,2018-08-01,italia
Viajero,Total,Italia,2018M09,292034.0,country,2018,9,2018-09-01,italia
Viajero,Total,Italia,2018M10,220304.0,country,2018,10,2018-10-01,italia
Viajero,Total,Italia,2018M11,180760.0,country,2018,11,2018-11-01,italia
Viajero,Total,Italia,2018M12,179591.0,country,2018,12,2018-12-01,italia
Viajero,Total,Italia,2019M01,157742.0,country,2019,1,2019-01-01,italia
Viajero,Total,Italia,2019M02,163134.0,country,2019,2,2019-02-01,italia
Viajero,Total,Italia,2019M03,220982.0,country,2019,3,2019-03-01,italia
Viajero,Total,Italia,2019M04,277922.0,country,2019,4,2019-04-01,italia
Viajero,Total,Italia,2019M05,276077.0,country,2019,5,2019-05-01,italia
Viajero,Total,Italia,2019M06,305229.0,country,2019,6,2019-06-01,italia
Viajero,Total,Italia,2019M07,337987.0,country,2019,7,2019-07-01,italia
Viajero,Total,Italia,2019M08,505996.0,country,2019,8,2019-08-01,italia
Viajero,Total,Italia,2019M09,307720.0,country,2019,9,2019-09-01,italia
Viajero,Total,Italia,2019M10,247283.0,country,2019,10,2019-10-01,italia
Viajero,Total,Italia,2019M11,186213.0,country,2019,11,2019-11-01,italia
Viajero,Total,Italia,2019M12,184905.0,country,2019,12,2019-12-01,italia
