apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+,fully_booked,occ_month,occ_2month,occ_3month,occ_year
22783470,Entire home/apt,900.0,True,19,49,79,212,,0,,Mallorca,2018-08-21,,False,0.36666666666666664,0.18333333333333332,0.12222222222222222,0.4191780821917808
22785047,Private room,250.0,True,0,0,0,16,,0,,Madrid,2019-01-14,,False,1.0,1.0,1.0,0.9561643835616438
22786126,Entire home/apt,2200.0,True,30,60,90,365,90.0,2,7.0,Mallorca,2020-11-08,True,False,0.0,0.0,0.0,0.0
22787596,Private room,860.0,True,30,60,90,365,80.0,1,9.0,Madrid,2020-08-25,True,False,0.0,0.0,0.0,0.0
22788649,Entire home/apt,1200.0,True,7,7,33,272,98.0,78,357.0,Madrid,2019-12-10,True,False,0.7666666666666667,0.8833333333333333,0.6333333333333333,0.2547945205479452
22789283,Entire home/apt,2500.0,True,23,45,57,323,97.0,19,165.0,Sevilla,2019-01-29,True,False,0.23333333333333334,0.25,0.36666666666666664,0.11506849315068493
22799293,Private room,480.0,True,3,3,3,3,93.0,52,31.0,Madrid,2019-06-07,True,False,0.9,0.95,0.9666666666666667,0.9917808219178083
22799923,Private room,400.0,True,12,31,61,330,89.0,7,202.0,Barcelona,2018-06-09,True,False,0.6,0.48333333333333334,0.32222222222222224,0.0958904109589041
22801194,Private room,450.0,True,27,57,87,362,93.0,3,86.0,Madrid,2020-01-10,True,False,0.1,0.05,0.03333333333333333,0.00821917808219178
22802649,Entire home/apt,900.0,True,14,44,70,334,100.0,1,10.0,Sevilla,2018-04-21,True,False,0.5333333333333333,0.26666666666666666,0.2222222222222222,0.08493150684931507
22807948,Entire home/apt,1200.0,True,30,53,53,277,,0,,Barcelona,2018-12-10,,False,0.0,0.11666666666666667,0.4111111111111111,0.2410958904109589
22812609,Entire home/apt,580.0,True,6,32,37,37,89.0,74,331.0,Barcelona,2020-01-10,True,False,0.8,0.4666666666666667,0.5888888888888889,0.8986301369863013
22822141,Entire home/apt,650.0,True,0,0,24,176,,0,,Malaga,2018-11-27,,False,1.0,1.0,0.7333333333333333,0.5178082191780822
22827153,Entire home/apt,1670.0,True,16,41,71,154,,0,,Madrid,2018-04-12,,False,0.4666666666666667,0.31666666666666665,0.2111111111111111,0.5780821917808219
22827732,Entire home/apt,560.0,True,0,0,25,116,92.0,57,181.0,Valencia,2020-10-24,True,False,1.0,1.0,0.7222222222222222,0.6821917808219178
22829130,Entire home/apt,500.0,True,5,7,31,38,93.0,25,263.0,Malaga,2018-11-27,True,False,0.8333333333333334,0.8833333333333333,0.6555555555555556,0.8958904109589041
22830902,Private room,350.0,True,24,54,84,359,100.0,2,16.0,Madrid,2019-10-16,True,False,0.2,0.1,0.06666666666666667,0.01643835616438356
22848531,Entire home/apt,400.0,True,27,50,80,80,100.0,30,308.0,Sevilla,2018-11-22,True,False,0.1,0.16666666666666666,0.1111111111111111,0.7808219178082192
22854537,Entire home/apt,870.0,True,6,11,11,81,97.0,21,133.0,Valencia,2019-07-01,True,False,0.8,0.8166666666666667,0.8777777777777778,0.7780821917808219
22857304,Entire home/apt,4000.0,True,30,30,31,94,99.0,26,101.0,Menorca,2020-05-31,True,False,0.0,0.5,0.6555555555555556,0.7424657534246575
22862857,Entire home/apt,940.0,True,9,32,62,150,,1,13.0,Sevilla,2018-09-22,,False,0.7,0.4666666666666667,0.3111111111111111,0.589041095890411
22864423,Entire home/apt,4500.0,True,23,49,73,267,100.0,13,117.0,Sevilla,2019-02-18,True,False,0.23333333333333334,0.18333333333333332,0.18888888888888888,0.2684931506849315
22864811,Entire home/apt,260.0,True,17,17,17,17,93.0,20,12.0,Girona,2019-09-30,True,False,0.43333333333333335,0.7166666666666667,0.8111111111111111,0.9534246575342465
22872147,Entire home/apt,2500.0,True,20,32,49,127,100.0,1,10.0,Mallorca,2018-04-18,True,False,0.3333333333333333,0.4666666666666667,0.45555555555555555,0.6520547945205479
22873528,Entire home/apt,1350.0,True,8,31,61,332,,0,,Girona,2018-10-20,,False,0.7333333333333333,0.48333333333333334,0.32222222222222224,0.09041095890410959
22873587,Entire home/apt,740.0,True,21,51,81,293,,0,,Girona,2020-01-31,,False,0.3,0.15,0.1,0.19726027397260273
22873595,Entire home/apt,650.0,True,0,0,3,3,,0,,Girona,2019-08-31,,False,1.0,1.0,0.9666666666666667,0.9917808219178083
22878458,Entire home/apt,2100.0,True,10,22,39,125,95.0,49,316.0,Madrid,2019-05-14,True,False,0.6666666666666666,0.6333333333333333,0.5666666666666667,0.6575342465753424
22886755,Entire home/apt,550.0,True,0,26,56,300,93.0,65,247.0,Malaga,2020-03-26,True,False,1.0,0.5666666666666667,0.37777777777777777,0.1780821917808219
22897482,Entire home/apt,650.0,True,0,0,0,147,,0,,Girona,2018-10-20,,False,1.0,1.0,1.0,0.5972602739726027
22900573,Private room,330.0,True,16,44,69,69,96.0,100,489.0,Madrid,2019-10-16,True,False,0.4666666666666667,0.26666666666666666,0.23333333333333334,0.810958904109589
22902249,Entire home/apt,2880.0,True,17,18,18,249,100.0,1,8.0,Girona,2019-09-30,True,False,0.43333333333333335,0.7,0.8,0.3178082191780822
22911071,Entire home/apt,790.0,True,8,17,40,100,97.0,84,467.0,Valencia,2019-09-01,True,False,0.7333333333333333,0.7166666666666667,0.5555555555555556,0.726027397260274
22914246,Entire home/apt,3110.0,True,17,33,37,248,100.0,1,8.0,Mallorca,2020-08-28,True,False,0.43333333333333335,0.45,0.5888888888888889,0.32054794520547947
22915052,Entire home/apt,750.0,True,9,14,44,76,53.0,3,26.0,Mallorca,2019-06-27,False,False,0.7,0.7666666666666667,0.5111111111111111,0.7917808219178082
22915537,Entire home/apt,600.0,True,15,25,52,103,99.0,15,95.0,Madrid,2019-06-07,True,False,0.5,0.5833333333333334,0.4222222222222222,0.7178082191780822
22920717,Private room,500.0,True,0,26,56,331,,0,,Girona,2018-07-31,,False,1.0,0.5666666666666667,0.37777777777777777,0.09315068493150686
22921689,Entire home/apt,1900.0,True,0,0,0,0,,0,,Girona,2019-06-30,,True,1.0,1.0,1.0,1.0
22931059,Private room,550.0,True,29,59,89,179,,0,,Barcelona,2018-04-12,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.5095890410958904
22931645,Entire home/apt,740.0,True,8,10,14,282,87.0,6,51.0,Mallorca,2019-06-27,True,False,0.7333333333333333,0.8333333333333334,0.8444444444444444,0.2273972602739726
22932172,Entire home/apt,1990.0,True,0,16,46,61,90.0,2,87.0,Mallorca,2018-09-18,True,False,1.0,0.7333333333333333,0.4888888888888889,0.8328767123287671
22933046,Private room,220.0,True,18,45,75,350,82.0,31,474.0,Barcelona,2018-09-11,True,False,0.4,0.25,0.16666666666666666,0.0410958904109589
22939511,Entire home/apt,1400.0,True,0,0,0,0,,0,,Madrid,2019-06-07,,True,1.0,1.0,1.0,1.0
22948263,Entire home/apt,890.0,True,8,38,68,159,,0,,Madrid,2018-12-10,,False,0.7333333333333333,0.36666666666666664,0.24444444444444444,0.5643835616438356
22948573,Entire home/apt,790.0,True,0,0,22,248,93.0,3,42.0,Mallorca,2018-12-18,True,False,1.0,1.0,0.7555555555555555,0.32054794520547947
22950068,Private room,500.0,True,25,27,27,27,,0,,Malaga,2018-07-31,,False,0.16666666666666666,0.55,0.7,0.9260273972602739
22951776,Entire home/apt,2250.0,True,8,20,26,159,100.0,1,88.0,Mallorca,2018-07-29,True,False,0.7333333333333333,0.6666666666666666,0.7111111111111111,0.5643835616438356
22953251,Entire home/apt,450.0,True,30,60,90,365,87.0,82,297.0,Valencia,2020-05-31,True,False,0.0,0.0,0.0,0.0
22954584,Entire home/apt,920.0,True,12,23,44,282,100.0,1,9.0,Mallorca,2020-02-29,True,False,0.6,0.6166666666666667,0.5111111111111111,0.2273972602739726
22954800,Entire home/apt,1600.0,True,0,0,0,0,,0,,Sevilla,2018-08-27,,True,1.0,1.0,1.0,1.0
22965293,Private room,200.0,True,0,0,0,0,100.0,2,8.0,Barcelona,2020-01-10,True,True,1.0,1.0,1.0,1.0
22967261,Entire home/apt,650.0,True,7,16,21,171,100.0,14,40.0,Malaga,2018-05-27,True,False,0.7666666666666667,0.7333333333333333,0.7666666666666667,0.5315068493150685
22967713,Entire home/apt,800.0,True,11,37,67,342,,0,,Barcelona,2020-07-17,,False,0.6333333333333333,0.38333333333333336,0.25555555555555554,0.06301369863013699
22978274,Entire home/apt,600.0,True,0,0,0,240,80.0,1,4.0,Mallorca,2020-08-28,True,False,1.0,1.0,1.0,0.3424657534246575
22979863,Entire home/apt,780.0,True,1,1,1,42,100.0,134,376.0,Madrid,2021-01-12,True,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.8849315068493151
22983231,Private room,450.0,True,7,11,11,11,98.0,18,144.0,Barcelona,2019-03-08,True,False,0.7666666666666667,0.8166666666666667,0.8777777777777778,0.9698630136986301
22985103,Private room,300.0,True,0,0,0,0,94.0,41,172.0,Madrid,2020-07-17,True,True,1.0,1.0,1.0,1.0
22994034,Entire home/apt,770.0,True,30,46,76,346,87.0,62,198.0,Barcelona,2020-09-12,True,False,0.0,0.23333333333333334,0.15555555555555556,0.052054794520547946
22995415,Entire home/apt,970.0,True,16,42,66,148,20.0,1,10.0,Madrid,2018-04-12,False,False,0.4666666666666667,0.3,0.26666666666666666,0.5945205479452055
23001940,Entire home/apt,1050.0,True,27,51,63,159,99.0,113,454.0,Barcelona,2020-04-16,True,False,0.1,0.15,0.3,0.5643835616438356
23002193,Private room,700.0,True,4,17,39,121,84.0,34,371.0,Barcelona,2019-04-10,True,False,0.8666666666666667,0.7166666666666667,0.5666666666666667,0.6684931506849315
23010531,Entire home/apt,2000.0,True,7,21,49,314,80.0,1,4.0,Valencia,2020-06-30,True,False,0.7666666666666667,0.65,0.45555555555555555,0.13972602739726028
23012663,Entire home/apt,680.0,True,0,0,0,0,100.0,1,49.0,Girona,2019-10-30,True,True,1.0,1.0,1.0,1.0
23032629,Entire home/apt,700.0,True,0,0,0,0,76.0,9,82.0,Barcelona,2019-01-14,False,True,1.0,1.0,1.0,1.0
23040910,Entire home/apt,1180.0,True,29,59,89,364,92.0,10,3.0,Menorca,2021-02-27,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.0027397260273972603
23050389,Entire home/apt,850.0,True,10,28,48,233,87.0,20,118.0,Barcelona,2019-08-12,True,False,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.36164383561643837
23050623,Entire home/apt,370.0,True,0,0,0,0,87.0,187,511.0,Madrid,2021-02-09,True,True,1.0,1.0,1.0,1.0
23051681,Private room,1500.0,True,28,58,88,363,,0,,Barcelona,2019-02-06,,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521
23052642,Entire home/apt,1010.0,True,30,60,90,365,,0,,Mallorca,2020-05-28,,False,0.0,0.0,0.0,0.0
23056005,Private room,300.0,True,29,59,89,179,92.0,31,258.0,Girona,2019-02-19,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.5095890410958904
23057226,Entire home/apt,660.0,True,29,59,89,262,,0,,Girona,2019-09-30,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.2821917808219178
23066116,Entire home/apt,2250.0,True,17,40,70,164,,0,,Girona,2018-12-22,,False,0.43333333333333335,0.3333333333333333,0.2222222222222222,0.5506849315068493
23066523,Private room,600.0,True,30,60,90,365,87.0,6,68.0,Mallorca,2019-03-25,True,False,0.0,0.0,0.0,0.0
23066673,Entire home/apt,1000.0,True,0,0,0,272,80.0,2,9.0,Barcelona,2020-04-16,True,False,1.0,1.0,1.0,0.2547945205479452
23067514,Entire home/apt,850.0,True,5,12,25,110,97.0,67,446.0,Madrid,2019-05-14,True,False,0.8333333333333334,0.8,0.7222222222222222,0.6986301369863014
23068260,Entire home/apt,600.0,True,0,0,13,118,98.0,8,36.0,Mallorca,2020-02-29,True,False,1.0,1.0,0.8555555555555555,0.6767123287671233
23069597,Entire home/apt,650.0,True,26,56,56,282,,3,123.0,Girona,2018-04-21,,False,0.13333333333333333,0.06666666666666667,0.37777777777777777,0.2273972602739726
23073900,Entire home/apt,3340.0,True,0,0,21,170,,0,,Menorca,2018-12-22,,False,1.0,1.0,0.7666666666666667,0.5342465753424658
23083562,Entire home/apt,1560.0,True,19,48,72,107,,0,,Menorca,2018-08-29,,False,0.36666666666666664,0.2,0.2,0.7068493150684931
23084860,Private room,2000.0,True,0,0,0,0,80.0,1,4.0,Madrid,2020-05-14,True,True,1.0,1.0,1.0,1.0
23089425,Private room,600.0,True,16,34,51,297,99.0,74,308.0,Barcelona,2020-02-16,True,False,0.4666666666666667,0.43333333333333335,0.43333333333333335,0.1863013698630137
23090289,Entire home/apt,850.0,True,15,32,52,133,97.0,29,182.0,Valencia,2019-05-31,True,False,0.5,0.4666666666666667,0.4222222222222222,0.6356164383561644
23100585,Entire home/apt,1850.0,True,0,0,25,205,100.0,1,34.0,Girona,2020-10-28,True,False,1.0,1.0,0.7222222222222222,0.4383561643835616
23103472,Entire home/apt,600.0,True,30,60,90,90,95.0,63,188.0,Sevilla,2020-11-30,True,False,0.0,0.0,0.0,0.7534246575342466
23104156,Entire home/apt,1750.0,True,5,21,34,183,98.0,9,31.0,Madrid,2018-07-10,True,False,0.8333333333333334,0.65,0.6222222222222222,0.4986301369863014
23118272,Entire home/apt,3000.0,True,12,27,54,234,91.0,34,157.0,Sevilla,2019-11-29,True,False,0.6,0.55,0.4,0.3589041095890411
23120705,Entire home/apt,680.0,True,0,0,0,117,96.0,42,19.0,Girona,2019-12-31,True,False,1.0,1.0,1.0,0.6794520547945205
23124779,Private room,300.0,True,0,0,0,251,,0,,Madrid,2019-02-06,,False,1.0,1.0,1.0,0.31232876712328766
23133166,Entire home/apt,450.0,True,3,10,15,85,98.0,17,119.0,Malaga,2019-05-01,True,False,0.9,0.8333333333333334,0.8333333333333334,0.7671232876712328
23134823,Entire home/apt,650.0,True,29,59,65,65,98.0,76,231.0,Malaga,2020-10-30,True,False,0.03333333333333333,0.016666666666666666,0.2777777777777778,0.821917808219178
23136321,Entire home/apt,600.0,True,17,25,45,292,86.0,43,167.0,Sevilla,2020-03-23,True,False,0.43333333333333335,0.5833333333333334,0.5,0.2
23138068,Entire home/apt,790.0,True,7,21,51,141,89.0,7,129.0,Mallorca,2018-09-18,True,False,0.7666666666666667,0.65,0.43333333333333335,0.6136986301369863
23147911,Entire home/apt,900.0,True,30,60,90,365,93.0,5,25.0,Madrid,2020-01-10,True,False,0.0,0.0,0.0,0.0
23152577,Entire home/apt,1000.0,True,0,0,0,86,,0,,Barcelona,2019-12-10,,False,1.0,1.0,1.0,0.7643835616438356
23152631,Entire home/apt,650.0,True,1,2,2,153,,0,,Barcelona,2019-07-10,,False,0.9666666666666667,0.9666666666666667,0.9777777777777777,0.5808219178082191
23153560,Entire home/apt,1480.0,True,19,42,72,84,60.0,1,77.0,Mallorca,2018-08-21,False,False,0.36666666666666664,0.3,0.2,0.7698630136986301
23155069,Entire home/apt,2700.0,True,0,0,0,188,,0,,Mallorca,2018-11-20,,False,1.0,1.0,1.0,0.4849315068493151
23156772,Entire home/apt,2280.0,True,0,0,0,264,,0,,Mallorca,2020-05-28,,False,1.0,1.0,1.0,0.27671232876712326
23162172,Entire home/apt,250.0,True,1,9,21,126,93.0,9,45.0,Barcelona,2018-04-12,True,False,0.9666666666666667,0.85,0.7666666666666667,0.6547945205479452
23166282,Entire home/apt,800.0,True,2,11,22,203,99.0,50,434.0,Madrid,2019-02-06,True,False,0.9333333333333333,0.8166666666666667,0.7555555555555555,0.4438356164383562
23166800,Private room,700.0,True,5,5,5,5,98.0,22,147.0,Madrid,2019-07-10,True,False,0.8333333333333334,0.9166666666666666,0.9444444444444444,0.9863013698630136
23167066,Entire home/apt,420.0,True,0,0,0,0,99.0,73,217.0,Madrid,2020-12-17,True,True,1.0,1.0,1.0,1.0
23168275,Entire home/apt,190.0,True,21,37,37,50,100.0,3,46.0,Madrid,2019-01-14,True,False,0.3,0.38333333333333336,0.5888888888888889,0.863013698630137
23173283,Entire home/apt,750.0,True,0,23,38,125,40.0,1,13.0,Mallorca,2019-03-25,False,False,1.0,0.6166666666666667,0.5777777777777777,0.6575342465753424
23174476,Entire home/apt,1140.0,True,16,39,60,119,,0,,Girona,2019-03-30,,False,0.4666666666666667,0.35,0.3333333333333333,0.673972602739726
23174493,Entire home/apt,1460.0,True,15,26,50,91,,0,,Girona,2020-04-30,,False,0.5,0.5666666666666667,0.4444444444444444,0.7506849315068493
23174510,Entire home/apt,3830.0,True,30,60,90,212,,0,,Girona,2020-04-30,,False,0.0,0.0,0.0,0.4191780821917808
23175496,Entire home/apt,600.0,True,7,20,45,135,100.0,16,545.0,Madrid,2018-05-14,True,False,0.7666666666666667,0.6666666666666666,0.5,0.6301369863013698
23175766,Entire home/apt,750.0,True,0,0,7,49,80.0,1,17.0,Girona,2019-02-19,True,False,1.0,1.0,0.9222222222222223,0.8657534246575342
23176372,Entire home/apt,1210.0,True,0,0,4,62,,0,,Girona,2018-04-21,,False,1.0,1.0,0.9555555555555556,0.8301369863013699
23178832,Entire home/apt,870.0,True,0,0,0,0,,0,,Malaga,2019-03-31,,True,1.0,1.0,1.0,1.0
23186206,Entire home/apt,630.0,True,27,54,78,81,97.0,30,165.0,Girona,2019-10-30,True,False,0.1,0.1,0.13333333333333333,0.7780821917808219
23187264,Entire home/apt,900.0,True,18,46,76,76,92.0,12,105.0,Madrid,2019-03-08,True,False,0.4,0.23333333333333334,0.15555555555555556,0.7917808219178082
23189824,Private room,130.0,True,29,59,89,364,,0,,Sevilla,2019-01-29,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.0027397260273972603
23193027,Entire home/apt,1600.0,True,3,12,30,258,88.0,36,308.0,Barcelona,2019-02-06,True,False,0.9,0.8,0.6666666666666666,0.29315068493150687
23193038,Entire home/apt,1380.0,True,5,21,36,290,93.0,52,316.0,Barcelona,2019-07-10,True,False,0.8333333333333334,0.65,0.6,0.2054794520547945
23194959,Entire home/apt,900.0,True,30,60,90,180,97.0,29,11.0,Madrid,2020-07-17,True,False,0.0,0.0,0.0,0.5068493150684932
23195617,Entire home/apt,1000.0,True,0,0,8,283,100.0,1,14.0,Barcelona,2020-02-16,True,False,1.0,1.0,0.9111111111111111,0.22465753424657534
23195625,Private room,380.0,True,30,60,90,362,88.0,8,35.0,Sevilla,2020-11-30,True,False,0.0,0.0,0.0,0.00821917808219178
23197632,Private room,270.0,True,12,42,72,347,,0,,Madrid,2018-04-12,,False,0.6,0.3,0.2,0.049315068493150684
23198901,Entire home/apt,980.0,True,0,0,0,61,98.0,62,201.0,Valencia,2020-08-30,True,False,1.0,1.0,1.0,0.8328767123287671
23200638,Entire home/apt,620.0,True,0,0,0,0,,0,,Girona,2020-01-31,,True,1.0,1.0,1.0,1.0
23201414,Private room,550.0,True,0,0,0,0,91.0,75,374.0,Barcelona,2019-10-16,True,True,1.0,1.0,1.0,1.0
23202290,Entire home/apt,1960.0,True,13,34,34,34,,0,,Girona,2018-07-31,,False,0.5666666666666667,0.43333333333333335,0.6222222222222222,0.9068493150684932
23211612,Entire home/apt,800.0,True,10,36,66,318,73.0,8,53.0,Barcelona,2019-06-07,False,False,0.6666666666666666,0.4,0.26666666666666666,0.12876712328767123
23211615,Entire home/apt,700.0,True,24,44,59,305,80.0,6,52.0,Barcelona,2019-02-06,True,False,0.2,0.26666666666666666,0.34444444444444444,0.1643835616438356
23211640,Entire home/apt,700.0,True,22,36,62,337,80.0,2,38.0,Barcelona,2018-11-07,True,False,0.26666666666666666,0.4,0.3111111111111111,0.07671232876712329
23211678,Entire home/apt,960.0,True,0,26,56,331,80.0,7,23.0,Barcelona,2020-10-12,True,False,1.0,0.5666666666666667,0.37777777777777777,0.09315068493150686
23211744,Entire home/apt,600.0,True,18,48,78,353,80.0,8,39.0,Barcelona,2020-03-16,True,False,0.4,0.2,0.13333333333333333,0.03287671232876712
23212743,Entire home/apt,4500.0,True,25,55,85,360,,0,,Madrid,2018-12-10,,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863
23217328,Entire home/apt,1050.0,True,4,15,37,236,96.0,5,288.0,Sevilla,2018-04-21,True,False,0.8666666666666667,0.75,0.5888888888888889,0.35342465753424657
23219771,Private room,200.0,True,11,41,71,346,90.0,2,154.0,Barcelona,2018-04-12,True,False,0.6333333333333333,0.31666666666666665,0.2111111111111111,0.052054794520547946
23224492,Entire home/apt,400.0,True,0,0,0,162,97.0,24,113.0,Menorca,2019-12-31,True,False,1.0,1.0,1.0,0.5561643835616439
23225318,Private room,3500.0,True,0,0,0,0,,0,,Barcelona,2018-11-07,,True,1.0,1.0,1.0,1.0
23225408,Entire home/apt,410.0,True,2,32,62,62,92.0,94,26.0,Madrid,2021-02-09,True,False,0.9333333333333333,0.4666666666666667,0.3111111111111111,0.8301369863013699
23225824,Private room,290.0,True,7,16,36,36,99.0,113,675.0,Sevilla,2019-06-29,True,False,0.7666666666666667,0.7333333333333333,0.6,0.9013698630136986
23228374,Private room,250.0,True,0,0,0,0,,0,,Madrid,2019-09-19,,True,1.0,1.0,1.0,1.0
23242110,Entire home/apt,420.0,True,2,32,49,84,80.0,1,1.0,Girona,2019-03-30,True,False,0.9333333333333333,0.4666666666666667,0.45555555555555555,0.7698630136986301
23243846,Entire home/apt,850.0,True,15,19,30,234,98.0,49,204.0,Malaga,2020-02-29,True,False,0.5,0.6833333333333333,0.6666666666666666,0.3589041095890411
23245177,Entire home/apt,600.0,True,0,0,7,76,95.0,12,47.0,Valencia,2020-04-28,True,False,1.0,1.0,0.9222222222222223,0.7917808219178082
23246432,Entire home/apt,490.0,True,15,40,70,137,91.0,52,343.0,Valencia,2019-05-31,True,False,0.5,0.3333333333333333,0.2222222222222222,0.6246575342465753
23247040,Private room,300.0,True,0,0,0,0,,0,,Barcelona,2020-10-12,,True,1.0,1.0,1.0,1.0
23247368,Entire home/apt,2140.0,True,23,53,83,83,,0,,Girona,2018-07-31,,False,0.23333333333333334,0.11666666666666667,0.07777777777777778,0.7726027397260274
23248190,Private room,170.0,True,0,0,29,304,40.0,1,1.0,Valencia,2019-05-01,False,False,1.0,1.0,0.6777777777777778,0.16712328767123288
23249141,Entire home/apt,1170.0,True,10,11,25,108,,0,,Mallorca,2019-03-25,,False,0.6666666666666666,0.8166666666666667,0.7222222222222222,0.7041095890410959
23253779,Entire home/apt,700.0,True,4,24,40,307,97.0,41,242.0,Valencia,2019-09-01,True,False,0.8666666666666667,0.6,0.5555555555555556,0.1589041095890411
23256148,Entire home/apt,850.0,True,0,0,0,0,95.0,4,53.0,Madrid,2018-11-07,True,True,1.0,1.0,1.0,1.0
23256821,Private room,240.0,True,0,0,0,0,100.0,2,17.0,Barcelona,2019-02-06,True,True,1.0,1.0,1.0,1.0
23261091,Entire home/apt,800.0,True,6,7,7,187,,0,,Malaga,2018-07-31,,False,0.8,0.8833333333333333,0.9222222222222223,0.4876712328767123
23261344,Entire home/apt,1990.0,True,10,40,50,50,,0,,Barcelona,2018-04-12,,False,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.863013698630137
23269964,Entire home/apt,2500.0,True,10,34,64,317,96.0,5,4.0,Girona,2019-07-29,True,False,0.6666666666666666,0.43333333333333335,0.28888888888888886,0.13150684931506848
23270821,Shared room,160.0,True,21,51,81,81,,0,,Madrid,2019-05-14,,False,0.3,0.15,0.1,0.7780821917808219
23271395,Entire home/apt,700.0,True,0,28,58,333,94.0,50,253.0,Valencia,2019-10-31,True,False,1.0,0.5333333333333333,0.35555555555555557,0.08767123287671233
23271510,Entire home/apt,1450.0,True,0,0,0,213,,0,,Mallorca,2019-10-28,,False,1.0,1.0,1.0,0.41643835616438357
23272286,Private room,830.0,True,30,60,89,362,93.0,14,59.0,Sevilla,2020-12-31,True,False,0.0,0.0,0.011111111111111112,0.00821917808219178
23272396,Entire home/apt,700.0,True,2,11,35,297,92.0,33,148.0,Valencia,2020-01-31,True,False,0.9333333333333333,0.8166666666666667,0.6111111111111112,0.1863013698630137
23272446,Private room,130.0,True,30,60,90,365,,0,,Sevilla,2019-07-29,,False,0.0,0.0,0.0,0.0
23273773,Private room,150.0,True,30,60,90,90,90.0,4,2.0,Barcelona,2020-04-16,True,False,0.0,0.0,0.0,0.7534246575342466
23273927,Private room,300.0,True,0,0,0,0,93.0,3,22.0,Madrid,2019-04-11,True,True,1.0,1.0,1.0,1.0
23280535,Entire home/apt,1050.0,True,29,51,78,184,97.0,28,121.0,Girona,2020-02-29,True,False,0.03333333333333333,0.15,0.13333333333333333,0.4958904109589041
23281523,Entire home/apt,500.0,True,4,18,44,313,95.0,45,252.0,Madrid,2019-08-12,True,False,0.8666666666666667,0.7,0.5111111111111111,0.14246575342465753
23282173,Entire home/apt,820.0,True,0,0,1,97,99.0,50,345.0,Barcelona,2019-05-14,True,False,1.0,1.0,0.9888888888888889,0.7342465753424657
23282254,Entire home/apt,1630.0,True,21,45,68,217,100.0,1,14.0,Mallorca,2019-03-25,True,False,0.3,0.25,0.24444444444444444,0.4054794520547945
23282272,Entire home/apt,3190.0,True,28,58,88,353,,0,,Mallorca,2020-09-19,,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.03287671232876712
23282282,Entire home/apt,2080.0,True,17,47,77,262,100.0,1,5.0,Mallorca,2018-12-18,True,False,0.43333333333333335,0.21666666666666667,0.14444444444444443,0.2821917808219178
23284722,Entire home/apt,2560.0,True,30,60,90,297,,0,,Mallorca,2018-12-18,,False,0.0,0.0,0.0,0.1863013698630137
23285223,Entire home/apt,3000.0,True,12,16,36,302,100.0,3,83.0,Sevilla,2019-07-29,True,False,0.6,0.7333333333333333,0.6,0.1726027397260274
23291113,Entire home/apt,600.0,True,1,11,25,149,94.0,27,167.0,Valencia,2019-07-01,True,False,0.9666666666666667,0.8166666666666667,0.7222222222222222,0.5917808219178082
23292198,Entire home/apt,680.0,True,6,18,45,135,85.0,46,312.0,Madrid,2019-05-14,True,False,0.8,0.7,0.5,0.6301369863013698
23300958,Entire home/apt,3720.0,True,23,53,83,264,,0,,Girona,2018-08-30,,False,0.23333333333333334,0.11666666666666667,0.07777777777777778,0.27671232876712326
23315401,Entire home/apt,1070.0,True,20,43,73,231,,0,,Sevilla,2018-04-21,,False,0.3333333333333333,0.2833333333333333,0.18888888888888888,0.36712328767123287
23315411,Entire home/apt,1700.0,True,30,60,90,365,88.0,5,18.0,Sevilla,2020-12-31,True,False,0.0,0.0,0.0,0.0
23320935,Entire home/apt,990.0,True,16,35,58,309,,0,,Malaga,2019-12-31,,False,0.4666666666666667,0.4166666666666667,0.35555555555555557,0.15342465753424658
23321702,Entire home/apt,900.0,True,14,42,70,197,100.0,2,85.0,Malaga,2018-05-27,True,False,0.5333333333333333,0.3,0.2222222222222222,0.4602739726027397
23322353,Entire home/apt,930.0,True,8,18,48,65,86.0,42,609.0,Barcelona,2018-09-11,True,False,0.7333333333333333,0.7,0.4666666666666667,0.821917808219178
23322783,Private room,230.0,True,0,2,32,307,100.0,7,42.0,Madrid,2020-07-17,True,False,1.0,0.9666666666666667,0.6444444444444445,0.1589041095890411
23322844,Entire home/apt,690.0,True,0,0,0,0,100.0,4,85.0,Malaga,2018-09-29,True,True,1.0,1.0,1.0,1.0
23330596,Entire home/apt,2970.0,True,5,26,49,313,,0,,Mallorca,2018-08-21,,False,0.8333333333333334,0.5666666666666667,0.45555555555555555,0.14246575342465753
23330644,Entire home/apt,3280.0,True,1,18,25,176,,0,,Mallorca,2018-08-21,,False,0.9666666666666667,0.7,0.7222222222222222,0.5178082191780822
